POSITION_GROUP,PTS,GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_ABBREVIATION,C_PTS,F_PTS,G_PTS,ROLLING_C_AVG,C_DIFF,ROLLING_F_AVG,F_DIFF,ROLLING_G_AVG,G_DIFF,GAMES_PLAYED,ROLLING_AVG_PTS,PTS_DIFF
F,40,0022301218,2023-12-08,1610612737,ATL,1610612755,PHI,15.0,40.0,56.0,13.97769832400413,1.0223016759958696,27.377675366642755,12.622324633357245,75.24038628306816,-19.240386283068162,4,27.377675366642755,12.622324633357245
G,56,0022301218,2023-12-08,1610612737,ATL,1610612755,PHI,15.0,40.0,56.0,13.97769832400413,1.0223016759958696,27.377675366642755,12.622324633357245,75.24038628306816,-19.240386283068162,4,75.24038628306816,-19.240386283068162
C,14,0022300296,2023-12-11,1610612737,ATL,1610612743,DEN,14.0,19.0,89.0,14.0,0.0,19.0,0.0,89.0,0.0,5,14.0,0.0
F,19,0022300296,2023-12-11,1610612737,ATL,1610612743,DEN,14.0,19.0,89.0,14.0,0.0,19.0,0.0,89.0,0.0,5,19.0,0.0
G,89,0022300296,2023-12-11,1610612737,ATL,1610612743,DEN,14.0,19.0,89.0,14.0,0.0,19.0,0.0,89.0,0.0,5,89.0,0.0
C,14,0022300296,2023-12-11,1610612737,ATL,1610612743,DEN,14.0,19.0,89.0,14.0,0.0,19.0,0.0,89.0,0.0,6,14.0,0.0
F,19,0022300296,2023-12-11,1610612737,ATL,1610612743,DEN,14.0,19.0,89.0,14.0,0.0,19.0,0.0,89.0,0.0,6,19.0,0.0
G,89,0022300296,2023-12-11,1610612737,ATL,1610612743,DEN,14.0,19.0,89.0,14.0,0.0,19.0,0.0,89.0,0.0,6,89.0,0.0
C,17,0022300313,2023-12-13,1610612737,ATL,1610612761,TOR,17.0,17.0,94.0,15.65,1.3499999999999996,17.900000000000002,-0.9000000000000021,91.75,2.25,7,15.65,1.3499999999999996
F,17,0022300313,2023-12-13,1610612737,ATL,1610612761,TOR,17.0,17.0,94.0,15.65,1.3499999999999996,17.900000000000002,-0.9000000000000021,91.75,2.25,7,17.900000000000002,-0.9000000000000021
G,94,0022300313,2023-12-13,1610612737,ATL,1610612761,TOR,17.0,17.0,94.0,15.65,1.3499999999999996,17.900000000000002,-0.9000000000000021,91.75,2.25,7,91.75,2.25
C,17,0022300313,2023-12-13,1610612737,ATL,1610612761,TOR,17.0,17.0,94.0,15.65,1.3499999999999996,17.900000000000002,-0.9000000000000021,91.75,2.25,8,15.65,1.3499999999999996
F,17,0022300313,2023-12-13,1610612737,ATL,1610612761,TOR,17.0,17.0,94.0,15.65,1.3499999999999996,17.900000000000002,-0.9000000000000021,91.75,2.25,8,17.900000000000002,-0.9000000000000021
G,94,0022300313,2023-12-13,1610612737,ATL,1610612761,TOR,17.0,17.0,94.0,15.65,1.3499999999999996,17.900000000000002,-0.9000000000000021,91.75,2.25,8,91.75,2.25
C,18,0022300330,2023-12-15,1610612737,ATL,1610612761,TOR,18.0,24.0,81.0,16.59468438538206,1.4053156146179404,20.35215946843854,3.64784053156146,87.42857142857143,-6.428571428571431,9,16.59468438538206,1.4053156146179404
F,24,0022300330,2023-12-15,1610612737,ATL,1610612761,TOR,18.0,24.0,81.0,16.59468438538206,1.4053156146179404,20.35215946843854,3.64784053156146,87.42857142857143,-6.428571428571431,9,20.35215946843854,3.64784053156146
G,81,0022300330,2023-12-15,1610612737,ATL,1610612761,TOR,18.0,24.0,81.0,16.59468438538206,1.4053156146179404,20.35215946843854,3.64784053156146,87.42857142857143,-6.428571428571431,9,87.42857142857143,-6.428571428571431
C,18,0022300330,2023-12-15,1610612737,ATL,1610612761,TOR,18.0,24.0,81.0,16.59468438538206,1.4053156146179404,20.35215946843854,3.64784053156146,87.42857142857143,-6.428571428571431,10,16.59468438538206,1.4053156146179404
F,24,0022300330,2023-12-15,1610612737,ATL,1610612761,TOR,18.0,24.0,81.0,16.59468438538206,1.4053156146179404,20.35215946843854,3.64784053156146,87.42857142857143,-6.428571428571431,10,20.35215946843854,3.64784053156146
G,81,0022300330,2023-12-15,1610612737,ATL,1610612761,TOR,18.0,24.0,81.0,16.59468438538206,1.4053156146179404,20.35215946843854,3.64784053156146,87.42857142857143,-6.428571428571431,10,87.42857142857143,-6.428571428571431
C,16,0022300336,2023-12-16,1610612737,ATL,1610612739,CLE,16.0,23.0,80.0,16.398762376237624,-0.3987623762376238,21.22450495049505,1.7754950495049506,84.98118811881187,-4.981188118811872,11,16.398762376237624,-0.3987623762376238
F,23,0022300336,2023-12-16,1610612737,ATL,1610612739,CLE,16.0,23.0,80.0,16.398762376237624,-0.3987623762376238,21.22450495049505,1.7754950495049506,84.98118811881187,-4.981188118811872,11,21.22450495049505,1.7754950495049506
G,80,0022300336,2023-12-16,1610612737,ATL,1610612739,CLE,16.0,23.0,80.0,16.398762376237624,-0.3987623762376238,21.22450495049505,1.7754950495049506,84.98118811881187,-4.981188118811872,11,84.98118811881187,-4.981188118811872
C,16,0022300336,2023-12-16,1610612737,ATL,1610612739,CLE,16.0,23.0,80.0,16.398762376237624,-0.3987623762376238,21.22450495049505,1.7754950495049506,84.98118811881187,-4.981188118811872,12,16.398762376237624,-0.3987623762376238
F,23,0022300336,2023-12-16,1610612737,ATL,1610612739,CLE,16.0,23.0,80.0,16.398762376237624,-0.3987623762376238,21.22450495049505,1.7754950495049506,84.98118811881187,-4.981188118811872,12,21.22450495049505,1.7754950495049506
G,80,0022300336,2023-12-16,1610612737,ATL,1610612739,CLE,16.0,23.0,80.0,16.398762376237624,-0.3987623762376238,21.22450495049505,1.7754950495049506,84.98118811881187,-4.981188118811872,12,84.98118811881187,-4.981188118811872
C,17,0022300352,2023-12-18,1610612737,ATL,1610612765,DET,17.0,40.0,73.0,16.571361345855962,0.4286386541440379,26.61443893256995,13.38556106743005,81.54171486833592,-8.541714868335916,13,16.571361345855962,0.4286386541440379
F,40,0022300352,2023-12-18,1610612737,ATL,1610612765,DET,17.0,40.0,73.0,16.571361345855962,0.4286386541440379,26.61443893256995,13.38556106743005,81.54171486833592,-8.541714868335916,13,26.61443893256995,13.38556106743005
G,73,0022300352,2023-12-18,1610612737,ATL,1610612765,DET,17.0,40.0,73.0,16.571361345855962,0.4286386541440379,26.61443893256995,13.38556106743005,81.54171486833592,-8.541714868335916,13,81.54171486833592,-8.541714868335916
C,17,0022300352,2023-12-18,1610612737,ATL,1610612765,DET,17.0,40.0,73.0,16.571361345855962,0.4286386541440379,26.61443893256995,13.38556106743005,81.54171486833592,-8.541714868335916,14,16.571361345855962,0.4286386541440379
F,40,0022300352,2023-12-18,1610612737,ATL,1610612765,DET,17.0,40.0,73.0,16.571361345855962,0.4286386541440379,26.61443893256995,13.38556106743005,81.54171486833592,-8.541714868335916,14,26.61443893256995,13.38556106743005
G,73,0022300352,2023-12-18,1610612737,ATL,1610612765,DET,17.0,40.0,73.0,16.571361345855962,0.4286386541440379,26.61443893256995,13.38556106743005,81.54171486833592,-8.541714868335916,14,81.54171486833592,-8.541714868335916
C,15,0022300371,2023-12-20,1610612737,ATL,1610612745,HOU,15.0,20.0,98.0,16.16322452665871,-1.1632245266587091,24.89644066703222,-4.89644066703222,85.81650001612748,12.183499983872522,15,16.16322452665871,-1.1632245266587091
F,20,0022300371,2023-12-20,1610612737,ATL,1610612745,HOU,15.0,20.0,98.0,16.16322452665871,-1.1632245266587091,24.89644066703222,-4.89644066703222,85.81650001612748,12.183499983872522,15,24.89644066703222,-4.89644066703222
G,98,0022300371,2023-12-20,1610612737,ATL,1610612745,HOU,15.0,20.0,98.0,16.16322452665871,-1.1632245266587091,24.89644066703222,-4.89644066703222,85.81650001612748,12.183499983872522,15,85.81650001612748,12.183499983872522
C,15,0022300371,2023-12-20,1610612737,ATL,1610612745,HOU,15.0,20.0,98.0,16.16322452665871,-1.1632245266587091,24.89644066703222,-4.89644066703222,85.81650001612748,12.183499983872522,16,16.16322452665871,-1.1632245266587091
F,20,0022300371,2023-12-20,1610612737,ATL,1610612745,HOU,15.0,20.0,98.0,16.16322452665871,-1.1632245266587091,24.89644066703222,-4.89644066703222,85.81650001612748,12.183499983872522,16,24.89644066703222,-4.89644066703222
G,98,0022300371,2023-12-20,1610612737,ATL,1610612745,HOU,15.0,20.0,98.0,16.16322452665871,-1.1632245266587091,24.89644066703222,-4.89644066703222,85.81650001612748,12.183499983872522,16,85.81650001612748,12.183499983872522
C,8,0022300384,2023-12-22,1610612737,ATL,1610612748,MIA,8.0,16.0,89.0,14.196215340349651,-6.196215340349651,22.752755844893862,-6.752755844893862,86.58359562797085,2.416404372029149,17,14.196215340349651,-6.196215340349651
F,16,0022300384,2023-12-22,1610612737,ATL,1610612748,MIA,8.0,16.0,89.0,14.196215340349651,-6.196215340349651,22.752755844893862,-6.752755844893862,86.58359562797085,2.416404372029149,17,22.752755844893862,-6.752755844893862
G,89,0022300384,2023-12-22,1610612737,ATL,1610612748,MIA,8.0,16.0,89.0,14.196215340349651,-6.196215340349651,22.752755844893862,-6.752755844893862,86.58359562797085,2.416404372029149,17,86.58359562797085,2.416404372029149
C,8,0022300384,2023-12-22,1610612737,ATL,1610612748,MIA,8.0,16.0,89.0,14.196215340349651,-6.196215340349651,22.752755844893862,-6.752755844893862,86.58359562797085,2.416404372029149,18,14.196215340349651,-6.196215340349651
F,16,0022300384,2023-12-22,1610612737,ATL,1610612748,MIA,8.0,16.0,89.0,14.196215340349651,-6.196215340349651,22.752755844893862,-6.752755844893862,86.58359562797085,2.416404372029149,18,22.752755844893862,-6.752755844893862
G,89,0022300384,2023-12-22,1610612737,ATL,1610612748,MIA,8.0,16.0,89.0,14.196215340349651,-6.196215340349651,22.752755844893862,-6.752755844893862,86.58359562797085,2.416404372029149,18,86.58359562797085,2.416404372029149
C,20,0022300393,2023-12-23,1610612737,ATL,1610612763,MEM,20.0,14.0,85.0,15.516604320440536,4.4833956795594645,20.761461708264026,-6.761461708264026,86.22331999082846,-1.2233199908284575,19,15.516604320440536,4.4833956795594645
F,14,0022300393,2023-12-23,1610612737,ATL,1610612763,MEM,20.0,14.0,85.0,15.516604320440536,4.4833956795594645,20.761461708264026,-6.761461708264026,86.22331999082846,-1.2233199908284575,19,20.761461708264026,-6.761461708264026
G,85,0022300393,2023-12-23,1610612737,ATL,1610612763,MEM,20.0,14.0,85.0,15.516604320440536,4.4833956795594645,20.761461708264026,-6.761461708264026,86.22331999082846,-1.2233199908284575,19,86.22331999082846,-1.2233199908284575
C,20,0022300393,2023-12-23,1610612737,ATL,1610612763,MEM,20.0,14.0,85.0,15.516604320440536,4.4833956795594645,20.761461708264026,-6.761461708264026,86.22331999082846,-1.2233199908284575,20,15.516604320440536,4.4833956795594645
F,14,0022300393,2023-12-23,1610612737,ATL,1610612763,MEM,20.0,14.0,85.0,15.516604320440536,4.4833956795594645,20.761461708264026,-6.761461708264026,86.22331999082846,-1.2233199908284575,20,20.761461708264026,-6.761461708264026
G,85,0022300393,2023-12-23,1610612737,ATL,1610612763,MEM,20.0,14.0,85.0,15.516604320440536,4.4833956795594645,20.761461708264026,-6.761461708264026,86.22331999082846,-1.2233199908284575,20,86.22331999082846,-1.2233199908284575
C,13,0022300408,2023-12-26,1610612737,ATL,1610612741,CHI,13.0,23.0,77.0,14.969079287036404,-1.9690792870364042,21.248489304538918,1.7515106954610822,84.21664832414733,-7.216648324147329,21,14.969079287036404,-1.9690792870364042
F,23,0022300408,2023-12-26,1610612737,ATL,1610612741,CHI,13.0,23.0,77.0,14.969079287036404,-1.9690792870364042,21.248489304538918,1.7515106954610822,84.21664832414733,-7.216648324147329,21,21.248489304538918,1.7515106954610822
G,77,0022300408,2023-12-26,1610612737,ATL,1610612741,CHI,13.0,23.0,77.0,14.969079287036404,-1.9690792870364042,21.248489304538918,1.7515106954610822,84.21664832414733,-7.216648324147329,21,84.21664832414733,-7.216648324147329
C,13,0022300408,2023-12-26,1610612737,ATL,1610612741,CHI,13.0,23.0,77.0,14.969079287036404,-1.9690792870364042,21.248489304538918,1.7515106954610822,84.21664832414733,-7.216648324147329,22,14.969079287036404,-1.9690792870364042
F,23,0022300408,2023-12-26,1610612737,ATL,1610612741,CHI,13.0,23.0,77.0,14.969079287036404,-1.9690792870364042,21.248489304538918,1.7515106954610822,84.21664832414733,-7.216648324147329,22,21.248489304538918,1.7515106954610822
G,77,0022300408,2023-12-26,1610612737,ATL,1610612741,CHI,13.0,23.0,77.0,14.969079287036404,-1.9690792870364042,21.248489304538918,1.7515106954610822,84.21664832414733,-7.216648324147329,22,84.21664832414733,-7.216648324147329
C,21,0022301227,2023-12-08,1610612738,BOS,1610612752,NYK,21.0,42.0,66.0,18.15165251801482,2.8483474819851793,45.7967305665238,-3.7967305665237987,63.049468864931725,2.9505311350682746,1,18.15165251801482,2.8483474819851793
F,42,0022301227,2023-12-08,1610612738,BOS,1610612752,NYK,21.0,42.0,66.0,18.15165251801482,2.8483474819851793,45.7967305665238,-3.7967305665237987,63.049468864931725,2.9505311350682746,1,45.7967305665238,-3.7967305665237987
G,66,0022301227,2023-12-08,1610612738,BOS,1610612752,NYK,21.0,42.0,66.0,18.15165251801482,2.8483474819851793,45.7967305665238,-3.7967305665237987,63.049468864931725,2.9505311350682746,1,63.049468864931725,2.9505311350682746
C,21,0022301227,2023-12-08,1610612738,BOS,1610612752,NYK,21.0,42.0,66.0,18.15165251801482,2.8483474819851793,45.7967305665238,-3.7967305665237987,63.049468864931725,2.9505311350682746,2,18.15165251801482,2.8483474819851793
F,42,0022301227,2023-12-08,1610612738,BOS,1610612752,NYK,21.0,42.0,66.0,18.15165251801482,2.8483474819851793,45.7967305665238,-3.7967305665237987,63.049468864931725,2.9505311350682746,2,45.7967305665238,-3.7967305665237987
G,66,0022301227,2023-12-08,1610612738,BOS,1610612752,NYK,21.0,42.0,66.0,18.15165251801482,2.8483474819851793,45.7967305665238,-3.7967305665237987,63.049468864931725,2.9505311350682746,2,63.049468864931725,2.9505311350682746
C,21,0022300305,2023-12-12,1610612738,BOS,1610612739,CLE,21.0,50.0,39.0,21.0,0.0,50.0,0.0,39.0,0.0,3,21.0,0.0
F,50,0022300305,2023-12-12,1610612738,BOS,1610612739,CLE,21.0,50.0,39.0,21.0,0.0,50.0,0.0,39.0,0.0,3,50.0,0.0
G,39,0022300305,2023-12-12,1610612738,BOS,1610612739,CLE,21.0,50.0,39.0,21.0,0.0,50.0,0.0,39.0,0.0,3,39.0,0.0
C,21,0022300305,2023-12-12,1610612738,BOS,1610612739,CLE,21.0,50.0,39.0,21.0,0.0,50.0,0.0,39.0,0.0,4,21.0,0.0
F,50,0022300305,2023-12-12,1610612738,BOS,1610612739,CLE,21.0,50.0,39.0,21.0,0.0,50.0,0.0,39.0,0.0,4,50.0,0.0
G,39,0022300305,2023-12-12,1610612738,BOS,1610612739,CLE,21.0,50.0,39.0,21.0,0.0,50.0,0.0,39.0,0.0,4,39.0,0.0
C,18,0022300319,2023-12-14,1610612738,BOS,1610612739,CLE,18.0,49.0,45.0,19.349999999999998,-1.3499999999999979,49.45,-0.45000000000000284,42.3,2.700000000000003,5,19.349999999999998,-1.3499999999999979
F,49,0022300319,2023-12-14,1610612738,BOS,1610612739,CLE,18.0,49.0,45.0,19.349999999999998,-1.3499999999999979,49.45,-0.45000000000000284,42.3,2.700000000000003,5,49.45,-0.45000000000000284
G,45,0022300319,2023-12-14,1610612738,BOS,1610612739,CLE,18.0,49.0,45.0,19.349999999999998,-1.3499999999999979,49.45,-0.45000000000000284,42.3,2.700000000000003,5,42.3,2.700000000000003
C,18,0022300319,2023-12-14,1610612738,BOS,1610612739,CLE,18.0,49.0,45.0,19.349999999999998,-1.3499999999999979,49.45,-0.45000000000000284,42.3,2.700000000000003,6,19.349999999999998,-1.3499999999999979
F,49,0022300319,2023-12-14,1610612738,BOS,1610612739,CLE,18.0,49.0,45.0,19.349999999999998,-1.3499999999999979,49.45,-0.45000000000000284,42.3,2.700000000000003,6,49.45,-0.45000000000000284
G,45,0022300319,2023-12-14,1610612738,BOS,1610612739,CLE,18.0,49.0,45.0,19.349999999999998,-1.3499999999999979,49.45,-0.45000000000000284,42.3,2.700000000000003,6,42.3,2.700000000000003
C,8,0022300329,2023-12-15,1610612738,BOS,1610612753,ORL,8.0,48.0,72.0,14.78737541528239,-6.787375415282391,48.8671096345515,-0.8671096345514968,54.23920265780731,17.76079734219269,7,14.78737541528239,-6.787375415282391
F,48,0022300329,2023-12-15,1610612738,BOS,1610612753,ORL,8.0,48.0,72.0,14.78737541528239,-6.787375415282391,48.8671096345515,-0.8671096345514968,54.23920265780731,17.76079734219269,7,48.8671096345515,-0.8671096345514968
G,72,0022300329,2023-12-15,1610612738,BOS,1610612753,ORL,8.0,48.0,72.0,14.78737541528239,-6.787375415282391,48.8671096345515,-0.8671096345514968,54.23920265780731,17.76079734219269,7,54.23920265780731,17.76079734219269
C,8,0022300329,2023-12-15,1610612738,BOS,1610612753,ORL,8.0,48.0,72.0,14.78737541528239,-6.787375415282391,48.8671096345515,-0.8671096345514968,54.23920265780731,17.76079734219269,8,14.78737541528239,-6.787375415282391
F,48,0022300329,2023-12-15,1610612738,BOS,1610612753,ORL,8.0,48.0,72.0,14.78737541528239,-6.787375415282391,48.8671096345515,-0.8671096345514968,54.23920265780731,17.76079734219269,8,48.8671096345515,-0.8671096345514968
G,72,0022300329,2023-12-15,1610612738,BOS,1610612753,ORL,8.0,48.0,72.0,14.78737541528239,-6.787375415282391,48.8671096345515,-0.8671096345514968,54.23920265780731,17.76079734219269,8,54.23920265780731,17.76079734219269
C,15,0022300344,2023-12-17,1610612738,BOS,1610612753,ORL,15.0,54.0,43.0,14.857425742574256,0.14257425742574448,50.55816831683169,3.44183168316831,50.536386138613864,-7.536386138613864,9,14.857425742574256,0.14257425742574448
F,54,0022300344,2023-12-17,1610612738,BOS,1610612753,ORL,15.0,54.0,43.0,14.857425742574256,0.14257425742574448,50.55816831683169,3.44183168316831,50.536386138613864,-7.536386138613864,9,50.55816831683169,3.44183168316831
G,43,0022300344,2023-12-17,1610612738,BOS,1610612753,ORL,15.0,54.0,43.0,14.857425742574256,0.14257425742574448,50.55816831683169,3.44183168316831,50.536386138613864,-7.536386138613864,9,50.536386138613864,-7.536386138613864
C,15,0022300344,2023-12-17,1610612738,BOS,1610612753,ORL,15.0,54.0,43.0,14.857425742574256,0.14257425742574448,50.55816831683169,3.44183168316831,50.536386138613864,-7.536386138613864,10,14.857425742574256,0.14257425742574448
F,54,0022300344,2023-12-17,1610612738,BOS,1610612753,ORL,15.0,54.0,43.0,14.857425742574256,0.14257425742574448,50.55816831683169,3.44183168316831,50.536386138613864,-7.536386138613864,10,50.55816831683169,3.44183168316831
G,43,0022300344,2023-12-17,1610612738,BOS,1610612753,ORL,15.0,54.0,43.0,14.857425742574256,0.14257425742574448,50.55816831683169,3.44183168316831,50.536386138613864,-7.536386138613864,10,50.536386138613864,-7.536386138613864
C,13,0022300362,2023-12-19,1610612738,BOS,1610612744,GSW,13.0,43.0,64.0,14.324209329228838,-1.3242093292288377,48.38842375639694,-5.388423756396939,54.40142350149997,9.59857649850003,11,14.324209329228838,-1.3242093292288377
F,43,0022300362,2023-12-19,1610612738,BOS,1610612744,GSW,13.0,43.0,64.0,14.324209329228838,-1.3242093292288377,48.38842375639694,-5.388423756396939,54.40142350149997,9.59857649850003,11,48.38842375639694,-5.388423756396939
G,64,0022300362,2023-12-19,1610612738,BOS,1610612744,GSW,13.0,43.0,64.0,14.324209329228838,-1.3242093292288377,48.38842375639694,-5.388423756396939,54.40142350149997,9.59857649850003,11,54.40142350149997,9.59857649850003
C,13,0022300362,2023-12-19,1610612738,BOS,1610612744,GSW,13.0,43.0,64.0,14.324209329228838,-1.3242093292288377,48.38842375639694,-5.388423756396939,54.40142350149997,9.59857649850003,12,14.324209329228838,-1.3242093292288377
F,43,0022300362,2023-12-19,1610612738,BOS,1610612744,GSW,13.0,43.0,64.0,14.324209329228838,-1.3242093292288377,48.38842375639694,-5.388423756396939,54.40142350149997,9.59857649850003,12,48.38842375639694,-5.388423756396939
G,64,0022300362,2023-12-19,1610612738,BOS,1610612744,GSW,13.0,43.0,64.0,14.324209329228838,-1.3242093292288377,48.38842375639694,-5.388423756396939,54.40142350149997,9.59857649850003,12,54.40142350149997,9.59857649850003
C,24,0022300373,2023-12-20,1610612738,BOS,1610612758,SAC,24.0,38.0,80.0,16.837346385833627,7.1626536141663735,45.69019127181241,-7.6901912718124095,61.05025803954456,18.94974196045544,13,16.837346385833627,7.1626536141663735
F,38,0022300373,2023-12-20,1610612738,BOS,1610612758,SAC,24.0,38.0,80.0,16.837346385833627,7.1626536141663735,45.69019127181241,-7.6901912718124095,61.05025803954456,18.94974196045544,13,45.69019127181241,-7.6901912718124095
G,80,0022300373,2023-12-20,1610612738,BOS,1610612758,SAC,24.0,38.0,80.0,16.837346385833627,7.1626536141663735,45.69019127181241,-7.6901912718124095,61.05025803954456,18.94974196045544,13,61.05025803954456,18.94974196045544
C,24,0022300373,2023-12-20,1610612738,BOS,1610612758,SAC,24.0,38.0,80.0,16.837346385833627,7.1626536141663735,45.69019127181241,-7.6901912718124095,61.05025803954456,18.94974196045544,14,16.837346385833627,7.1626536141663735
F,38,0022300373,2023-12-20,1610612738,BOS,1610612758,SAC,24.0,38.0,80.0,16.837346385833627,7.1626536141663735,45.69019127181241,-7.6901912718124095,61.05025803954456,18.94974196045544,14,45.69019127181241,-7.6901912718124095
G,80,0022300373,2023-12-20,1610612738,BOS,1610612758,SAC,24.0,38.0,80.0,16.837346385833627,7.1626536141663735,45.69019127181241,-7.6901912718124095,61.05025803954456,18.94974196045544,14,61.05025803954456,18.94974196045544
C,6,0022300389,2023-12-23,1610612738,BOS,1610612746,LAC,6.0,54.0,76.0,14.225981253521953,-8.225981253521953,47.69252136226095,6.307478637739052,64.6525453064369,11.347454693563094,15,14.225981253521953,-8.225981253521953
F,54,0022300389,2023-12-23,1610612738,BOS,1610612746,LAC,6.0,54.0,76.0,14.225981253521953,-8.225981253521953,47.69252136226095,6.307478637739052,64.6525453064369,11.347454693563094,15,47.69252136226095,6.307478637739052
G,76,0022300389,2023-12-23,1610612738,BOS,1610612746,LAC,6.0,54.0,76.0,14.225981253521953,-8.225981253521953,47.69252136226095,6.307478637739052,64.6525453064369,11.347454693563094,15,64.6525453064369,11.347454693563094
C,6,0022300389,2023-12-23,1610612738,BOS,1610612746,LAC,6.0,54.0,76.0,14.225981253521953,-8.225981253521953,47.69252136226095,6.307478637739052,64.6525453064369,11.347454693563094,16,14.225981253521953,-8.225981253521953
F,54,0022300389,2023-12-23,1610612738,BOS,1610612746,LAC,6.0,54.0,76.0,14.225981253521953,-8.225981253521953,47.69252136226095,6.307478637739052,64.6525453064369,11.347454693563094,16,47.69252136226095,6.307478637739052
G,76,0022300389,2023-12-23,1610612738,BOS,1610612746,LAC,6.0,54.0,76.0,14.225981253521953,-8.225981253521953,47.69252136226095,6.307478637739052,64.6525453064369,11.347454693563094,16,64.6525453064369,11.347454693563094
C,28,0022300403,2023-12-25,1610612738,BOS,1610612747,LAL,28.0,44.0,54.0,17.359636899096948,10.640363100903052,46.85245495707953,-2.85245495707953,62.22903991170272,-8.22903991170272,17,17.359636899096948,10.640363100903052
F,44,0022300403,2023-12-25,1610612738,BOS,1610612747,LAL,28.0,44.0,54.0,17.359636899096948,10.640363100903052,46.85245495707953,-2.85245495707953,62.22903991170272,-8.22903991170272,17,46.85245495707953,-2.85245495707953
G,54,0022300403,2023-12-25,1610612738,BOS,1610612747,LAL,28.0,44.0,54.0,17.359636899096948,10.640363100903052,46.85245495707953,-2.85245495707953,62.22903991170272,-8.22903991170272,17,62.22903991170272,-8.22903991170272
C,28,0022300403,2023-12-25,1610612738,BOS,1610612747,LAL,28.0,44.0,54.0,17.359636899096948,10.640363100903052,46.85245495707953,-2.85245495707953,62.22903991170272,-8.22903991170272,18,17.359636899096948,10.640363100903052
F,44,0022300403,2023-12-25,1610612738,BOS,1610612747,LAL,28.0,44.0,54.0,17.359636899096948,10.640363100903052,46.85245495707953,-2.85245495707953,62.22903991170272,-8.22903991170272,18,46.85245495707953,-2.85245495707953
G,54,0022300403,2023-12-25,1610612738,BOS,1610612747,LAL,28.0,44.0,54.0,17.359636899096948,10.640363100903052,46.85245495707953,-2.85245495707953,62.22903991170272,-8.22903991170272,18,62.22903991170272,-8.22903991170272
C,8,0022301205,2023-12-06,1610612739,CLE,1610612753,ORL,8.0,33.0,79.0,13.601114438206068,-5.601114438206068,25.067853843308683,7.932146156691317,73.16697495455331,5.833025045446689,1,13.601114438206068,-5.601114438206068
F,33,0022301205,2023-12-06,1610612739,CLE,1610612753,ORL,8.0,33.0,79.0,13.601114438206068,-5.601114438206068,25.067853843308683,7.932146156691317,73.16697495455331,5.833025045446689,1,25.067853843308683,7.932146156691317
