SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,is_home,opponent,avg_points_last_5,avg_assists_last_5,trend_last_3_pts,days_rest,player_name,position,opp_points_allowed_to_position,opponent_def_rating,opponent_pace
22023,1628970,0022300950,2024-03-13,CHA @ MEM,W,40,12,21,0.571,3,7,0.429,0,0,0.0,1,5,6,6,1,1,1,2,27,12,1,0,MEM,17.4,3.2,-3.3333333333333335,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300933,2024-03-11,CHA @ DET,L,40,9,24,0.375,3,9,0.333,3,5,0.6,1,6,7,3,1,0,2,1,24,-19,1,0,DET,20.2,4.0,3.6666666666666665,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300918,2024-03-09,CHA vs. BKN,W,39,10,15,0.667,2,5,0.4,2,5,0.4,1,9,10,4,1,0,3,1,24,11,1,1,BKN,19.6,4.6,3.3333333333333335,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300910,2024-03-08,CHA @ WAS,L,41,13,27,0.481,1,10,0.1,5,5,1.0,1,11,12,4,0,1,0,2,32,-10,1,0,WAS,21.2,4.4,2.3333333333333335,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300885,2024-03-05,CHA vs. ORL,L,36,3,16,0.188,1,6,0.167,0,0,0.0,1,2,3,3,2,0,3,4,7,-8,1,1,ORL,24.8,4.0,1.6666666666666667,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300875,2024-03-03,CHA @ TOR,L,40,9,19,0.474,0,3,0.0,2,2,1.0,0,9,9,4,1,1,1,0,20,-3,1,0,TOR,22.8,4.0,-5.666666666666667,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300858,2024-03-01,CHA @ PHI,L,39,10,18,0.556,5,7,0.714,2,2,1.0,1,10,11,2,0,0,1,0,27,-19,1,0,PHI,21.4,3.6,-1.3333333333333333,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300849,2024-02-29,CHA vs. MIL,L,39,6,18,0.333,1,7,0.143,2,3,0.667,3,7,10,3,0,0,4,3,15,-8,1,1,MIL,22.0,3.4,-1.6666666666666667,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300840,2024-02-27,CHA @ MIL,L,37,6,15,0.4,2,9,0.222,3,3,1.0,0,3,3,0,2,0,3,3,17,-48,1,0,MIL,20.2,3.2,2.6666666666666665,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300826,2024-02-25,CHA @ POR,W,40,8,18,0.444,2,6,0.333,0,1,0.0,1,9,10,1,1,0,4,0,18,10,1,0,POR,17.2,2.4,-1.0,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300811,2024-02-23,CHA @ GSW,L,41,8,18,0.444,3,7,0.429,0,0,0.0,3,8,11,3,2,1,3,1,19,-17,1,0,GSW,19.4,2.0,-3.0,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300801,2024-02-22,CHA @ UTA,W,41,10,20,0.5,4,6,0.667,2,4,0.5,3,11,14,4,0,0,1,3,26,12,1,0,UTA,19.2,1.8,1.3333333333333333,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300777,2024-02-14,CHA vs. ATL,W,34,5,13,0.385,3,6,0.5,4,4,1.0,1,4,5,4,1,1,1,4,17,33,1,1,ATL,19.0,2.2,3.0,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300761,2024-02-12,CHA vs. IND,W,39,9,17,0.529,1,6,0.167,1,1,1.0,0,10,10,7,3,0,2,0,20,1,1,1,IND,19.4,2.4,-0.3333333333333333,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300751,2024-02-10,CHA vs. MEM,W,39,11,13,0.846,2,2,1.0,1,2,0.5,1,5,6,5,2,1,3,0,25,7,1,1,MEM,20.0,3.8,0.3333333333333333,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300745,2024-02-09,CHA @ MIL,L,31,2,16,0.125,2,6,0.333,5,6,0.833,1,4,5,3,0,0,1,1,11,-39,1,0,MIL,21.4,4.6,-0.3333333333333333,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300726,2024-02-07,CHA vs. TOR,L,38,17,27,0.63,6,11,0.545,5,7,0.714,5,3,8,7,0,0,1,4,45,-6,1,1,TOR,19.8,4.6,-2.0,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300713,2024-02-05,CHA vs. LAL,L,40,16,26,0.615,5,10,0.5,4,4,1.0,0,0,0,4,0,0,1,1,41,-4,1,1,LAL,23.6,5.2,8.333333333333334,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300707,2024-02-04,CHA vs. IND,L,38,8,23,0.348,1,5,0.2,2,2,1.0,1,5,6,3,0,1,2,2,19,-24,1,1,IND,28.4,5.2,5.333333333333333,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300695,2024-02-02,CHA @ OKC,L,32,3,16,0.188,1,3,0.333,2,2,1.0,0,5,5,4,0,0,2,2,9,-36,1,0,OKC,28.2,4.4,2.6666666666666665,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300674,2024-01-31,CHA vs. CHI,L,41,11,20,0.55,6,13,0.462,2,2,1.0,2,13,15,5,1,3,0,1,30,3,1,1,CHI,25.0,4.2,-12.0,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300657,2024-01-29,CHA vs. NYK,L,39,10,20,0.5,1,6,0.167,0,2,0.0,1,9,10,5,3,1,3,2,21,-22,1,1,NYK,28.8,4.6,-3.6666666666666665,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300647,2024-01-27,CHA vs. UTA,L,41,8,19,0.421,3,8,0.375,2,2,1.0,1,8,9,6,2,2,1,2,21,-14,1,1,UTA,24.0,4.2,0.6666666666666666,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300635,2024-01-26,CHA vs. HOU,L,36,7,11,0.636,2,4,0.5,5,5,1.0,1,6,7,3,1,0,4,1,21,-29,1,1,HOU,20.0,4.6,4.0,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300619,2024-01-24,CHA @ DET,L,41,7,21,0.333,3,9,0.333,3,4,0.75,0,10,10,2,2,0,3,1,20,3,1,0,DET,20.4,4.6,-3.0,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300610,2024-01-22,CHA @ MIN,W,40,10,23,0.435,3,10,0.3,5,5,1.0,1,4,5,2,1,0,1,2,28,-13,1,0,MIN,22.6,4.2,-0.3333333333333333,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300593,2024-01-20,CHA vs. PHI,L,40,9,22,0.409,5,10,0.5,2,2,1.0,0,11,11,3,0,1,2,2,25,8,1,1,PHI,22.2,3.6,2.3333333333333335,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300584,2024-01-19,CHA vs. SAS,W,39,10,15,0.667,2,2,1.0,1,1,1.0,0,6,6,3,0,1,2,3,23,-4,1,1,SAS,23.0,3.2,1.3333333333333333,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300575,2024-01-17,CHA @ NOP,L,35,8,20,0.4,3,7,0.429,0,0,0.0,0,4,4,3,0,0,2,1,19,-12,1,0,NOP,23.4,2.6,1.0,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300551,2024-01-14,CHA @ MIA,L,38,8,17,0.471,1,7,0.143,3,3,1.0,1,6,7,1,1,0,3,0,20,-16,1,0,MIA,23.0,2.6,-3.0,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300541,2024-01-12,CHA @ SAS,L,33,4,13,0.308,1,4,0.25,5,5,1.0,1,8,9,0,1,0,1,1,14,-32,1,0,SAS,23.0,2.4,-1.6666666666666667,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300518,2024-01-10,CHA vs. SAC,L,34,10,21,0.476,4,8,0.5,0,0,0.0,1,6,7,6,1,0,3,1,24,-7,1,1,SAC,20.2,2.0,-3.0,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300506,2024-01-08,CHA vs. CHI,L,40,9,18,0.5,4,8,0.5,2,3,0.667,2,6,8,5,1,2,5,3,24,-2,1,1,CHI,20.0,2.6,1.6666666666666667,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300484,2024-01-05,CHA @ CHI,L,42,12,18,0.667,3,7,0.429,1,2,0.5,0,5,5,2,0,0,2,1,28,-9,1,0,CHI,20.2,3.0,1.3333333333333333,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300464,2024-01-02,CHA @ SAC,W,40,9,18,0.5,3,6,0.5,6,6,1.0,0,5,5,3,1,2,3,0,27,9,1,0,SAC,22.0,2.8,4.666666666666667,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300455,2024-01-01,CHA @ DEN,L,36,10,14,0.714,3,5,0.6,3,5,0.6,0,9,9,5,1,0,2,1,26,-23,1,0,DEN,23.4,3.2,1.0,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300436,2023-12-29,CHA @ PHX,L,37,4,16,0.25,1,7,0.143,2,2,1.0,0,7,7,6,1,0,3,2,11,0,1,0,PHX,25.8,4.2,0.6666666666666666,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300428,2023-12-28,CHA @ LAL,L,33,7,20,0.35,4,10,0.4,2,2,1.0,1,4,5,5,0,1,3,3,20,-33,1,0,LAL,23.2,4.2,-5.666666666666667,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300414,2023-12-26,CHA @ LAC,L,38,9,23,0.391,3,10,0.3,0,0,0.0,1,10,11,5,0,2,2,5,21,4,1,0,LAC,22.4,4.2,-2.3333333333333335,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300390,2023-12-23,CHA vs. DEN,L,38,8,23,0.348,2,12,0.167,4,4,1.0,2,5,7,2,2,3,1,2,22,-5,1,1,DEN,21.0,4.8,-1.6666666666666667,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300365,2023-12-20,CHA @ IND,L,37,8,17,0.471,0,2,0.0,3,4,0.75,1,3,4,3,3,0,0,2,19,-15,1,0,IND,20.0,4.6,3.6666666666666665,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300335,2023-12-16,CHA vs. PHI,L,31,3,14,0.214,1,7,0.143,2,2,1.0,0,10,10,0,0,0,1,1,9,-56,1,1,PHI,18.6,4.2,-0.3333333333333333,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300326,2023-12-15,CHA vs. NOP,L,39,10,24,0.417,2,8,0.25,5,6,0.833,2,8,10,2,1,0,3,5,27,-11,1,1,NOP,18.2,3.0,-4.0,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300312,2023-12-13,CHA @ MIA,L,34,9,19,0.474,1,8,0.125,0,0,0.0,1,4,5,4,2,0,4,2,19,3,1,0,MIA,19.6,2.4,1.6666666666666667,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300292,2023-12-11,CHA vs. MIA,L,34,7,14,0.5,2,6,0.333,2,2,1.0,1,3,4,1,0,0,2,3,18,3,1,1,MIA,19.2,2.2,0.0,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022301216,2023-12-08,CHA vs. TOR,W,38,8,15,0.533,3,6,0.5,3,3,1.0,0,8,8,3,2,0,1,0,22,2,1,1,TOR,18.4,2.0,3.0,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022301211,2023-12-06,CHA @ CHI,L,40,7,15,0.467,2,8,0.25,0,0,0.0,2,6,8,2,3,0,1,3,16,-6,1,0,CHI,19.0,2.0,-1.6666666666666667,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300281,2023-12-02,CHA vs. MIN,L,36,8,18,0.444,2,5,0.4,4,4,1.0,1,2,3,4,1,0,1,5,22,-7,1,1,MIN,20.4,2.4,-1.0,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300266,2023-11-30,CHA @ BKN,W,38,9,15,0.6,3,4,0.75,2,2,1.0,1,4,5,2,0,0,0,2,23,4,1,0,BKN,19.4,2.8,1.3333333333333333,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300057,2023-11-28,CHA @ NYK,L,32,5,12,0.417,2,3,0.667,1,2,0.5,0,4,4,2,2,1,2,2,13,-22,1,0,NYK,20.2,2.4,0.3333333333333333,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300248,2023-11-26,CHA @ ORL,L,37,9,17,0.529,1,4,0.25,4,6,0.667,3,7,10,2,1,1,3,2,23,-6,1,0,ORL,19.2,2.6,-1.0,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300225,2023-11-22,CHA vs. WAS,W,37,11,18,0.611,3,7,0.429,8,10,0.8,2,8,10,0,2,0,3,2,33,-1,1,1,WAS,19.4,2.4,0.3333333333333333,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300217,2023-11-20,CHA vs. BOS,W,45,3,13,0.231,2,7,0.286,6,6,1.0,0,15,15,5,1,0,1,1,14,-6,1,1,BOS,22.8,2.0,3.3333333333333335,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300202,2023-11-18,CHA vs. NYK,L,32,8,12,0.667,1,1,1.0,2,3,0.667,0,4,4,3,1,1,1,2,19,2,1,1,NYK,21.2,2.2,0.3333333333333333,0.0,Miles Bridges,SG,,110.6,97.98
22023,1628970,0022300027,2023-11-17,CHA vs. MIL,L,33,6,13,0.462,2,5,0.4,3,3,1.0,0,5,5,4,2,0,2,1,17,-10,1,1,MIL,20.4,2.4,-1.3333333333333333,0.0,Miles Bridges,SG,,110.6,97.98
22023,1629052,0022301186,2024-04-14,BOS vs. WAS,W,16,2,6,0.333,0,1,0.0,0,3,0.0,0,2,2,1,1,3,3,0,4,-13,1,1,WAS,,,,2.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022301173,2024-04-12,BOS vs. CHA,W,15,3,8,0.375,0,0,0.0,2,5,0.4,6,5,11,1,1,0,0,1,8,-2,1,1,CHA,,,,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022301148,2024-04-09,BOS @ MIL,L,7,1,3,0.333,0,1,0.0,0,0,0.0,1,1,2,1,0,0,0,1,2,1,1,0,MIL,,,,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022301134,2024-04-07,BOS vs. POR,W,9,3,5,0.6,0,1,0.0,0,0,0.0,0,1,1,1,1,0,1,1,6,7,1,1,POR,,,,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022301118,2024-04-05,BOS vs. SAC,W,7,0,0,0.0,0,0,0.0,2,4,0.5,3,1,4,0,0,0,1,2,2,-17,1,1,SAC,,,0.6666666666666666,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022301105,2024-04-03,BOS vs. OKC,W,3,0,0,0.0,0,0,0.0,2,2,1.0,0,1,1,0,0,0,0,0,2,8,1,1,OKC,4.4,0.8,-2.0,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022301087,2024-04-01,BOS @ CHA,W,13,0,1,0.0,0,1,0.0,1,2,0.5,0,2,2,2,0,0,0,0,1,8,1,0,CHA,4.0,0.6,0.0,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022301034,2024-03-25,BOS @ ATL,L,11,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,0,1,0,12,1,0,ATL,2.6,0.8,-1.6666666666666667,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022301023,2024-03-23,BOS @ CHI,W,17,3,3,1.0,1,1,1.0,0,0,0.0,3,1,4,0,0,0,1,1,7,4,1,0,CHI,2.2,1.0,-0.6666666666666666,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022301011,2024-03-22,BOS @ DET,W,19,2,2,1.0,1,1,1.0,1,2,0.5,0,2,2,1,0,1,0,1,6,19,1,0,DET,2.4,0.8,1.6666666666666667,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300984,2024-03-18,BOS vs. DET,W,19,1,7,0.143,1,2,0.5,0,0,0.0,2,2,4,0,0,0,0,1,3,-1,1,1,DET,3.2,1.0,1.6666666666666667,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300980,2024-03-17,BOS @ WAS,W,29,1,5,0.2,0,3,0.0,5,6,0.833,3,1,4,2,0,0,1,3,7,17,1,0,WAS,3.4,1.0,1.0,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300955,2024-03-14,BOS vs. PHX,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,1,1,PHX,4.6,1.0,0.0,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300943,2024-03-12,BOS @ UTA,W,17,1,1,1.0,0,0,0.0,0,2,0.0,2,3,5,1,0,0,0,0,2,-2,1,0,UTA,4.6,0.6,-2.0,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300938,2024-03-11,BOS @ POR,W,19,1,2,0.5,0,1,0.0,1,2,0.5,4,3,7,1,0,0,0,3,3,13,1,0,POR,3.6,0.8,-0.3333333333333333,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300872,2024-03-03,BOS vs. GSW,W,19,3,7,0.429,0,1,0.0,0,2,0.0,1,7,8,2,2,1,2,2,6,1,1,1,GSW,3.0,0.8,-1.3333333333333333,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300859,2024-03-01,BOS vs. DAL,W,4,1,2,0.5,0,0,0.0,1,1,1.0,0,0,0,0,0,1,0,0,3,4,1,1,DAL,3.6,1.2,2.0,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300836,2024-02-27,BOS vs. PHI,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,1,1,PHI,2.8,0.8,0.3333333333333333,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300797,2024-02-22,BOS @ CHI,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,CHI,2.8,0.8,-1.0,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300780,2024-02-14,BOS vs. BKN,W,20,3,6,0.5,1,3,0.333,4,5,0.8,0,4,4,5,1,0,0,1,11,11,1,1,BKN,2.4,0.6,-2.0,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300771,2024-02-13,BOS @ BKN,W,9,0,0,0.0,0,0,0.0,1,4,0.25,1,0,1,1,0,0,0,0,1,-13,1,0,BKN,4.0,1.4,2.6666666666666665,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300759,2024-02-11,BOS @ MIA,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,4,1,0,MIA,3.0,1.2,0.3333333333333333,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300729,2024-02-07,BOS vs. ATL,W,6,0,1,0.0,0,1,0.0,2,2,1.0,0,0,0,2,0,0,0,0,2,-1,1,1,ATL,2.4,1.4,0.0,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300706,2024-02-04,BOS vs. MEM,W,11,2,4,0.5,1,1,1.0,1,1,1.0,1,2,3,1,1,0,1,1,6,2,1,1,MEM,2.8,1.8,-3.0,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300684,2024-02-01,BOS vs. LAL,L,2,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,4,1,1,LAL,4.0,2.0,1.6666666666666667,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300670,2024-01-30,BOS vs. IND,W,6,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,3,1,1,IND,1.8,1.0,0.0,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300659,2024-01-29,BOS vs. NOP,W,11,0,1,0.0,0,1,0.0,0,0,0.0,1,4,5,0,0,0,0,3,0,2,1,1,NOP,1.6,0.8,-0.6666666666666666,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300646,2024-01-27,BOS vs. LAC,L,16,2,5,0.4,0,1,0.0,1,2,0.5,1,4,5,2,0,0,1,0,5,9,1,1,LAC,1.6,0.6,-2.0,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300630,2024-01-25,BOS @ MIA,W,3,2,2,1.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,4,-1,1,0,MIA,2.2,0.6,1.6666666666666667,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300603,2024-01-21,BOS @ HOU,W,18,3,5,0.6,0,2,0.0,0,0,0.0,1,1,2,3,0,1,3,4,6,4,1,0,HOU,1.8,0.4,1.3333333333333333,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300571,2024-01-17,BOS vs. SAS,W,13,2,5,0.4,0,1,0.0,3,4,0.75,1,3,4,1,0,0,1,0,7,4,1,1,SAS,3.0,1.0,2.0,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300563,2024-01-15,BOS @ TOR,W,7,2,4,0.5,1,1,1.0,2,2,1.0,2,1,3,0,0,0,0,1,7,5,1,0,TOR,4.4,1.2,0.6666666666666666,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300542,2024-01-13,BOS vs. HOU,W,9,2,2,1.0,1,1,1.0,0,0,0.0,0,3,3,2,1,0,0,1,5,-1,1,1,HOU,5.8,1.2,1.0,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300528,2024-01-11,BOS @ MIL,L,17,4,8,0.5,0,3,0.0,5,6,0.833,0,2,2,1,0,0,0,0,13,-1,1,0,MIL,5.8,1.2,-0.3333333333333333,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300517,2024-01-10,BOS vs. MIN,W,5,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0,-6,1,1,MIN,7.6,1.4,2.0,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300507,2024-01-08,BOS @ IND,L,16,1,4,0.25,1,4,0.25,3,6,0.5,2,4,6,0,2,0,0,3,6,5,1,0,IND,6.4,0.8,-2.3333333333333335,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300493,2024-01-06,BOS @ IND,W,20,3,9,0.333,1,3,0.333,1,1,1.0,5,3,8,0,0,1,0,3,8,4,1,0,IND,6.2,0.6,0.3333333333333333,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300479,2024-01-05,BOS vs. UTA,W,17,2,5,0.4,0,2,0.0,2,2,1.0,1,2,3,2,2,0,0,3,6,1,1,1,UTA,6.4,0.6,-1.6666666666666667,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300448,2023-12-31,BOS @ SAS,W,21,2,5,0.4,0,0,0.0,0,1,0.0,3,3,6,0,2,0,0,2,4,9,1,0,SAS,6.6,0.6,2.0,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300432,2023-12-29,BOS vs. TOR,W,15,1,3,0.333,0,1,0.0,0,0,0.0,2,5,7,1,0,0,1,0,2,3,1,1,TOR,4.8,0.4,-0.6666666666666666,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300421,2023-12-28,BOS vs. DET,W,6,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,9,1,1,DET,5.2,0.6,-2.0,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300389,2023-12-23,BOS @ LAC,W,18,4,5,0.8,3,4,0.75,1,2,0.5,1,2,3,1,0,0,0,0,12,12,1,0,LAC,4.0,0.6,-2.0,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300373,2023-12-20,BOS @ SAC,W,17,1,1,1.0,1,1,1.0,0,0,0.0,2,3,5,2,0,0,0,0,3,4,1,0,SAC,4.8,0.8,2.6666666666666665,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300362,2023-12-19,BOS @ GSW,L,5,3,3,1.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,6,1,1,0,GSW,4.2,0.8,0.3333333333333333,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300344,2023-12-17,BOS vs. ORL,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,-4,1,1,ORL,4.6,0.8,2.0,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300329,2023-12-15,BOS vs. ORL,W,16,4,4,1.0,1,1,1.0,2,2,1.0,1,0,1,1,0,0,2,4,11,-3,1,1,ORL,4.2,0.6,-4.0,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022301227,2023-12-08,BOS vs. NYK,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1,1,NYK,6.4,0.8,2.6666666666666665,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300043,2023-11-24,BOS @ ORL,L,5,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0,0,0,0,0,2,0,-11,1,0,ORL,4.0,0.6,-2.0,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300217,2023-11-20,BOS @ CHA,L,17,0,0,0.0,0,0,0.0,1,2,0.5,2,5,7,1,0,0,0,2,1,17,1,0,CHA,3.4,0.2,0.0,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300174,2023-11-11,BOS vs. TOR,W,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-7,1,1,TOR,2.4,0.4,-3.3333333333333335,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300010,2023-11-10,BOS vs. BKN,W,8,0,3,0.0,0,2,0.0,2,4,0.5,1,2,3,0,1,0,0,2,2,-6,1,1,BKN,2.4,0.4,0.0,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300136,2023-11-04,BOS @ BKN,W,11,1,4,0.25,1,4,0.25,2,2,1.0,1,2,3,1,0,0,0,0,5,-13,1,0,BKN,0.6,0.2,0.6666666666666666,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300118,2023-11-01,BOS vs. IND,W,20,1,4,0.25,0,1,0.0,2,2,1.0,0,1,1,0,2,0,0,0,4,21,1,1,IND,1.6,0.4,1.3333333333333333,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300103,2023-10-30,BOS @ WAS,W,10,0,4,0.0,0,2,0.0,0,0,0.0,1,1,2,1,1,0,0,2,0,-10,1,0,WAS,2.4,0.4,1.3333333333333333,0.0,Oshae Brissett,SG,,118.9,103.07
22023,1629052,0022300080,2023-10-27,BOS vs. MIA,W,14,1,2,0.5,0,0,0.0,0,0,0.0,3,2,5,0,0,0,2,1,2,7,1,1,MIA,2.2,0.4,-0.6666666666666666,0.0,Oshae Brissett,SG,,118.9,103.07
