GAME_ID,TEAM_ABBREVIATION,POSITION_GROUP,PTS,ROLLING_AVG_PTS,PTS_DIFF,ROLLING_C_AVG,C_DIFF,ROLLING_F_AVG,F_DIFF,ROLLING_G_AVG,G_DIFF
22300008,PHI,C,33,32.847757102267394,0.1522428977326058,,,,,,
22300008,PHI,F,32,32.247762263573165,-0.2477622635731649,,,,,,
22300008,PHI,F,32,32.195718272657544,-0.1957182726575439,,,,,,
22300008,PHI,G,47,45.13452767550276,1.86547232449724,,,,,,
22300008,PHI,G,47,45.5263816378831,1.473618362116902,,,,,,
22300009,CHA,C,21,18.006263605997155,2.9937363940028447,,,,,,
22300009,CHA,C,21,18.63511639191474,2.364883608085261,,,,,,
22300009,CHA,F,38,36.685594841131255,1.3144051588687446,,,,,,
22300009,CHA,F,38,36.96169374804733,1.038306251952676,,,,,,
22300009,CHA,G,65,63.243661434114024,1.7563385658859758,,,,,,
22300009,CHA,G,65,63.61259117768945,1.3874088223105474,,,,,,
22300009,WAS,C,10,7.653579247570317,2.346420752429683,,,,,,
22300009,WAS,C,10,8.146459392280493,1.8535406077195071,,,,,,
22300009,WAS,F,28,39.00264238828813,-11.00264238828813,,,,,,
22300009,WAS,F,28,36.691469523439245,-8.691469523439245,,,,,,
22300009,WAS,G,79,66.7591009474428,12.240899052557197,,,,,,
22300009,WAS,G,79,69.33037725846232,9.66962274153768,,,,,,
22300010,BKN,C,9,11.645892868090284,-2.645892868090284,,,,,,
22300010,BKN,C,9,11.117248315567194,-2.1172483155671937,,,,,,
22300010,BKN,F,14,33.43243039603892,-19.432430396038917,,,,,,
22300010,BKN,F,14,29.549866368204835,-15.549866368204835,,,,,,
22300010,BKN,G,77,62.063287367232284,14.936712632767716,,,,,,
22300010,BKN,G,77,65.0476152140414,11.9523847859586,,,,,,
22300010,BOS,C,9,20.13007953289853,-11.130079532898533,,,,,,
22300010,BOS,C,9,17.79213771017541,-8.79213771017541,,,,,,
22300010,BOS,F,51,37.68500768049788,13.314992319502116,,,,,,
22300010,BOS,F,51,40.48190390401428,10.51809609598572,,,,,,
22300010,BOS,G,59,54.71373182190662,4.28626817809338,,,,,,
22300010,BOS,G,59,55.61408887751896,3.3859111224810405,,,,,,
22300011,HOU,C,24,19.07436438829734,4.92563561170266,,,,,,
22300011,HOU,C,24,20.10902451503365,3.8909754849663503,,,,,,
22300011,HOU,F,16,24.15860710965207,-8.15860710965207,,,,,,
22300011,HOU,F,16,22.444841388531984,-6.444841388531984,,,,,,
22300011,HOU,G,64,65.10920397230834,-1.109203972308336,,,,,,
22300011,HOU,G,64,64.8762088396927,-0.8762088396926941,,,,,,
22300011,NOP,C,15,10.789550089840963,4.210449910159037,,,,,,
22300011,NOP,C,15,11.63079027591223,3.3692097240877708,,,,,,
22300011,NOP,F,55,41.26362442638896,13.736375573611042,,,,,,
22300011,NOP,F,55,44.00812712563919,10.991872874360809,,,,,,
22300011,NOP,G,25,52.1269865504547,-27.126986550454703,,,,,,
22300011,NOP,G,25,46.70706428556893,-21.707064285568933,,,,,,
22300012,MEM,C,15,12.260673856965106,2.7393261430348943,,,,,,
22300012,MEM,C,15,12.83608620123002,2.163913798769981,,,,,,
22300012,MEM,F,51,34.782534456989445,16.217465543010555,,,,,,
22300012,MEM,F,51,38.18911307482448,12.810886925175524,,,,,,
22300012,MEM,G,55,61.123112082773474,-6.123112082773474,,,,,,
22300012,MEM,G,55,59.83691464085731,-4.836914640857316,,,,,,
22300012,UTA,C,26,16.810100047285673,9.189899952714327,,,,,,
22300012,UTA,C,26,18.646225238454548,7.353774761545452,,,,,,
22300012,UTA,F,33,31.523077514600843,1.4769224853991574,,,,,,
22300012,UTA,F,33,31.81816392411547,1.1818360758845294,,,,,,
22300012,UTA,G,68,60.869967430174306,7.130032569825694,,,,,,
22300012,UTA,G,68,62.29453488821771,5.7054651117822885,,,,,,
22300013,MIN,C,11,12.91224719769182,-1.9122471976918192,,,,,,
22300013,MIN,C,11,12.510567884830296,-1.510567884830296,,,,,,
22300013,MIN,F,39,31.9877902593907,7.0122097406093005,,,,,,
22300013,MIN,F,39,33.460748145614126,5.539251854385874,,,,,,
22300013,MIN,G,67,68.1698245411991,-1.1698245411991053,,,,,,
22300013,MIN,G,67,67.9240956843627,-0.9240956843626976,,,,,,
22300013,SAS,C,11,13.884558641235383,-2.884558641235385,,,,,,
22300013,SAS,C,11,13.308229104044743,-2.3082291040447434,,,,,,
22300013,SAS,F,35,35.2798465947827,-0.2798465947826969,,,,,,
22300013,SAS,F,35,35.22393375732122,-0.2239337573212196,,,,,,
22300013,SAS,G,62,55.96073364566543,6.039266354334572,,,,,,
22300013,SAS,G,62,57.16736801017743,4.832631989822573,,,,,,
22300014,DAL,C,6,7.614206586368477,-1.6142065863684767,,,,,,
22300014,DAL,C,6,7.291691064737965,-1.2916910647379654,,,,,,
22300014,DAL,F,13,19.53725521034928,-6.537255210349279,,,,,,
22300014,DAL,F,13,18.231123583826292,-5.231123583826292,,,,,,
22300014,DAL,G,119,88.5277773878981,30.472222612101906,,,,,,
22300014,DAL,G,119,94.61607169543954,24.383928304560456,,,,,,
22300014,LAC,C,12,9.469615118766576,2.530384881233424,,,,,,
22300014,LAC,C,12,10.001138062869138,1.9988619371308616,,,,,,
22300014,LAC,F,34,40.719091391665046,-6.719091391665046,,,,,,
22300014,LAC,F,34,39.307704821709265,-5.307704821709265,,,,,,
22300014,LAC,G,80,54.41265395939457,25.587346040605432,,,,,,
22300014,LAC,G,80,59.78743374097635,20.212566259023653,,,,,,
22300015,LAL,C,18,12.54853560554908,5.45146439445092,,,,,,
22300015,LAL,C,18,13.693649309831263,4.3063506901687365,,,,,,
22300015,LAL,F,49,35.147438181875955,13.852561818124045,,,,,,
22300015,LAL,F,49,38.057254192688895,10.942745807311104,,,,,,
22300015,LAL,G,53,57.73667886975966,-4.736678869759658,,,,,,
22300015,LAL,G,53,56.741710271585035,-3.741710271585035,,,,,,
22300015,PHX,C,14,13.0271375157757,0.9728624842243008,,,,,,
22300015,PHX,C,14,13.221513659587773,0.7784863404122273,,,,,,
22300015,PHX,F,49,38.19758646483785,10.802413535162152,,,,,,
22300015,PHX,F,49,40.355888918552424,8.644111081447576,,,,,,
22300015,PHX,G,53,61.70498425407478,-8.70498425407478,,,,,,
22300015,PHX,G,53,59.96574433199987,-6.965744331999872,,,,,,
22300016,OKC,C,12,16.257647065965244,-4.257647065965244,,,,,,
22300016,OKC,C,12,15.363302051404306,-3.3633020514043057,,,,,,
22300016,OKC,F,22,32.27675465705142,-10.27675465705142,,,,,,
22300016,OKC,F,22,30.11805898523998,-8.11805898523998,,,,,,
22300016,OKC,G,64,65.39473091120514,-1.3947309112051445,,,,,,
22300016,OKC,G,64,65.10175908480328,-1.1017590848032768,,,,,,
22300016,SAC,C,17,17.998902810375924,-0.998902810375924,,,,,,
22300016,SAC,C,17,17.789077116829834,-0.7890771168298336,,,,,,
22300016,SAC,F,28,21.369238289764045,6.630761710235955,,,,,,
22300016,SAC,F,28,22.76207066558396,5.237929334416041,,,,,,
22300016,SAC,G,51,58.68903803237121,-7.689038032371208,,,,,,
22300016,SAC,G,51,57.073908190823,-6.073908190822998,,,,,,
22300017,CHA,C,11,11.0,0.0,11.0,0.0,37.0,0.0,57.0,0.0
22300017,CHA,C,11,11.0,0.0,11.0,0.0,37.0,0.0,57.0,0.0
22300017,CHA,F,37,37.0,0.0,11.0,0.0,37.0,0.0,57.0,0.0
22300017,CHA,F,37,37.0,0.0,11.0,0.0,37.0,0.0,57.0,0.0
22300017,CHA,G,57,57.0,0.0,11.0,0.0,37.0,0.0,57.0,0.0
22300017,CHA,G,57,57.0,0.0,11.0,0.0,37.0,0.0,57.0,0.0
22300017,MIA,C,21,21.0,0.0,21.0,0.0,44.0,0.0,44.0,0.0
22300017,MIA,C,21,21.0,0.0,21.0,0.0,44.0,0.0,44.0,0.0
22300017,MIA,F,44,44.0,0.0,21.0,0.0,44.0,0.0,44.0,0.0
22300017,MIA,F,44,44.0,0.0,21.0,0.0,44.0,0.0,44.0,0.0
22300017,MIA,G,44,44.0,0.0,21.0,0.0,44.0,0.0,44.0,0.0
22300017,MIA,G,44,44.0,0.0,21.0,0.0,44.0,0.0,44.0,0.0
22300018,ATL,C,8,8.0,0.0,8.0,0.0,32.0,0.0,78.0,0.0
22300018,ATL,F,32,32.0,0.0,8.0,0.0,32.0,0.0,78.0,0.0
22300018,ATL,G,78,78.0,0.0,8.0,0.0,32.0,0.0,78.0,0.0
22300018,DET,C,22,22.0,0.0,22.0,0.0,31.0,0.0,67.0,0.0
22300018,DET,F,31,31.0,0.0,22.0,0.0,31.0,0.0,67.0,0.0
22300018,DET,G,67,67.0,0.0,22.0,0.0,31.0,0.0,67.0,0.0
22300019,IND,C,17,17.0,0.0,17.0,0.0,35.0,0.0,73.0,0.0
22300019,IND,F,35,35.0,0.0,17.0,0.0,35.0,0.0,73.0,0.0
22300019,IND,G,73,73.0,0.0,17.0,0.0,35.0,0.0,73.0,0.0
22300019,PHI,C,39,39.0,0.0,39.0,0.0,24.0,0.0,61.0,0.0
22300019,PHI,F,24,24.0,0.0,39.0,0.0,24.0,0.0,61.0,0.0
22300019,PHI,G,61,61.0,0.0,39.0,0.0,24.0,0.0,61.0,0.0
22300020,BKN,C,8,8.0,0.0,8.0,0.0,25.0,0.0,91.0,0.0
22300020,BKN,F,25,25.0,0.0,8.0,0.0,25.0,0.0,91.0,0.0
22300020,BKN,G,91,91.0,0.0,8.0,0.0,25.0,0.0,91.0,0.0
22300020,ORL,C,14,14.0,0.0,14.0,0.0,40.0,0.0,47.0,0.0
22300020,ORL,F,40,40.0,0.0,14.0,0.0,40.0,0.0,47.0,0.0
22300020,ORL,G,47,47.0,0.0,14.0,0.0,40.0,0.0,47.0,0.0
22300021,OKC,C,9,14.884220297941097,-5.884220297941095,,,,,,
22300021,OKC,C,9,13.74578046009256,-4.7457804600925595,,,,,,
22300021,OKC,F,17,30.42862546499799,-13.428625464997989,,,,,,
22300021,OKC,F,17,27.830544254093933,-10.830544254093931,,,,,,
22300021,OKC,G,83,65.08127330407036,17.918726695929635,,,,,,
22300021,OKC,G,83,68.54806946078533,14.451930539214672,,,,,,
22300021,SAS,C,13,14.58407092349074,-1.5840709234907404,,,,,,
22300021,SAS,C,13,14.283955227141192,-1.2839552271411918,,,,,,
22300021,SAS,F,21,33.293465593257494,-12.293465593257494,,,,,,
22300021,SAS,F,21,30.964364078699433,-9.964364078699433,,,,,,
22300021,SAS,G,53,55.46927959740745,-2.46927959740745,,,,,,
22300021,SAS,G,53,55.00145359614192,-2.0014535961419213,,,,,,
22300022,DAL,C,4,4.0,0.0,4.0,0.0,17.0,0.0,79.0,0.0
22300022,DAL,C,4,4.0,0.0,4.0,0.0,17.0,0.0,79.0,0.0
22300022,DAL,F,17,17.0,0.0,4.0,0.0,17.0,0.0,79.0,0.0
22300022,DAL,F,17,17.0,0.0,4.0,0.0,17.0,0.0,79.0,0.0
22300022,DAL,G,79,79.0,0.0,4.0,0.0,17.0,0.0,79.0,0.0
22300022,DAL,G,79,79.0,0.0,4.0,0.0,17.0,0.0,79.0,0.0
22300022,NOP,C,6,6.0,0.0,6.0,0.0,44.0,0.0,79.0,0.0
22300022,NOP,C,6,6.0,0.0,6.0,0.0,44.0,0.0,79.0,0.0
22300022,NOP,F,44,44.0,0.0,6.0,0.0,44.0,0.0,79.0,0.0
22300022,NOP,F,44,44.0,0.0,6.0,0.0,44.0,0.0,79.0,0.0
22300022,NOP,G,79,79.0,0.0,6.0,0.0,44.0,0.0,79.0,0.0
22300022,NOP,G,79,79.0,0.0,6.0,0.0,44.0,0.0,79.0,0.0
22300023,POR,C,22,22.0,0.0,22.0,0.0,35.0,0.0,41.0,0.0
22300023,POR,F,35,35.0,0.0,22.0,0.0,35.0,0.0,41.0,0.0
22300023,POR,G,41,41.0,0.0,22.0,0.0,35.0,0.0,41.0,0.0
22300023,UTA,C,21,21.0,0.0,21.0,0.0,20.0,0.0,74.0,0.0
22300023,UTA,F,20,20.0,0.0,21.0,0.0,20.0,0.0,74.0,0.0
22300023,UTA,G,74,74.0,0.0,21.0,0.0,20.0,0.0,74.0,0.0
22300024,DEN,C,32,32.0,0.0,32.0,0.0,30.0,0.0,45.0,0.0
22300024,DEN,C,32,32.0,0.0,32.0,0.0,30.0,0.0,45.0,0.0
22300024,DEN,F,30,30.0,0.0,32.0,0.0,30.0,0.0,45.0,0.0
22300024,DEN,F,30,30.0,0.0,32.0,0.0,30.0,0.0,45.0,0.0
22300024,DEN,G,45,45.0,0.0,32.0,0.0,30.0,0.0,45.0,0.0
22300024,DEN,G,45,45.0,0.0,32.0,0.0,30.0,0.0,45.0,0.0
22300024,LAC,C,9,9.0,0.0,9.0,0.0,50.0,0.0,49.0,0.0
22300024,LAC,C,9,9.0,0.0,9.0,0.0,50.0,0.0,49.0,0.0
22300024,LAC,F,50,50.0,0.0,9.0,0.0,50.0,0.0,49.0,0.0
22300024,LAC,F,50,50.0,0.0,9.0,0.0,50.0,0.0,49.0,0.0
22300024,LAC,G,49,49.0,0.0,9.0,0.0,50.0,0.0,49.0,0.0
22300024,LAC,G,49,49.0,0.0,9.0,0.0,50.0,0.0,49.0,0.0
22300025,GSW,C,21,21.0,0.0,21.0,0.0,9.0,0.0,69.0,0.0
22300025,GSW,C,21,21.0,0.0,21.0,0.0,9.0,0.0,69.0,0.0
22300025,GSW,F,9,9.0,0.0,21.0,0.0,9.0,0.0,69.0,0.0
22300025,GSW,F,9,9.0,0.0,21.0,0.0,9.0,0.0,69.0,0.0
22300025,GSW,G,69,69.0,0.0,21.0,0.0,9.0,0.0,69.0,0.0
22300025,GSW,G,69,69.0,0.0,21.0,0.0,9.0,0.0,69.0,0.0
22300025,MIN,C,9,9.0,0.0,9.0,0.0,33.0,0.0,62.0,0.0
22300025,MIN,C,9,9.0,0.0,9.0,0.0,33.0,0.0,62.0,0.0
22300025,MIN,F,33,33.0,0.0,9.0,0.0,33.0,0.0,62.0,0.0
22300025,MIN,F,33,33.0,0.0,9.0,0.0,33.0,0.0,62.0,0.0
22300025,MIN,G,62,62.0,0.0,9.0,0.0,33.0,0.0,62.0,0.0
22300025,MIN,G,62,62.0,0.0,9.0,0.0,33.0,0.0,62.0,0.0
22300026,LAL,C,19,19.0,0.0,19.0,0.0,26.0,0.0,84.0,0.0
22300026,LAL,C,19,19.0,0.0,19.0,0.0,26.0,0.0,84.0,0.0
22300026,LAL,F,26,26.0,0.0,19.0,0.0,26.0,0.0,84.0,0.0
22300026,LAL,F,26,26.0,0.0,19.0,0.0,26.0,0.0,84.0,0.0
22300026,LAL,G,84,84.0,0.0,19.0,0.0,26.0,0.0,84.0,0.0
22300026,LAL,G,84,84.0,0.0,19.0,0.0,26.0,0.0,84.0,0.0
22300026,MEM,C,0,0.0,0.0,0.0,0.0,23.0,0.0,81.0,0.0
22300026,MEM,C,0,0.0,0.0,0.0,0.0,23.0,0.0,81.0,0.0
22300026,MEM,F,23,23.0,0.0,0.0,0.0,23.0,0.0,81.0,0.0
22300026,MEM,F,23,23.0,0.0,0.0,0.0,23.0,0.0,81.0,0.0
22300026,MEM,G,81,81.0,0.0,0.0,0.0,23.0,0.0,81.0,0.0
22300026,MEM,G,81,81.0,0.0,0.0,0.0,23.0,0.0,81.0,0.0
22300027,CHA,C,11,11.0,0.0,11.0,0.0,19.4,-14.400000000000002,65.25,6.75
22300027,CHA,C,11,11.0,0.0,11.0,0.0,19.4,-14.400000000000002,65.25,6.75
22300027,CHA,F,5,19.4,-14.400000000000002,11.0,0.0,19.4,-14.400000000000002,65.25,6.75
22300027,CHA,F,5,19.4,-14.400000000000002,11.0,0.0,19.4,-14.400000000000002,65.25,6.75
22300027,CHA,G,72,65.25,6.75,11.0,0.0,19.4,-14.400000000000002,65.25,6.75
22300027,CHA,G,72,65.25,6.75,11.0,0.0,19.4,-14.400000000000002,65.25,6.75
22300027,MIL,C,15,15.0,0.0,15.0,0.0,28.0,0.0,73.0,0.0
22300027,MIL,C,15,15.0,0.0,15.0,0.0,28.0,0.0,73.0,0.0
22300027,MIL,F,28,28.0,0.0,15.0,0.0,28.0,0.0,73.0,0.0
22300027,MIL,F,28,28.0,0.0,15.0,0.0,28.0,0.0,73.0,0.0
22300027,MIL,G,73,73.0,0.0,15.0,0.0,28.0,0.0,73.0,0.0
22300027,MIL,G,73,73.0,0.0,15.0,0.0,28.0,0.0,73.0,0.0
22300028,NYK,C,6,6.0,0.0,6.0,0.0,31.0,0.0,83.0,0.0
22300028,NYK,C,6,6.0,0.0,6.0,0.0,31.0,0.0,83.0,0.0
22300028,NYK,F,31,31.0,0.0,6.0,0.0,31.0,0.0,83.0,0.0
22300028,NYK,F,31,31.0,0.0,6.0,0.0,31.0,0.0,83.0,0.0
22300028,NYK,G,83,83.0,0.0,6.0,0.0,31.0,0.0,83.0,0.0
22300028,NYK,G,83,83.0,0.0,6.0,0.0,31.0,0.0,83.0,0.0
22300028,WAS,C,10,10.0,0.0,10.0,0.0,37.0,0.0,40.0,0.0
22300028,WAS,C,10,10.0,0.0,10.0,0.0,37.0,0.0,40.0,0.0
22300028,WAS,F,37,37.0,0.0,10.0,0.0,37.0,0.0,40.0,0.0
22300028,WAS,F,37,37.0,0.0,10.0,0.0,37.0,0.0,40.0,0.0
22300028,WAS,G,40,40.0,0.0,10.0,0.0,37.0,0.0,40.0,0.0
22300028,WAS,G,40,40.0,0.0,10.0,0.0,37.0,0.0,40.0,0.0
22300029,ATL,C,17,12.95,4.049999999999999,12.95,4.049999999999999,29.25,-2.25,73.6,-3.5999999999999943
22300029,ATL,C,17,12.95,4.049999999999999,12.95,4.049999999999999,29.25,-2.25,73.6,-3.5999999999999943
22300029,ATL,F,27,29.25,-2.25,12.95,4.049999999999999,29.25,-2.25,73.6,-3.5999999999999943
22300029,ATL,F,27,29.25,-2.25,12.95,4.049999999999999,29.25,-2.25,73.6,-3.5999999999999943
22300029,ATL,G,70,73.6,-3.5999999999999943,12.95,4.049999999999999,29.25,-2.25,73.6,-3.5999999999999943
22300029,ATL,G,70,73.6,-3.5999999999999943,12.95,4.049999999999999,29.25,-2.25,73.6,-3.5999999999999943
22300029,PHI,C,32,35.15,-3.1499999999999986,35.15,-3.1499999999999986,30.05,4.949999999999999,58.8,-1.7999999999999972
22300029,PHI,C,32,35.15,-3.1499999999999986,35.15,-3.1499999999999986,30.05,4.949999999999999,58.8,-1.7999999999999972
22300029,PHI,F,35,30.05,4.949999999999999,35.15,-3.1499999999999986,30.05,4.949999999999999,58.8,-1.7999999999999972
22300029,PHI,F,35,30.05,4.949999999999999,35.15,-3.1499999999999986,30.05,4.949999999999999,58.8,-1.7999999999999972
22300029,PHI,G,57,58.8,-1.7999999999999972,35.15,-3.1499999999999986,30.05,4.949999999999999,58.8,-1.7999999999999972
22300029,PHI,G,57,58.8,-1.7999999999999972,35.15,-3.1499999999999986,30.05,4.949999999999999,58.8,-1.7999999999999972
22300030,CLE,C,10,10.0,0.0,10.0,0.0,21.0,0.0,77.0,0.0
22300030,CLE,C,10,10.0,0.0,10.0,0.0,21.0,0.0,77.0,0.0
22300030,CLE,F,21,21.0,0.0,10.0,0.0,21.0,0.0,77.0,0.0
22300030,CLE,F,21,21.0,0.0,10.0,0.0,21.0,0.0,77.0,0.0
22300030,CLE,G,77,77.0,0.0,10.0,0.0,21.0,0.0,77.0,0.0
22300030,CLE,G,77,77.0,0.0,10.0,0.0,21.0,0.0,77.0,0.0
22300030,DET,C,11,15.95,-4.950000000000001,15.95,-4.950000000000001,24.95,-4.949999999999999,68.1,0.9000000000000057
22300030,DET,C,11,15.95,-4.950000000000001,15.95,-4.950000000000001,24.95,-4.949999999999999,68.1,0.9000000000000057
22300030,DET,F,20,24.95,-4.949999999999999,15.95,-4.950000000000001,24.95,-4.949999999999999,68.1,0.9000000000000057
22300030,DET,F,20,24.95,-4.949999999999999,15.95,-4.950000000000001,24.95,-4.949999999999999,68.1,0.9000000000000057
22300030,DET,G,69,68.1,0.9000000000000057,15.95,-4.950000000000001,24.95,-4.949999999999999,68.1,0.9000000000000057
22300030,DET,G,69,68.1,0.9000000000000057,15.95,-4.950000000000001,24.95,-4.949999999999999,68.1,0.9000000000000057
22300031,BOS,C,14,14.0,0.0,14.0,0.0,40.0,0.0,54.0,0.0
22300031,BOS,C,14,14.0,0.0,14.0,0.0,40.0,0.0,54.0,0.0
22300031,BOS,F,40,40.0,0.0,14.0,0.0,40.0,0.0,54.0,0.0
22300031,BOS,F,40,40.0,0.0,14.0,0.0,40.0,0.0,54.0,0.0
22300031,BOS,G,54,54.0,0.0,14.0,0.0,40.0,0.0,54.0,0.0
22300031,BOS,G,54,54.0,0.0,14.0,0.0,40.0,0.0,54.0,0.0
22300031,TOR,C,11,11.0,0.0,11.0,0.0,37.0,0.0,53.0,0.0
22300031,TOR,C,11,11.0,0.0,11.0,0.0,37.0,0.0,53.0,0.0
22300031,TOR,F,37,37.0,0.0,11.0,0.0,37.0,0.0,53.0,0.0
22300031,TOR,F,37,37.0,0.0,11.0,0.0,37.0,0.0,53.0,0.0
