POSITION_GROUP,PTS,GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_ABBREVIATION,C_PTS,F_PTS,G_PTS,ROLLING_C_AVG,C_DIFF,ROLLING_F_AVG,F_DIFF,ROLLING_G_AVG,G_DIFF,GAMES_PLAYED,ROLLING_AVG_PTS,PTS_DIFF
F,47,0022300886,2024-03-05,1610612738,BOS,1610612739,CLE,24.0,47.0,33.0,18.408637873754152,5.591362126245848,52.65116279069767,-5.6511627906976685,51.92691029900333,-18.92691029900333,5,52.65116279069767,-5.6511627906976685
G,33,0022300886,2024-03-05,1610612738,BOS,1610612739,CLE,24.0,47.0,33.0,18.408637873754152,5.591362126245848,52.65116279069767,-5.6511627906976685,51.92691029900333,-18.92691029900333,5,51.92691029900333,-18.92691029900333
C,24,0022300886,2024-03-05,1610612738,BOS,1610612739,CLE,24.0,47.0,33.0,18.408637873754152,5.591362126245848,52.65116279069767,-5.6511627906976685,51.92691029900333,-18.92691029900333,6,18.408637873754152,5.591362126245848
F,47,0022300886,2024-03-05,1610612738,BOS,1610612739,CLE,24.0,47.0,33.0,18.408637873754152,5.591362126245848,52.65116279069767,-5.6511627906976685,51.92691029900333,-18.92691029900333,6,52.65116279069767,-5.6511627906976685
G,33,0022300886,2024-03-05,1610612738,BOS,1610612739,CLE,24.0,47.0,33.0,18.408637873754152,5.591362126245848,52.65116279069767,-5.6511627906976685,51.92691029900333,-18.92691029900333,6,51.92691029900333,-18.92691029900333
C,24,0022300906,2024-03-07,1610612738,BOS,1610612743,DEN,24.0,56.0,23.0,20.250742574257423,3.7492574257425773,53.75445544554455,2.2455445544554493,42.39678217821783,-19.396782178217833,7,20.250742574257423,3.7492574257425773
F,56,0022300906,2024-03-07,1610612738,BOS,1610612743,DEN,24.0,56.0,23.0,20.250742574257423,3.7492574257425773,53.75445544554455,2.2455445544554493,42.39678217821783,-19.396782178217833,7,53.75445544554455,2.2455445544554493
G,23,0022300906,2024-03-07,1610612738,BOS,1610612743,DEN,24.0,56.0,23.0,20.250742574257423,3.7492574257425773,53.75445544554455,2.2455445544554493,42.39678217821783,-19.396782178217833,7,42.39678217821783,-19.396782178217833
C,24,0022300906,2024-03-07,1610612738,BOS,1610612743,DEN,24.0,56.0,23.0,20.250742574257423,3.7492574257425773,53.75445544554455,2.2455445544554493,42.39678217821783,-19.396782178217833,8,20.250742574257423,3.7492574257425773
F,56,0022300906,2024-03-07,1610612738,BOS,1610612743,DEN,24.0,56.0,23.0,20.250742574257423,3.7492574257425773,53.75445544554455,2.2455445544554493,42.39678217821783,-19.396782178217833,8,53.75445544554455,2.2455445544554493
G,23,0022300906,2024-03-07,1610612738,BOS,1610612743,DEN,24.0,56.0,23.0,20.250742574257423,3.7492574257425773,53.75445544554455,2.2455445544554493,42.39678217821783,-19.396782178217833,8,42.39678217821783,-19.396782178217833
C,9,0022300920,2024-03-09,1610612738,BOS,1610612756,PHX,9.0,56.0,52.0,17.02096037332601,-8.020960373326009,54.39909021391737,1.6009097860826316,45.15360483127783,6.846395168722168,9,17.02096037332601,-8.020960373326009
F,56,0022300920,2024-03-09,1610612738,BOS,1610612756,PHX,9.0,56.0,52.0,17.02096037332601,-8.020960373326009,54.39909021391737,1.6009097860826316,45.15360483127783,6.846395168722168,9,54.39909021391737,1.6009097860826316
G,52,0022300920,2024-03-09,1610612738,BOS,1610612756,PHX,9.0,56.0,52.0,17.02096037332601,-8.020960373326009,54.39909021391737,1.6009097860826316,45.15360483127783,6.846395168722168,9,45.15360483127783,6.846395168722168
C,9,0022300920,2024-03-09,1610612738,BOS,1610612756,PHX,9.0,56.0,52.0,17.02096037332601,-8.020960373326009,54.39909021391737,1.6009097860826316,45.15360483127783,6.846395168722168,10,17.02096037332601,-8.020960373326009
F,56,0022300920,2024-03-09,1610612738,BOS,1610612756,PHX,9.0,56.0,52.0,17.02096037332601,-8.020960373326009,54.39909021391737,1.6009097860826316,45.15360483127783,6.846395168722168,10,54.39909021391737,1.6009097860826316
G,52,0022300920,2024-03-09,1610612738,BOS,1610612756,PHX,9.0,56.0,52.0,17.02096037332601,-8.020960373326009,54.39909021391737,1.6009097860826316,45.15360483127783,6.846395168722168,10,45.15360483127783,6.846395168722168
C,11,0022300846,2024-02-28,1610612739,CLE,1610612741,CHI,11.0,36.0,74.0,11.0,0.0,36.0,0.0,74.0,0.0,1,11.0,0.0
F,36,0022300846,2024-02-28,1610612739,CLE,1610612741,CHI,11.0,36.0,74.0,11.0,0.0,36.0,0.0,74.0,0.0,1,36.0,0.0
G,74,0022300846,2024-02-28,1610612739,CLE,1610612741,CHI,11.0,36.0,74.0,11.0,0.0,36.0,0.0,74.0,0.0,1,74.0,0.0
C,11,0022300846,2024-02-28,1610612739,CLE,1610612741,CHI,11.0,36.0,74.0,11.0,0.0,36.0,0.0,74.0,0.0,2,11.0,0.0
F,36,0022300846,2024-02-28,1610612739,CLE,1610612741,CHI,11.0,36.0,74.0,11.0,0.0,36.0,0.0,74.0,0.0,2,36.0,0.0
G,74,0022300846,2024-02-28,1610612739,CLE,1610612741,CHI,11.0,36.0,74.0,11.0,0.0,36.0,0.0,74.0,0.0,2,74.0,0.0
C,9,0022300857,2024-03-01,1610612739,CLE,1610612765,DET,9.0,36.0,61.0,9.9,-0.9000000000000004,36.0,0.0,66.85000000000001,-5.8500000000000085,3,9.9,-0.9000000000000004
F,36,0022300857,2024-03-01,1610612739,CLE,1610612765,DET,9.0,36.0,61.0,9.9,-0.9000000000000004,36.0,0.0,66.85000000000001,-5.8500000000000085,3,36.0,0.0
G,61,0022300857,2024-03-01,1610612739,CLE,1610612765,DET,9.0,36.0,61.0,9.9,-0.9000000000000004,36.0,0.0,66.85000000000001,-5.8500000000000085,3,66.85000000000001,-5.8500000000000085
C,9,0022300857,2024-03-01,1610612739,CLE,1610612765,DET,9.0,36.0,61.0,9.9,-0.9000000000000004,36.0,0.0,66.85000000000001,-5.8500000000000085,4,9.9,-0.9000000000000004
F,36,0022300857,2024-03-01,1610612739,CLE,1610612765,DET,9.0,36.0,61.0,9.9,-0.9000000000000004,36.0,0.0,66.85000000000001,-5.8500000000000085,4,36.0,0.0
G,61,0022300857,2024-03-01,1610612739,CLE,1610612765,DET,9.0,36.0,61.0,9.9,-0.9000000000000004,36.0,0.0,66.85000000000001,-5.8500000000000085,4,66.85000000000001,-5.8500000000000085
C,18,0022300876,2024-03-03,1610612739,CLE,1610612752,NYK,18.0,30.0,46.0,13.156146179401993,4.843853820598007,33.588039867109636,-3.588039867109636,58.46843853820598,-12.46843853820598,5,13.156146179401993,4.843853820598007
F,30,0022300876,2024-03-03,1610612739,CLE,1610612752,NYK,18.0,30.0,46.0,13.156146179401993,4.843853820598007,33.588039867109636,-3.588039867109636,58.46843853820598,-12.46843853820598,5,33.588039867109636,-3.588039867109636
G,46,0022300876,2024-03-03,1610612739,CLE,1610612752,NYK,18.0,30.0,46.0,13.156146179401993,4.843853820598007,33.588039867109636,-3.588039867109636,58.46843853820598,-12.46843853820598,5,58.46843853820598,-12.46843853820598
C,18,0022300876,2024-03-03,1610612739,CLE,1610612752,NYK,18.0,30.0,46.0,13.156146179401993,4.843853820598007,33.588039867109636,-3.588039867109636,58.46843853820598,-12.46843853820598,6,13.156146179401993,4.843853820598007
F,30,0022300876,2024-03-03,1610612739,CLE,1610612752,NYK,18.0,30.0,46.0,13.156146179401993,4.843853820598007,33.588039867109636,-3.588039867109636,58.46843853820598,-12.46843853820598,6,33.588039867109636,-3.588039867109636
G,46,0022300876,2024-03-03,1610612739,CLE,1610612752,NYK,18.0,30.0,46.0,13.156146179401993,4.843853820598007,33.588039867109636,-3.588039867109636,58.46843853820598,-12.46843853820598,6,58.46843853820598,-12.46843853820598
C,21,0022300886,2024-03-05,1610612739,CLE,1610612738,BOS,21.0,20.0,64.0,15.740346534653465,5.259653465346535,29.111386138613863,-9.111386138613863,60.290841584158414,3.7091584158415856,7,15.740346534653465,5.259653465346535
F,20,0022300886,2024-03-05,1610612739,CLE,1610612738,BOS,21.0,20.0,64.0,15.740346534653465,5.259653465346535,29.111386138613863,-9.111386138613863,60.290841584158414,3.7091584158415856,7,29.111386138613863,-9.111386138613863
G,64,0022300886,2024-03-05,1610612739,CLE,1610612738,BOS,21.0,20.0,64.0,15.740346534653465,5.259653465346535,29.111386138613863,-9.111386138613863,60.290841584158414,3.7091584158415856,7,60.290841584158414,3.7091584158415856
C,21,0022300886,2024-03-05,1610612739,CLE,1610612738,BOS,21.0,20.0,64.0,15.740346534653465,5.259653465346535,29.111386138613863,-9.111386138613863,60.290841584158414,3.7091584158415856,8,15.740346534653465,5.259653465346535
F,20,0022300886,2024-03-05,1610612739,CLE,1610612738,BOS,21.0,20.0,64.0,15.740346534653465,5.259653465346535,29.111386138613863,-9.111386138613863,60.290841584158414,3.7091584158415856,8,29.111386138613863,-9.111386138613863
G,64,0022300886,2024-03-05,1610612739,CLE,1610612738,BOS,21.0,20.0,64.0,15.740346534653465,5.259653465346535,29.111386138613863,-9.111386138613863,60.290841584158414,3.7091584158415856,8,60.290841584158414,3.7091584158415856
C,18,0022300895,2024-03-06,1610612739,CLE,1610612737,ATL,18.0,22.0,59.0,16.38903158761593,1.6109684123840715,27.06990059018451,-5.06990059018451,59.92027607301818,-0.9202760730181794,9,16.38903158761593,1.6109684123840715
F,22,0022300895,2024-03-06,1610612739,CLE,1610612737,ATL,18.0,22.0,59.0,16.38903158761593,1.6109684123840715,27.06990059018451,-5.06990059018451,59.92027607301818,-0.9202760730181794,9,27.06990059018451,-5.06990059018451
G,59,0022300895,2024-03-06,1610612739,CLE,1610612737,ATL,18.0,22.0,59.0,16.38903158761593,1.6109684123840715,27.06990059018451,-5.06990059018451,59.92027607301818,-0.9202760730181794,9,59.92027607301818,-0.9202760730181794
C,18,0022300895,2024-03-06,1610612739,CLE,1610612737,ATL,18.0,22.0,59.0,16.38903158761593,1.6109684123840715,27.06990059018451,-5.06990059018451,59.92027607301818,-0.9202760730181794,10,16.38903158761593,1.6109684123840715
F,22,0022300895,2024-03-06,1610612739,CLE,1610612737,ATL,18.0,22.0,59.0,16.38903158761593,1.6109684123840715,27.06990059018451,-5.06990059018451,59.92027607301818,-0.9202760730181794,10,27.06990059018451,-5.06990059018451
G,59,0022300895,2024-03-06,1610612739,CLE,1610612737,ATL,18.0,22.0,59.0,16.38903158761593,1.6109684123840715,27.06990059018451,-5.06990059018451,59.92027607301818,-0.9202760730181794,10,59.92027607301818,-0.9202760730181794
C,33,0022300911,2024-03-08,1610612739,CLE,1610612750,MIN,33.0,16.0,64.0,20.703473857368643,12.296526142631357,24.19466503241622,-8.194665032416221,60.97992129793891,3.0200787020610917,11,20.703473857368643,12.296526142631357
F,16,0022300911,2024-03-08,1610612739,CLE,1610612750,MIN,33.0,16.0,64.0,20.703473857368643,12.296526142631357,24.19466503241622,-8.194665032416221,60.97992129793891,3.0200787020610917,11,24.19466503241622,-8.194665032416221
G,64,0022300911,2024-03-08,1610612739,CLE,1610612750,MIN,33.0,16.0,64.0,20.703473857368643,12.296526142631357,24.19466503241622,-8.194665032416221,60.97992129793891,3.0200787020610917,11,60.97992129793891,3.0200787020610917
C,33,0022300911,2024-03-08,1610612739,CLE,1610612750,MIN,33.0,16.0,64.0,20.703473857368643,12.296526142631357,24.19466503241622,-8.194665032416221,60.97992129793891,3.0200787020610917,12,20.703473857368643,12.296526142631357
F,16,0022300911,2024-03-08,1610612739,CLE,1610612750,MIN,33.0,16.0,64.0,20.703473857368643,12.296526142631357,24.19466503241622,-8.194665032416221,60.97992129793891,3.0200787020610917,12,24.19466503241622,-8.194665032416221
G,64,0022300911,2024-03-08,1610612739,CLE,1610612750,MIN,33.0,16.0,64.0,20.703473857368643,12.296526142631357,24.19466503241622,-8.194665032416221,60.97992129793891,3.0200787020610917,12,60.97992129793891,3.0200787020610917
C,7,0022300837,2024-02-27,1610612740,NOP,1610612752,NYK,7.0,45.0,51.0,7.0,0.0,45.0,0.0,51.0,0.0,1,7.0,0.0
F,45,0022300837,2024-02-27,1610612740,NOP,1610612752,NYK,7.0,45.0,51.0,7.0,0.0,45.0,0.0,51.0,0.0,1,45.0,0.0
G,51,0022300837,2024-02-27,1610612740,NOP,1610612752,NYK,7.0,45.0,51.0,7.0,0.0,45.0,0.0,51.0,0.0,1,51.0,0.0
F,53,0022300843,2024-02-28,1610612740,NOP,1610612754,IND,,53.0,61.0,7.0,,49.4,3.6000000000000014,56.5,4.5,2,49.4,3.6000000000000014
G,61,0022300843,2024-02-28,1610612740,NOP,1610612754,IND,,53.0,61.0,7.0,,49.4,3.6000000000000014,56.5,4.5,2,56.5,4.5
F,53,0022300843,2024-02-28,1610612740,NOP,1610612754,IND,,53.0,61.0,7.0,,49.4,3.6000000000000014,56.5,4.5,3,49.4,3.6000000000000014
G,61,0022300843,2024-02-28,1610612740,NOP,1610612754,IND,,53.0,61.0,7.0,,49.4,3.6000000000000014,56.5,4.5,3,56.5,4.5
C,15,0022300863,2024-03-01,1610612740,NOP,1610612754,IND,15.0,42.0,62.0,11.792079207920793,3.207920792079207,46.42524916943521,-4.425249169435212,58.71096345514951,3.2890365448504895,2,11.792079207920793,3.207920792079207
F,42,0022300863,2024-03-01,1610612740,NOP,1610612754,IND,15.0,42.0,62.0,11.792079207920793,3.207920792079207,46.42524916943521,-4.425249169435212,58.71096345514951,3.2890365448504895,4,46.42524916943521,-4.425249169435212
G,62,0022300863,2024-03-01,1610612740,NOP,1610612754,IND,15.0,42.0,62.0,11.792079207920793,3.207920792079207,46.42524916943521,-4.425249169435212,58.71096345514951,3.2890365448504895,4,58.71096345514951,3.2890365448504895
C,15,0022300863,2024-03-01,1610612740,NOP,1610612754,IND,15.0,42.0,62.0,11.792079207920793,3.207920792079207,46.42524916943521,-4.425249169435212,58.71096345514951,3.2890365448504895,3,11.792079207920793,3.207920792079207
F,42,0022300863,2024-03-01,1610612740,NOP,1610612754,IND,15.0,42.0,62.0,11.792079207920793,3.207920792079207,46.42524916943521,-4.425249169435212,58.71096345514951,3.2890365448504895,5,46.42524916943521,-4.425249169435212
G,62,0022300863,2024-03-01,1610612740,NOP,1610612754,IND,15.0,42.0,62.0,11.792079207920793,3.207920792079207,46.42524916943521,-4.425249169435212,58.71096345514951,3.2890365448504895,5,58.71096345514951,3.2890365448504895
C,10,0022300890,2024-03-05,1610612740,NOP,1610612761,TOR,10.0,28.0,84.0,11.03461416322642,-1.0346141632264203,40.3549504950495,-12.3549504950495,67.04257425742576,16.957425742574245,4,11.03461416322642,-1.0346141632264203
F,28,0022300890,2024-03-05,1610612740,NOP,1610612761,TOR,10.0,28.0,84.0,11.03461416322642,-1.0346141632264203,40.3549504950495,-12.3549504950495,67.04257425742576,16.957425742574245,6,40.3549504950495,-12.3549504950495
G,84,0022300890,2024-03-05,1610612740,NOP,1610612761,TOR,10.0,28.0,84.0,11.03461416322642,-1.0346141632264203,40.3549504950495,-12.3549504950495,67.04257425742576,16.957425742574245,6,67.04257425742576,16.957425742574245
C,10,0022300890,2024-03-05,1610612740,NOP,1610612761,TOR,10.0,28.0,84.0,11.03461416322642,-1.0346141632264203,40.3549504950495,-12.3549504950495,67.04257425742576,16.957425742574245,5,11.03461416322642,-1.0346141632264203
F,28,0022300890,2024-03-05,1610612740,NOP,1610612761,TOR,10.0,28.0,84.0,11.03461416322642,-1.0346141632264203,40.3549504950495,-12.3549504950495,67.04257425742576,16.957425742574245,7,40.3549504950495,-12.3549504950495
G,84,0022300890,2024-03-05,1610612740,NOP,1610612761,TOR,10.0,28.0,84.0,11.03461416322642,-1.0346141632264203,40.3549504950495,-12.3549504950495,67.04257425742576,16.957425742574245,7,67.04257425742576,16.957425742574245
C,6,0022300909,2024-03-08,1610612740,NOP,1610612755,PHI,6.0,40.0,57.0,9.319668698524964,-3.319668698524964,40.25305386168898,-0.2530538616889828,64.15962432109175,-7.159624321091755,6,9.319668698524964,-3.319668698524964
F,40,0022300909,2024-03-08,1610612740,NOP,1610612755,PHI,6.0,40.0,57.0,9.319668698524964,-3.319668698524964,40.25305386168898,-0.2530538616889828,64.15962432109175,-7.159624321091755,8,40.25305386168898,-0.2530538616889828
G,57,0022300909,2024-03-08,1610612740,NOP,1610612755,PHI,6.0,40.0,57.0,9.319668698524964,-3.319668698524964,40.25305386168898,-0.2530538616889828,64.15962432109175,-7.159624321091755,8,64.15962432109175,-7.159624321091755
C,6,0022300909,2024-03-08,1610612740,NOP,1610612755,PHI,6.0,40.0,57.0,9.319668698524964,-3.319668698524964,40.25305386168898,-0.2530538616889828,64.15962432109175,-7.159624321091755,7,9.319668698524964,-3.319668698524964
F,40,0022300909,2024-03-08,1610612740,NOP,1610612755,PHI,6.0,40.0,57.0,9.319668698524964,-3.319668698524964,40.25305386168898,-0.2530538616889828,64.15962432109175,-7.159624321091755,9,40.25305386168898,-0.2530538616889828
G,57,0022300909,2024-03-08,1610612740,NOP,1610612755,PHI,6.0,40.0,57.0,9.319668698524964,-3.319668698524964,40.25305386168898,-0.2530538616889828,64.15962432109175,-7.159624321091755,9,64.15962432109175,-7.159624321091755
C,25,0022300839,2024-02-27,1610612741,CHI,1610612765,DET,25.0,29.0,41.0,25.0,0.0,29.0,0.0,41.0,0.0,1,25.0,0.0
F,29,0022300839,2024-02-27,1610612741,CHI,1610612765,DET,25.0,29.0,41.0,25.0,0.0,29.0,0.0,41.0,0.0,1,29.0,0.0
G,41,0022300839,2024-02-27,1610612741,CHI,1610612765,DET,25.0,29.0,41.0,25.0,0.0,29.0,0.0,41.0,0.0,1,41.0,0.0
