POSITION_GROUP,PTS,GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_ABBREVIATION,C_PTS,F_PTS,G_PTS,ROLLING_C_AVG,C_DIFF,ROLLING_F_AVG,F_DIFF,ROLLING_G_AVG,G_DIFF,GAMES_PLAYED,ROLLING_AVG_PTS,PTS_DIFF
G,65,0022301010,2024-03-21,1610612737,ATL,1610612756,PHX,13.0,31.0,65.0,12.759592620069025,0.24040737993097494,26.46729832596845,4.53270167403155,67.16172144631166,-2.1617214463116596,12,67.16172144631166,-2.1617214463116596
C,11,0022300938,2024-03-11,1610612738,BOS,1610612757,POR,11.0,53.0,53.0,11.0,0.0,53.0,0.0,53.0,0.0,1,11.0,0.0
F,53,0022300938,2024-03-11,1610612738,BOS,1610612757,POR,11.0,53.0,53.0,11.0,0.0,53.0,0.0,53.0,0.0,1,53.0,0.0
G,53,0022300938,2024-03-11,1610612738,BOS,1610612757,POR,11.0,53.0,53.0,11.0,0.0,53.0,0.0,53.0,0.0,1,53.0,0.0
C,11,0022300938,2024-03-11,1610612738,BOS,1610612757,POR,11.0,53.0,53.0,11.0,0.0,53.0,0.0,53.0,0.0,2,11.0,0.0
F,53,0022300938,2024-03-11,1610612738,BOS,1610612757,POR,11.0,53.0,53.0,11.0,0.0,53.0,0.0,53.0,0.0,2,53.0,0.0
G,53,0022300938,2024-03-11,1610612738,BOS,1610612757,POR,11.0,53.0,53.0,11.0,0.0,53.0,0.0,53.0,0.0,2,53.0,0.0
C,12,0022300943,2024-03-12,1610612738,BOS,1610612762,UTA,12.0,52.0,59.0,11.55,0.4499999999999993,52.45,-0.45000000000000284,56.3,2.700000000000003,3,11.55,0.4499999999999993
F,52,0022300943,2024-03-12,1610612738,BOS,1610612762,UTA,12.0,52.0,59.0,11.55,0.4499999999999993,52.45,-0.45000000000000284,56.3,2.700000000000003,3,52.45,-0.45000000000000284
G,59,0022300943,2024-03-12,1610612738,BOS,1610612762,UTA,12.0,52.0,59.0,11.55,0.4499999999999993,52.45,-0.45000000000000284,56.3,2.700000000000003,3,56.3,2.700000000000003
C,12,0022300943,2024-03-12,1610612738,BOS,1610612762,UTA,12.0,52.0,59.0,11.55,0.4499999999999993,52.45,-0.45000000000000284,56.3,2.700000000000003,4,11.55,0.4499999999999993
F,52,0022300943,2024-03-12,1610612738,BOS,1610612762,UTA,12.0,52.0,59.0,11.55,0.4499999999999993,52.45,-0.45000000000000284,56.3,2.700000000000003,4,52.45,-0.45000000000000284
G,59,0022300943,2024-03-12,1610612738,BOS,1610612762,UTA,12.0,52.0,59.0,11.55,0.4499999999999993,52.45,-0.45000000000000284,56.3,2.700000000000003,4,56.3,2.700000000000003
C,24,0022300955,2024-03-14,1610612738,BOS,1610612756,PHX,24.0,63.0,38.0,16.554817275747506,7.4451827242524935,56.691029900332225,6.308970099667775,48.943521594684384,-10.943521594684384,5,16.554817275747506,7.4451827242524935
F,63,0022300955,2024-03-14,1610612738,BOS,1610612756,PHX,24.0,63.0,38.0,16.554817275747506,7.4451827242524935,56.691029900332225,6.308970099667775,48.943521594684384,-10.943521594684384,5,56.691029900332225,6.308970099667775
G,38,0022300955,2024-03-14,1610612738,BOS,1610612756,PHX,24.0,63.0,38.0,16.554817275747506,7.4451827242524935,56.691029900332225,6.308970099667775,48.943521594684384,-10.943521594684384,5,48.943521594684384,-10.943521594684384
C,24,0022300955,2024-03-14,1610612738,BOS,1610612756,PHX,24.0,63.0,38.0,16.554817275747506,7.4451827242524935,56.691029900332225,6.308970099667775,48.943521594684384,-10.943521594684384,6,16.554817275747506,7.4451827242524935
F,63,0022300955,2024-03-14,1610612738,BOS,1610612756,PHX,24.0,63.0,38.0,16.554817275747506,7.4451827242524935,56.691029900332225,6.308970099667775,48.943521594684384,-10.943521594684384,6,56.691029900332225,6.308970099667775
G,38,0022300955,2024-03-14,1610612738,BOS,1610612756,PHX,24.0,63.0,38.0,16.554817275747506,7.4451827242524935,56.691029900332225,6.308970099667775,48.943521594684384,-10.943521594684384,6,48.943521594684384,-10.943521594684384
C,14,0022300980,2024-03-17,1610612738,BOS,1610612764,WAS,14.0,37.0,79.0,15.713118811881188,-1.7131188118811878,50.20371287128713,-13.20371287128713,58.84579207920792,20.154207920792082,7,15.713118811881188,-1.7131188118811878
F,37,0022300980,2024-03-17,1610612738,BOS,1610612764,WAS,14.0,37.0,79.0,15.713118811881188,-1.7131188118811878,50.20371287128713,-13.20371287128713,58.84579207920792,20.154207920792082,7,50.20371287128713,-13.20371287128713
G,79,0022300980,2024-03-17,1610612738,BOS,1610612764,WAS,14.0,37.0,79.0,15.713118811881188,-1.7131188118811878,50.20371287128713,-13.20371287128713,58.84579207920792,20.154207920792082,7,58.84579207920792,20.154207920792082
C,14,0022300980,2024-03-17,1610612738,BOS,1610612764,WAS,14.0,37.0,79.0,15.713118811881188,-1.7131188118811878,50.20371287128713,-13.20371287128713,58.84579207920792,20.154207920792082,8,15.713118811881188,-1.7131188118811878
F,37,0022300980,2024-03-17,1610612738,BOS,1610612764,WAS,14.0,37.0,79.0,15.713118811881188,-1.7131188118811878,50.20371287128713,-13.20371287128713,58.84579207920792,20.154207920792082,8,50.20371287128713,-13.20371287128713
G,79,0022300980,2024-03-17,1610612738,BOS,1610612764,WAS,14.0,37.0,79.0,15.713118811881188,-1.7131188118811878,50.20371287128713,-13.20371287128713,58.84579207920792,20.154207920792082,8,58.84579207920792,20.154207920792082
C,4,0022300984,2024-03-18,1610612738,BOS,1610612765,DET,4.0,51.0,62.0,12.350600968608457,-8.350600968608457,50.432305248916684,0.5676947510833159,59.75127938667869,2.2487206133213107,9,12.350600968608457,-8.350600968608457
F,51,0022300984,2024-03-18,1610612738,BOS,1610612765,DET,4.0,51.0,62.0,12.350600968608457,-8.350600968608457,50.432305248916684,0.5676947510833159,59.75127938667869,2.2487206133213107,9,50.432305248916684,0.5676947510833159
G,62,0022300984,2024-03-18,1610612738,BOS,1610612765,DET,4.0,51.0,62.0,12.350600968608457,-8.350600968608457,50.432305248916684,0.5676947510833159,59.75127938667869,2.2487206133213107,9,59.75127938667869,2.2487206133213107
C,4,0022300984,2024-03-18,1610612738,BOS,1610612765,DET,4.0,51.0,62.0,12.350600968608457,-8.350600968608457,50.432305248916684,0.5676947510833159,59.75127938667869,2.2487206133213107,10,12.350600968608457,-8.350600968608457
F,51,0022300984,2024-03-18,1610612738,BOS,1610612765,DET,4.0,51.0,62.0,12.350600968608457,-8.350600968608457,50.432305248916684,0.5676947510833159,59.75127938667869,2.2487206133213107,10,50.432305248916684,0.5676947510833159
G,62,0022300984,2024-03-18,1610612738,BOS,1610612765,DET,4.0,51.0,62.0,12.350600968608457,-8.350600968608457,50.432305248916684,0.5676947510833159,59.75127938667869,2.2487206133213107,10,59.75127938667869,2.2487206133213107
C,17,0022300998,2024-03-20,1610612738,BOS,1610612749,MIL,17.0,39.0,63.0,13.558210495758473,3.4417895042415267,47.46294068315969,-8.462940683159687,60.595084346676124,2.404915653323876,11,13.558210495758473,3.4417895042415267
F,39,0022300998,2024-03-20,1610612738,BOS,1610612749,MIL,17.0,39.0,63.0,13.558210495758473,3.4417895042415267,47.46294068315969,-8.462940683159687,60.595084346676124,2.404915653323876,11,47.46294068315969,-8.462940683159687
G,63,0022300998,2024-03-20,1610612738,BOS,1610612749,MIL,17.0,39.0,63.0,13.558210495758473,3.4417895042415267,47.46294068315969,-8.462940683159687,60.595084346676124,2.404915653323876,11,60.595084346676124,2.404915653323876
C,17,0022300998,2024-03-20,1610612738,BOS,1610612749,MIL,17.0,39.0,63.0,13.558210495758473,3.4417895042415267,47.46294068315969,-8.462940683159687,60.595084346676124,2.404915653323876,12,13.558210495758473,3.4417895042415267
F,39,0022300998,2024-03-20,1610612738,BOS,1610612749,MIL,17.0,39.0,63.0,13.558210495758473,3.4417895042415267,47.46294068315969,-8.462940683159687,60.595084346676124,2.404915653323876,12,47.46294068315969,-8.462940683159687
G,63,0022300998,2024-03-20,1610612738,BOS,1610612749,MIL,17.0,39.0,63.0,13.558210495758473,3.4417895042415267,47.46294068315969,-8.462940683159687,60.595084346676124,2.404915653323876,12,60.595084346676124,2.404915653323876
C,15,0022300930,2024-03-10,1610612739,CLE,1610612751,BKN,15.0,31.0,55.0,15.0,0.0,31.0,0.0,55.0,0.0,1,15.0,0.0
F,31,0022300930,2024-03-10,1610612739,CLE,1610612751,BKN,15.0,31.0,55.0,15.0,0.0,31.0,0.0,55.0,0.0,1,31.0,0.0
G,55,0022300930,2024-03-10,1610612739,CLE,1610612751,BKN,15.0,31.0,55.0,15.0,0.0,31.0,0.0,55.0,0.0,1,55.0,0.0
C,15,0022300930,2024-03-10,1610612739,CLE,1610612751,BKN,15.0,31.0,55.0,15.0,0.0,31.0,0.0,55.0,0.0,2,15.0,0.0
F,31,0022300930,2024-03-10,1610612739,CLE,1610612751,BKN,15.0,31.0,55.0,15.0,0.0,31.0,0.0,55.0,0.0,2,31.0,0.0
G,55,0022300930,2024-03-10,1610612739,CLE,1610612751,BKN,15.0,31.0,55.0,15.0,0.0,31.0,0.0,55.0,0.0,2,55.0,0.0
C,15,0022300934,2024-03-11,1610612739,CLE,1610612756,PHX,15.0,21.0,66.0,15.0,0.0,25.5,-4.5,61.050000000000004,4.949999999999996,3,15.0,0.0
F,21,0022300934,2024-03-11,1610612739,CLE,1610612756,PHX,15.0,21.0,66.0,15.0,0.0,25.5,-4.5,61.050000000000004,4.949999999999996,3,25.5,-4.5
G,66,0022300934,2024-03-11,1610612739,CLE,1610612756,PHX,15.0,21.0,66.0,15.0,0.0,25.5,-4.5,61.050000000000004,4.949999999999996,3,61.050000000000004,4.949999999999996
C,15,0022300934,2024-03-11,1610612739,CLE,1610612756,PHX,15.0,21.0,66.0,15.0,0.0,25.5,-4.5,61.050000000000004,4.949999999999996,4,15.0,0.0
F,21,0022300934,2024-03-11,1610612739,CLE,1610612756,PHX,15.0,21.0,66.0,15.0,0.0,25.5,-4.5,61.050000000000004,4.949999999999996,4,25.5,-4.5
G,66,0022300934,2024-03-11,1610612739,CLE,1610612756,PHX,15.0,21.0,66.0,15.0,0.0,25.5,-4.5,61.050000000000004,4.949999999999996,4,61.050000000000004,4.949999999999996
C,17,0022300951,2024-03-13,1610612739,CLE,1610612740,NOP,17.0,23.0,72.0,15.803986710963455,1.1960132890365447,24.49501661129568,-1.4950166112956786,65.45182724252491,6.548172757475086,5,15.803986710963455,1.1960132890365447
F,23,0022300951,2024-03-13,1610612739,CLE,1610612740,NOP,17.0,23.0,72.0,15.803986710963455,1.1960132890365447,24.49501661129568,-1.4950166112956786,65.45182724252491,6.548172757475086,5,24.49501661129568,-1.4950166112956786
G,72,0022300951,2024-03-13,1610612739,CLE,1610612740,NOP,17.0,23.0,72.0,15.803986710963455,1.1960132890365447,24.49501661129568,-1.4950166112956786,65.45182724252491,6.548172757475086,5,65.45182724252491,6.548172757475086
C,17,0022300951,2024-03-13,1610612739,CLE,1610612740,NOP,17.0,23.0,72.0,15.803986710963455,1.1960132890365447,24.49501661129568,-1.4950166112956786,65.45182724252491,6.548172757475086,6,15.803986710963455,1.1960132890365447
F,23,0022300951,2024-03-13,1610612739,CLE,1610612740,NOP,17.0,23.0,72.0,15.803986710963455,1.1960132890365447,24.49501661129568,-1.4950166112956786,65.45182724252491,6.548172757475086,6,24.49501661129568,-1.4950166112956786
G,72,0022300951,2024-03-13,1610612739,CLE,1610612740,NOP,17.0,23.0,72.0,15.803986710963455,1.1960132890365447,24.49501661129568,-1.4950166112956786,65.45182724252491,6.548172757475086,6,65.45182724252491,6.548172757475086
C,10,0022300967,2024-03-16,1610612739,CLE,1610612745,HOU,10.0,24.0,62.0,13.891831683168316,-3.8918316831683164,24.331930693069307,-0.33193069306930667,64.31460396039604,-2.3146039603960418,7,13.891831683168316,-3.8918316831683164
F,24,0022300967,2024-03-16,1610612739,CLE,1610612745,HOU,10.0,24.0,62.0,13.891831683168316,-3.8918316831683164,24.331930693069307,-0.33193069306930667,64.31460396039604,-2.3146039603960418,7,24.331930693069307,-0.33193069306930667
G,62,0022300967,2024-03-16,1610612739,CLE,1610612745,HOU,10.0,24.0,62.0,13.891831683168316,-3.8918316831683164,24.331930693069307,-0.33193069306930667,64.31460396039604,-2.3146039603960418,7,64.31460396039604,-2.3146039603960418
C,10,0022300967,2024-03-16,1610612739,CLE,1610612745,HOU,10.0,24.0,62.0,13.891831683168316,-3.8918316831683164,24.331930693069307,-0.33193069306930667,64.31460396039604,-2.3146039603960418,8,13.891831683168316,-3.8918316831683164
F,24,0022300967,2024-03-16,1610612739,CLE,1610612745,HOU,10.0,24.0,62.0,13.891831683168316,-3.8918316831683164,24.331930693069307,-0.33193069306930667,64.31460396039604,-2.3146039603960418,8,24.331930693069307,-0.33193069306930667
G,62,0022300967,2024-03-16,1610612739,CLE,1610612745,HOU,10.0,24.0,62.0,13.891831683168316,-3.8918316831683164,24.331930693069307,-0.33193069306930667,64.31460396039604,-2.3146039603960418,8,64.31460396039604,-2.3146039603960418
C,23,0022300983,2024-03-18,1610612739,CLE,1610612754,IND,23.0,22.0,63.0,16.506539087468873,6.493460912531127,23.662496813787964,-1.662496813787964,63.93721691731535,-0.9372169173153466,9,16.506539087468873,6.493460912531127
F,22,0022300983,2024-03-18,1610612739,CLE,1610612754,IND,23.0,22.0,63.0,16.506539087468873,6.493460912531127,23.662496813787964,-1.662496813787964,63.93721691731535,-0.9372169173153466,9,23.662496813787964,-1.662496813787964
G,63,0022300983,2024-03-18,1610612739,CLE,1610612754,IND,23.0,22.0,63.0,16.506539087468873,6.493460912531127,23.662496813787964,-1.662496813787964,63.93721691731535,-0.9372169173153466,9,63.93721691731535,-0.9372169173153466
C,23,0022300983,2024-03-18,1610612739,CLE,1610612754,IND,23.0,22.0,63.0,16.506539087468873,6.493460912531127,23.662496813787964,-1.662496813787964,63.93721691731535,-0.9372169173153466,10,16.506539087468873,6.493460912531127
F,22,0022300983,2024-03-18,1610612739,CLE,1610612754,IND,23.0,22.0,63.0,16.506539087468873,6.493460912531127,23.662496813787964,-1.662496813787964,63.93721691731535,-0.9372169173153466,10,23.662496813787964,-1.662496813787964
G,63,0022300983,2024-03-18,1610612739,CLE,1610612754,IND,23.0,22.0,63.0,16.506539087468873,6.493460912531127,23.662496813787964,-1.662496813787964,63.93721691731535,-0.9372169173153466,10,63.93721691731535,-0.9372169173153466
C,25,0022300996,2024-03-20,1610612739,CLE,1610612748,MIA,25.0,25.0,52.0,18.71258426603877,6.287415733961229,24.009892591039577,0.9901074089604229,60.836709350708,-8.836709350707999,11,18.71258426603877,6.287415733961229
F,25,0022300996,2024-03-20,1610612739,CLE,1610612748,MIA,25.0,25.0,52.0,18.71258426603877,6.287415733961229,24.009892591039577,0.9901074089604229,60.836709350708,-8.836709350707999,11,24.009892591039577,0.9901074089604229
G,52,0022300996,2024-03-20,1610612739,CLE,1610612748,MIA,25.0,25.0,52.0,18.71258426603877,6.287415733961229,24.009892591039577,0.9901074089604229,60.836709350708,-8.836709350707999,11,60.836709350708,-8.836709350707999
C,25,0022300996,2024-03-20,1610612739,CLE,1610612748,MIA,25.0,25.0,52.0,18.71258426603877,6.287415733961229,24.009892591039577,0.9901074089604229,60.836709350708,-8.836709350707999,12,18.71258426603877,6.287415733961229
F,25,0022300996,2024-03-20,1610612739,CLE,1610612748,MIA,25.0,25.0,52.0,18.71258426603877,6.287415733961229,24.009892591039577,0.9901074089604229,60.836709350708,-8.836709350707999,12,24.009892591039577,0.9901074089604229
G,52,0022300996,2024-03-20,1610612739,CLE,1610612748,MIA,25.0,25.0,52.0,18.71258426603877,6.287415733961229,24.009892591039577,0.9901074089604229,60.836709350708,-8.836709350707999,12,60.836709350708,-8.836709350707999
C,4,0022300925,2024-03-10,1610612740,NOP,1610612737,ATL,4.0,34.0,78.0,4.0,0.0,34.0,0.0,78.0,0.0,1,4.0,0.0
F,34,0022300925,2024-03-10,1610612740,NOP,1610612737,ATL,4.0,34.0,78.0,4.0,0.0,34.0,0.0,78.0,0.0,1,34.0,0.0
G,78,0022300925,2024-03-10,1610612740,NOP,1610612737,ATL,4.0,34.0,78.0,4.0,0.0,34.0,0.0,78.0,0.0,1,78.0,0.0
C,4,0022300925,2024-03-10,1610612740,NOP,1610612737,ATL,4.0,34.0,78.0,4.0,0.0,34.0,0.0,78.0,0.0,2,4.0,0.0
F,34,0022300925,2024-03-10,1610612740,NOP,1610612737,ATL,4.0,34.0,78.0,4.0,0.0,34.0,0.0,78.0,0.0,2,34.0,0.0
G,78,0022300925,2024-03-10,1610612740,NOP,1610612737,ATL,4.0,34.0,78.0,4.0,0.0,34.0,0.0,78.0,0.0,2,78.0,0.0
C,5,0022300951,2024-03-13,1610612740,NOP,1610612739,CLE,5.0,53.0,34.0,4.550000000000001,0.4499999999999993,44.449999999999996,8.550000000000004,53.8,-19.799999999999997,3,4.550000000000001,0.4499999999999993
F,53,0022300951,2024-03-13,1610612740,NOP,1610612739,CLE,5.0,53.0,34.0,4.550000000000001,0.4499999999999993,44.449999999999996,8.550000000000004,53.8,-19.799999999999997,3,44.449999999999996,8.550000000000004
G,34,0022300951,2024-03-13,1610612740,NOP,1610612739,CLE,5.0,53.0,34.0,4.550000000000001,0.4499999999999993,44.449999999999996,8.550000000000004,53.8,-19.799999999999997,3,53.8,-19.799999999999997
C,5,0022300951,2024-03-13,1610612740,NOP,1610612739,CLE,5.0,53.0,34.0,4.550000000000001,0.4499999999999993,44.449999999999996,8.550000000000004,53.8,-19.799999999999997,4,4.550000000000001,0.4499999999999993
F,53,0022300951,2024-03-13,1610612740,NOP,1610612739,CLE,5.0,53.0,34.0,4.550000000000001,0.4499999999999993,44.449999999999996,8.550000000000004,53.8,-19.799999999999997,4,44.449999999999996,8.550000000000004
G,34,0022300951,2024-03-13,1610612740,NOP,1610612739,CLE,5.0,53.0,34.0,4.550000000000001,0.4499999999999993,44.449999999999996,8.550000000000004,53.8,-19.799999999999997,4,53.8,-19.799999999999997
C,4,0022300964,2024-03-15,1610612740,NOP,1610612746,LAC,4.0,47.0,61.0,4.32890365448505,-0.32890365448504966,45.475083056478404,1.5249169435215961,56.694352159468444,4.305647840531556,5,4.32890365448505,-0.32890365448504966
F,47,0022300964,2024-03-15,1610612740,NOP,1610612746,LAC,4.0,47.0,61.0,4.32890365448505,-0.32890365448504966,45.475083056478404,1.5249169435215961,56.694352159468444,4.305647840531556,5,45.475083056478404,1.5249169435215961
G,61,0022300964,2024-03-15,1610612740,NOP,1610612746,LAC,4.0,47.0,61.0,4.32890365448505,-0.32890365448504966,45.475083056478404,1.5249169435215961,56.694352159468444,4.305647840531556,5,56.694352159468444,4.305647840531556
C,4,0022300964,2024-03-15,1610612740,NOP,1610612746,LAC,4.0,47.0,61.0,4.32890365448505,-0.32890365448504966,45.475083056478404,1.5249169435215961,56.694352159468444,4.305647840531556,6,4.32890365448505,-0.32890365448504966
F,47,0022300964,2024-03-15,1610612740,NOP,1610612746,LAC,4.0,47.0,61.0,4.32890365448505,-0.32890365448504966,45.475083056478404,1.5249169435215961,56.694352159468444,4.305647840531556,6,45.475083056478404,1.5249169435215961
G,61,0022300964,2024-03-15,1610612740,NOP,1610612746,LAC,4.0,47.0,61.0,4.32890365448505,-0.32890365448504966,45.475083056478404,1.5249169435215961,56.694352159468444,4.305647840531556,6,56.694352159468444,4.305647840531556
C,4,0022300970,2024-03-16,1610612740,NOP,1610612757,POR,4.0,48.0,74.0,4.220544554455445,-0.2205445544554454,46.30693069306931,1.6930693069306884,62.39579207920792,11.604207920792078,7,4.220544554455445,-0.2205445544554454
F,48,0022300970,2024-03-16,1610612740,NOP,1610612757,POR,4.0,48.0,74.0,4.220544554455445,-0.2205445544554454,46.30693069306931,1.6930693069306884,62.39579207920792,11.604207920792078,7,46.30693069306931,1.6930693069306884
