SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB_x,AST_x,STL_x,BLK_x,TOV,PF,PTS_x,PLUS_MINUS,VIDEO_AVAILABLE,is_home,opponent,avg_points_last_5,avg_assists_last_5,days_rest,player_name,opponent_team,GP,PTS_y,REB_y,AST_y,3PM,STL_y,BLK_y,TO,FD PTS,opponent_abbr,games_missed,teammate_1_name,teammate_1_ppg,teammate_1_last5,teammate_2_name,teammate_2_ppg,teammate_2_last5,team_pace,team_def_rating
22023,203992,0022300175,2023-11-11,ATL vs. MIA,L,29,5,13,0.385,5,12,0.417,0,0,0.0,0,3,3,1,0,0,2,4,15,-3,1,1,MIA,19.6,2.4,0.0,Bogdan Bogdanović,,,,,,,,,,,,79,Trae Young,25.72,21.6,Jalen Johnson,16.0,13.2
22023,203992,0022300172,2023-11-09,ATL @ ORL,W,29,6,11,0.545,3,6,0.5,0,0,0.0,0,4,4,3,3,0,1,3,15,-4,1,0,ORL,19.8,2.0,0.0,Bogdan Bogdanović,,,,,,,,,,,,79,Trae Young,25.72,21.6,Jalen Johnson,16.0,13.2
22023,203992,0022300155,2023-11-06,ATL @ OKC,L,27,7,14,0.5,3,8,0.375,0,0,0.0,0,2,2,3,2,0,0,1,17,3,1,0,OKC,17.6,2.6,0.0,Bogdan Bogdanović,,,,,,,,,,,,79,Trae Young,25.72,21.6,Jalen Johnson,16.0,13.2
22023,203992,0022300135,2023-11-04,ATL @ NOP,W,21,4,14,0.286,2,10,0.2,0,0,0.0,3,2,5,2,1,2,0,1,10,7,1,0,NOP,18.4,2.6,0.0,Bogdan Bogdanović,,,,,,,,,,,,79,Trae Young,25.72,21.6,Jalen Johnson,16.0,13.2
22023,203992,0022300117,2023-11-01,ATL vs. WAS,W,23,4,10,0.4,1,5,0.2,3,3,1.0,0,3,3,1,1,1,1,2,12,8,1,1,WAS,14.8,2.4,0.0,Bogdan Bogdanović,,,,,,,,,,,,79,Trae Young,25.72,21.6,Jalen Johnson,16.0,13.2
22023,203992,0022300104,2023-10-30,ATL vs. MIN,W,20,3,10,0.3,2,7,0.286,0,0,0.0,0,1,1,4,1,0,1,1,8,3,1,1,MIN,13.8,2.0,0.0,Bogdan Bogdanović,,,,,,,,,,,,79,Trae Young,25.72,21.6,Jalen Johnson,16.0,13.2
22023,203992,0022300097,2023-10-29,ATL @ MIL,W,26,6,10,0.6,4,7,0.571,1,1,1.0,0,1,1,6,2,0,2,1,17,12,1,0,MIL,12.4,2.6,0.0,Bogdan Bogdanović,,,,,,,,,,,,79,Trae Young,25.72,21.6,Jalen Johnson,16.0,13.2
22023,203992,0022300079,2023-10-27,ATL vs. NYK,L,26,6,11,0.545,4,9,0.444,0,0,0.0,0,1,1,3,1,0,2,3,16,0,1,1,NYK,12.8,3.2,0.0,Bogdan Bogdanović,,,,,,,,,,,,79,Trae Young,25.72,21.6,Jalen Johnson,16.0,13.2
22023,203992,0022300063,2023-10-25,ATL @ CHA,L,24,3,9,0.333,1,5,0.2,0,0,0.0,0,4,4,4,3,0,0,1,7,6,1,0,CHA,12.6,3.2,0.0,Bogdan Bogdanović,,,,,,,,,,,,79,Trae Young,25.72,21.6,Jalen Johnson,16.0,13.2
22023,1629626,0022301194,2024-04-14,PHX @ MIN,W,8,2,3,0.667,0,1,0.0,0,0,0.0,1,1,2,0,0,0,2,0,4,-5,1,0,MIN,,,2.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022301165,2024-04-10,PHX @ LAC,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1,0,LAC,,,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022301156,2024-04-09,PHX vs. LAC,L,7,1,2,0.5,0,1,0.0,0,0,0.0,0,2,2,0,1,0,0,1,2,-13,1,1,LAC,,,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022301138,2024-04-07,PHX vs. NOP,L,7,1,2,0.5,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,0,2,-8,1,1,NOP,,,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022301125,2024-04-05,PHX vs. MIN,W,12,1,2,0.5,0,0,0.0,0,0,0.0,0,3,3,0,1,1,0,1,2,4,1,1,MIN,,,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022301110,2024-04-03,PHX vs. CLE,W,22,5,8,0.625,3,4,0.75,2,2,1.0,1,5,6,1,2,2,2,1,15,7,1,1,CLE,2.0,0.0,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022301092,2024-04-01,PHX @ NOP,W,5,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,5,1,0,NOP,4.2,0.2,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022301069,2024-03-29,PHX @ OKC,L,13,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,0,-6,1,0,OKC,4.2,0.2,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022301059,2024-03-27,PHX @ DEN,W,12,3,5,0.6,2,2,1.0,0,0,0.0,2,3,5,1,0,0,0,1,8,2,1,0,DEN,3.8,0.4,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022301039,2024-03-25,PHX @ SAS,L,8,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,1,0,0,0,-10,1,0,SAS,5.0,0.6,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022301025,2024-03-23,PHX @ SAS,W,19,4,5,0.8,2,2,1.0,3,4,0.75,0,4,4,1,0,1,0,3,13,5,1,0,SAS,4.6,0.6,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022301010,2024-03-21,PHX vs. ATL,W,11,1,2,0.5,1,2,0.5,2,2,1.0,0,3,3,2,0,1,1,1,5,21,1,1,ATL,4.2,0.6,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022301002,2024-03-20,PHX vs. PHI,W,14,4,6,0.667,2,4,0.5,0,0,0.0,0,3,3,0,0,1,2,1,10,7,1,1,PHI,5.2,1.0,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022300976,2024-03-17,PHX @ MIL,L,5,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,2,0,1,0,MIL,7.2,0.8,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022300961,2024-03-15,PHX @ CHA,W,8,1,5,0.2,0,2,0.0,1,1,1.0,1,2,3,0,0,1,0,2,3,-4,1,0,CHA,6.0,0.6,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022300955,2024-03-14,PHX @ BOS,L,15,4,5,0.8,2,2,1.0,0,0,0.0,2,2,4,0,0,0,0,0,10,-3,1,0,BOS,6.6,0.6,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022300934,2024-03-11,PHX @ CLE,W,10,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,1,0,0,0,-12,1,0,CLE,6.0,0.4,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022300920,2024-03-09,PHX vs. BOS,L,10,6,7,0.857,1,2,0.5,0,0,0.0,1,3,4,0,0,0,0,0,13,-10,1,1,BOS,5.0,0.0,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022300905,2024-03-07,PHX vs. TOR,W,16,5,7,0.714,1,1,1.0,0,0,0.0,1,7,8,0,1,0,0,0,11,-2,1,1,TOR,5.6,0.0,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022300893,2024-03-05,PHX @ DEN,W,13,1,2,0.5,0,0,0.0,0,0,0.0,1,3,4,1,0,1,0,2,2,-8,1,0,DEN,7.4,0.0,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022300878,2024-03-03,PHX vs. OKC,L,7,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,1,2,-8,1,1,OKC,7.2,0.2,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022300870,2024-03-02,PHX vs. HOU,L,11,2,8,0.25,1,5,0.2,0,0,0.0,2,3,5,0,0,1,0,2,5,0,1,1,HOU,5.6,0.2,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022300854,2024-02-29,PHX vs. HOU,W,26,3,6,0.5,0,2,0.0,1,2,0.5,1,3,4,0,0,0,0,3,7,13,1,1,HOU,6.6,0.2,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022300818,2024-02-25,PHX vs. LAL,W,24,5,9,0.556,1,4,0.25,0,0,0.0,1,3,4,1,0,2,0,1,11,8,1,1,LAL,5.4,0.2,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022300806,2024-02-23,PHX @ HOU,L,27,11,17,0.647,2,3,0.667,1,2,0.5,6,8,14,0,1,1,1,4,25,3,1,0,HOU,5.4,0.4,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022300787,2024-02-14,PHX vs. DET,W,14,4,5,0.8,1,1,1.0,0,0,0.0,1,4,5,1,0,2,0,2,9,3,1,1,DET,10.0,0.2,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022300774,2024-02-13,PHX vs. SAC,W,2,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-8,1,1,SAC,11.4,0.4,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022300757,2024-02-10,PHX @ GSW,L,9,1,2,0.5,0,0,0.0,1,1,1.0,0,2,2,1,0,0,0,0,3,2,1,0,GSW,10.4,0.4,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022300739,2024-02-08,PHX vs. UTA,W,14,3,5,0.6,0,2,0.0,0,0,0.0,0,1,1,0,0,2,0,3,6,-5,1,1,UTA,9.6,0.6,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022300725,2024-02-06,PHX vs. MIL,W,17,2,3,0.667,0,1,0.0,0,0,0.0,0,6,6,1,0,1,1,2,4,8,1,1,MIL,8.6,0.4,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022300705,2024-02-04,PHX @ WAS,W,15,4,7,0.571,0,2,0.0,0,0,0.0,2,5,7,0,1,0,2,0,8,14,1,0,WAS,4.4,0.6,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022300531,2024-01-11,PHX @ LAL,W,17,2,3,0.667,0,0,0.0,2,2,1.0,2,4,6,2,2,2,0,1,6,9,1,0,LAL,4.2,0.4,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022300489,2024-01-05,PHX vs. MIA,W,10,2,2,1.0,0,0,0.0,0,1,0.0,1,2,3,1,0,1,0,1,4,0,1,1,MIA,5.4,0.8,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022300473,2024-01-03,PHX vs. LAC,L,19,6,7,0.857,2,2,1.0,0,0,0.0,3,2,5,2,1,0,2,2,14,8,1,1,LAC,5.6,0.8,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022300456,2024-01-01,PHX vs. POR,W,20,4,6,0.667,1,2,0.5,2,2,1.0,2,7,9,1,0,0,2,5,11,10,1,1,POR,7.2,1.2,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022300418,2023-12-27,PHX @ HOU,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,2,0,0,0,-2,1,0,HOU,8.6,1.2,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022300387,2023-12-22,PHX @ SAC,L,3,1,2,0.5,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,4,1,0,SAC,7.0,1.2,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022300333,2023-12-15,PHX vs. NYK,L,2,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,1,1,NYK,6.2,0.8,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022300308,2023-12-12,PHX vs. GSW,W,5,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0,-16,1,1,GSW,5.8,0.6,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022301228,2023-12-08,PHX vs. SAC,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,1,1,SAC,3.0,0.2,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022300162,2023-11-08,PHX @ CHI,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,CHI,0.8,0.0,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022300140,2023-11-05,PHX @ DET,W,3,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-5,1,0,DET,0.8,0.0,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1629626,0022300094,2023-10-28,PHX vs. UTA,W,4,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,2,0,0,-4,1,1,UTA,0.8,0.0,0.0,Bol Bol,,,,,,,,,,,,113,Devin Booker,27.07,28.8,Bradley Beal,18.19,16.4
22023,1631128,0022301193,2024-04-14,DEN @ MEM,W,25,6,14,0.429,2,6,0.333,5,6,0.833,5,5,10,5,2,0,1,2,19,-7,1,0,MEM,,,2.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022301180,2024-04-12,DEN @ SAS,L,23,4,7,0.571,2,4,0.5,1,2,0.5,0,3,3,3,0,2,1,2,11,9,1,0,SAS,,,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022301164,2024-04-10,DEN vs. MIN,W,27,4,7,0.571,0,1,0.0,0,1,0.0,1,4,5,1,1,1,1,1,8,9,1,1,MIN,,,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022301154,2024-04-09,DEN @ UTA,W,28,4,6,0.667,3,4,0.75,0,0,0.0,1,1,2,5,2,0,0,1,11,17,1,0,UTA,,,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022301130,2024-04-06,DEN vs. ATL,W,25,2,3,0.667,1,1,1.0,0,0,0.0,1,2,3,1,0,0,1,1,5,13,1,1,ATL,,,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022301114,2024-04-04,DEN @ LAC,L,34,3,9,0.333,1,4,0.25,0,0,0.0,2,6,8,3,1,0,0,2,7,7,1,0,LAC,10.8,3.0,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022301099,2024-04-02,DEN vs. SAS,W,27,1,5,0.2,1,3,0.333,2,2,1.0,0,2,2,7,0,0,0,1,5,-2,1,1,SAS,8.4,2.6,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022301077,2024-03-31,DEN vs. CLE,W,28,4,8,0.5,2,3,0.667,0,0,0.0,1,5,6,1,1,1,3,2,10,26,1,1,CLE,7.2,3.4,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022301071,2024-03-29,DEN vs. MIN,L,26,2,10,0.2,1,3,0.333,3,4,0.75,4,1,5,2,0,0,0,5,8,-6,1,1,MIN,7.6,3.4,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022301059,2024-03-27,DEN vs. PHX,L,15,0,3,0.0,0,1,0.0,0,0,0.0,1,2,3,0,0,1,0,0,0,-19,1,1,PHX,7.0,2.8,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022301040,2024-03-25,DEN vs. MEM,W,22,8,10,0.8,1,2,0.5,0,0,0.0,3,2,5,2,0,0,1,2,17,5,1,1,MEM,6.0,2.6,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022301026,2024-03-23,DEN @ POR,W,36,7,15,0.467,1,3,0.333,2,4,0.5,4,4,8,6,3,1,1,2,17,5,1,0,POR,8.0,2.4,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022301009,2024-03-21,DEN vs. NYK,W,13,1,2,0.5,0,1,0.0,1,2,0.5,0,3,3,1,0,0,0,1,3,-14,1,1,NYK,10.4,2.2,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022300995,2024-03-19,DEN @ MIN,W,18,1,4,0.25,1,3,0.333,0,0,0.0,0,4,4,0,0,0,1,1,3,-6,1,0,MIN,9.0,2.2,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022300978,2024-03-17,DEN @ DAL,L,19,4,5,0.8,1,1,1.0,1,2,0.5,0,1,1,1,0,0,1,2,10,-11,1,0,DAL,8.0,1.8,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022300965,2024-03-15,DEN @ SAS,W,24,5,7,0.714,2,3,0.667,1,2,0.5,1,3,4,4,3,0,1,1,13,8,1,0,SAS,10.0,2.0,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022300949,2024-03-13,DEN @ MIA,W,20,3,3,1.0,1,1,1.0,0,0,0.0,0,2,2,1,0,0,1,3,7,7,1,0,MIA,9.2,2.4,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022300937,2024-03-11,DEN vs. TOR,W,19,2,6,0.333,1,3,0.333,0,0,0.0,0,2,2,2,0,1,1,2,5,9,1,1,TOR,7.2,1.4,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022300922,2024-03-09,DEN vs. UTA,W,17,5,5,1.0,3,3,1.0,0,0,0.0,0,4,4,1,0,1,0,6,13,12,1,1,UTA,7.6,1.6,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022300906,2024-03-07,DEN vs. BOS,W,17,2,3,0.667,0,1,0.0,3,4,0.75,1,5,6,1,0,0,0,4,7,9,1,1,BOS,9.6,1.8,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022300893,2024-03-05,DEN vs. PHX,L,19,3,3,1.0,0,0,0.0,1,2,0.5,1,3,4,1,1,2,0,2,7,12,1,1,PHX,9.0,1.8,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022300869,2024-03-02,DEN @ LAL,W,24,1,3,0.333,0,1,0.0,0,0,0.0,1,4,5,2,1,2,2,1,2,9,1,0,LAL,7.8,1.2,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022300855,2024-02-29,DEN vs. MIA,W,20,1,2,0.5,0,0,0.0,0,1,0.0,1,1,2,1,1,1,0,3,2,2,1,1,MIA,6.8,1.4,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022300847,2024-02-28,DEN vs. SAC,W,20,2,8,0.25,1,6,0.167,0,0,0.0,0,3,3,0,1,0,0,2,5,-13,1,1,SAC,6.2,1.2,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022300824,2024-02-25,DEN @ GSW,W,20,3,7,0.429,1,2,0.5,0,0,0.0,2,1,3,0,1,1,0,1,7,-1,1,0,GSW,4.6,1.0,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022300812,2024-02-23,DEN @ POR,W,20,1,5,0.2,0,2,0.0,1,2,0.5,0,2,2,4,0,0,2,1,3,6,1,0,POR,4.6,0.8,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022300800,2024-02-22,DEN vs. WAS,W,23,5,8,0.625,1,2,0.5,1,3,0.333,4,6,10,1,2,0,1,2,12,10,1,1,WAS,3.8,1.4,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022300786,2024-02-14,DEN vs. SAC,L,23,1,6,0.167,1,2,0.5,2,4,0.5,2,1,3,2,1,1,0,3,5,1,1,1,SAC,5.8,1.2,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022300767,2024-02-12,DEN @ MIL,L,22,2,7,0.286,0,3,0.0,3,4,0.75,0,5,5,0,2,0,0,2,7,-7,1,0,MIL,6.4,1.4,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022300746,2024-02-09,DEN @ SAC,L,27,4,8,0.5,1,2,0.5,4,4,1.0,2,1,3,1,0,1,1,3,13,-13,1,0,SAC,6.8,1.4,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022300740,2024-02-08,DEN @ LAL,W,13,1,3,0.333,1,1,1.0,0,0,0.0,1,0,1,1,0,1,0,0,3,-9,1,0,LAL,8.0,1.6,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022300712,2024-02-04,DEN vs. POR,W,28,1,4,0.25,0,0,0.0,2,3,0.667,2,1,3,2,1,0,0,0,4,18,1,1,POR,8.0,1.0,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022300697,2024-02-02,DEN vs. POR,W,8,1,2,0.5,0,1,0.0,0,0,0.0,1,1,2,0,0,0,1,1,2,-7,1,1,POR,6.4,1.2,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022300682,2024-01-31,DEN @ OKC,L,16,4,7,0.571,2,4,0.5,0,0,0.0,1,4,5,0,1,0,0,0,10,-12,1,0,OKC,5.8,0.8,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022300667,2024-01-29,DEN vs. MIL,W,17,0,1,0.0,0,0,0.0,0,0,0.0,2,4,6,1,0,0,0,2,0,10,1,1,MIL,6.4,0.8,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022300644,2024-01-27,DEN vs. PHI,W,17,0,2,0.0,0,1,0.0,2,2,1.0,0,0,0,2,0,0,0,2,2,0,1,1,PHI,3.8,0.8,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022300631,2024-01-25,DEN @ NYK,L,15,1,4,0.25,0,1,0.0,2,2,1.0,1,2,3,0,0,0,1,1,4,-10,1,0,NYK,3.6,1.0,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022300614,2024-01-23,DEN @ IND,W,15,1,3,0.333,0,2,0.0,0,0,0.0,3,1,4,0,1,1,0,0,2,-1,1,0,IND,3.6,0.6,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022300602,2024-01-21,DEN @ WAS,W,21,1,3,0.333,0,0,0.0,0,0,0.0,2,4,6,2,0,1,1,3,2,-9,1,0,WAS,3.6,0.6,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
22023,1631128,0022300586,2024-01-19,DEN @ BOS,W,5,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-7,1,0,BOS,2.0,1.0,0.0,Christian Braun,,,,,,,,,,,,79,Nikola Jokić,26.39,26.2,Jamal Murray,21.19,18.8
