SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_ID,PLAYER_NAME,OPPONENT_TEAM_ABBREVIATION,PLAYER_PTS_EMA_5,PLAYER_PTS_EMA_10,PLAYER_PTS_EMA_20,PLAYER_REB_EMA_5,PLAYER_REB_EMA_10,PLAYER_REB_EMA_20,PLAYER_AST_EMA_5,PLAYER_AST_EMA_10,PLAYER_AST_EMA_20,PLAYER_STL_EMA_5,PLAYER_STL_EMA_10,PLAYER_STL_EMA_20,PLAYER_BLK_EMA_5,PLAYER_BLK_EMA_10,PLAYER_BLK_EMA_20,PLAYER_TOV_EMA_5,PLAYER_TOV_EMA_10,PLAYER_TOV_EMA_20,PLAYER_FGA_EMA_5,PLAYER_FGA_EMA_10,PLAYER_FGA_EMA_20,PLAYER_FGM_EMA_5,PLAYER_FGM_EMA_10,PLAYER_FGM_EMA_20,PLAYER_FG3A_EMA_5,PLAYER_FG3A_EMA_10,PLAYER_FG3A_EMA_20,PLAYER_FG3M_EMA_5,PLAYER_FG3M_EMA_10,PLAYER_FG3M_EMA_20,PLAYER_FTA_EMA_5,PLAYER_FTA_EMA_10,PLAYER_FTA_EMA_20,PLAYER_FTM_EMA_5,PLAYER_FTM_EMA_10,PLAYER_FTM_EMA_20,PLAYER_MIN_EMA_5,PLAYER_MIN_EMA_10,PLAYER_MIN_EMA_20,DEF_OPP_PTS_EMA_5,DEF_OPP_PTS_EMA_10,DEF_OPP_PTS_EMA_20,DEF_OPP_FG_PCT_EMA_5,DEF_OPP_FG_PCT_EMA_10,DEF_OPP_FG_PCT_EMA_20,DEF_OPP_FG3_PCT_EMA_5,DEF_OPP_FG3_PCT_EMA_10,DEF_OPP_FG3_PCT_EMA_20,DEF_OPP_REB_EMA_5,DEF_OPP_REB_EMA_10,DEF_OPP_REB_EMA_20,DEF_OPP_AST_EMA_5,DEF_OPP_AST_EMA_10,DEF_OPP_AST_EMA_20,DEF_OPP_TOV_EMA_5,DEF_OPP_TOV_EMA_10,DEF_OPP_TOV_EMA_20
22023,1628389,0022300068,2023-10-25,MIA vs. DET,W,32,7,13,0.538,0,0,0.0,8,10,0.8,2,6,8,3,0,2,2,3,22,-4,1,1628389,Bam Adebayo,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.80637510596124,110.96102686738224,110.5876588411208,0.467150538052683,0.46591664337074135,0.46631631801748635,0.3906368174145934,0.37696178504921446,0.3597256687380898,47.87211335907082,45.955100851272604,44.649187153225334,28.09305713134473,27.44775959281332,26.705110600505495,18.282711049092825,17.298265855516174,16.526878291522184
22023,1628389,0022300080,2023-10-27,MIA @ BOS,L,35,10,23,0.435,0,0,0.0,7,9,0.778,3,4,7,2,1,2,3,1,27,0,1,1628389,Bam Adebayo,BOS,22.0,22.0,22.0,8.0,8.0,8.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,13.0,13.0,13.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,8.0,8.0,8.0,32.0,32.0,32.0,127.7039756509928,122.76063216749382,120.45341882575974,0.49157869463746806,0.48054933693116025,0.47793329739397994,0.39291959017248923,0.37956826326386595,0.37535709647587046,50.45202045329358,48.55854447533224,47.42928612062238,27.02036027288863,26.24900157272174,25.97138936561396,13.447536704469217,12.796710781277643,12.53668760779664
22023,1628389,0022300093,2023-10-28,MIA @ MIN,L,33,7,14,0.5,0,1,0.0,5,10,0.5,1,2,3,2,0,0,4,4,19,-10,1,1628389,Bam Adebayo,MIN,23.666666666666668,22.909090909090907,22.476190476190474,7.666666666666667,7.8181818181818175,7.904761904761905,2.666666666666667,2.818181818181818,2.9047619047619047,0.3333333333333333,0.18181818181818182,0.09523809523809523,2.0,2.0,2.0,2.3333333333333335,2.1818181818181817,2.0952380952380953,16.333333333333332,14.818181818181817,13.952380952380953,8.0,7.545454545454545,7.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,9.666666666666668,9.818181818181818,9.904761904761905,7.666666666666667,7.8181818181818175,7.904761904761905,33.0,32.54545454545455,32.285714285714285,114.70171032957009,114.98743006498121,114.64098184154862,0.49915928939284016,0.49974834731669504,0.49577271963540215,0.40966004994437044,0.3899398815781315,0.3840364867370773,43.11187693246062,43.88931161154355,43.99705254670941,23.923788883638448,24.64335987900263,25.320530504463125,13.039857976524631,13.906869343077375,14.185167747450441
22023,1628389,0022300119,2023-11-01,MIA vs. BKN,L,33,8,12,0.667,0,0,0.0,5,5,1.0,4,10,14,3,2,2,4,0,21,5,1,1628389,Bam Adebayo,BKN,22.111111111111114,22.198347107438014,22.145124716553287,6.111111111111112,6.942148760330578,7.437641723356009,2.4444444444444446,2.6694214876033056,2.81859410430839,0.22222222222222224,0.1487603305785124,0.08616780045351473,1.3333333333333335,1.6363636363636362,1.8095238095238095,2.8888888888888893,2.5123966942148757,2.2766439909297054,15.555555555555555,14.669421487603303,13.956916099773244,7.666666666666667,7.446280991735536,7.258503401360544,0.3333333333333333,0.18181818181818182,0.09523809523809523,0.0,0.0,0.0,9.777777777777779,9.851239669421487,9.913832199546485,6.777777777777779,7.305785123966941,7.6281179138322,33.0,32.62809917355372,32.35374149659864,112.03083781784314,113.06649655728405,113.95528472179849,0.44957284710148115,0.45423960954095804,0.45821791986566324,0.3699281055592458,0.3739905398173019,0.37511508220739387,43.88204784576551,45.87123209213723,46.483237930207096,25.893966282616574,25.32247961459429,25.53632523637392,9.031352596930809,10.553740036089621,11.33360947496718
22023,1628389,0022300003,2023-11-03,MIA vs. WAS,W,30,8,15,0.533,0,0,0.0,2,2,1.0,0,4,4,3,0,0,4,3,18,6,1,1628389,Bam Adebayo,WAS,21.740740740740744,21.980465815176554,22.03606521973869,8.74074074074074,8.225394440270472,8.062628225893532,2.6296296296296298,2.7295266716754316,2.8358708562790196,0.8148148148148148,0.48534936138241924,0.2684375337436562,1.5555555555555558,1.702479338842975,1.8276643990929706,3.2592592592592595,2.7828700225394436,2.440773134650686,14.370370370370372,14.184072126220883,13.770543137890078,7.777777777777779,7.546957175056347,7.3291221250404925,0.22222222222222224,0.1487603305785124,0.08616780045351473,0.0,0.0,0.0,8.185185185185187,8.969196093163035,9.445848180542058,6.185185185185186,6.88655146506386,7.377820969657704,33.0,32.69571750563486,32.41528992549401,120.83057044328214,117.90293430011516,116.67797071490178,0.4848270199856359,0.4817606180440573,0.48086355016829546,0.3837542144437307,0.3700326489861222,0.3622895743786467,38.69966840078598,38.88034971779567,39.268881918660846,27.754137542034712,27.373192483058034,27.42167920979475,14.898367226326055,14.099940982432363,13.655274012322321
22023,1628389,0022300150,2023-11-06,MIA vs. LAL,W,38,9,20,0.45,1,1,1.0,3,5,0.6,5,14,19,10,2,2,4,2,22,5,1,1628389,Bam Adebayo,LAL,20.49382716049383,21.256744757871726,21.65167805595405,7.1604938271604945,7.45714090567584,7.6757112519989095,2.7530864197530867,2.7787036404617167,2.851502203300065,0.54320987654321,0.39710402294925207,0.24287205433949846,1.0370370370370374,1.392937640871525,1.6536011229888783,3.5061728395061733,3.0041663820777265,2.5892709313506206,14.580246913580249,14.332422648726176,13.887634267614832,7.851851851851853,7.629328597773375,7.393015255989017,0.14814814814814817,0.1217129977460556,0.0779613432674657,0.0,0.0,0.0,6.123456790123458,7.702069530769755,8.736719782395195,4.790123456790124,5.998087562324976,6.865647543976018,32.0,32.205587050064885,32.1852623135422,110.72044025136144,112.94801814249931,114.23957160836811,0.4806711832350255,0.49037167967239176,0.4920195221685296,0.35528993901850464,0.3618819903794194,0.36421252242237123,41.06892847767817,42.94835779052979,43.52644896878058,24.979809913654996,26.306765290268746,27.286844522833825,12.144432497707056,13.41041825129384,13.653544359102481
22023,1628389,0022300164,2023-11-08,MIA @ MEM,W,36,8,15,0.533,0,0,0.0,14,16,0.875,0,11,11,1,1,3,4,5,30,15,1,1628389,Bam Adebayo,MEM,20.995884773662553,21.39188207462232,21.684851574434617,11.106995884773664,9.555842559189323,8.754214942284728,5.168724279835391,4.091666614923223,3.5323115172714874,1.02880658436214,0.6885396551402971,0.41021757297383193,1.358024691358025,1.5033126152585203,1.6865914922280327,3.670781893004116,3.185227039881776,2.7236260807457997,16.386831275720166,15.36289125804869,14.4697643373658,8.23456790123457,7.878541579996397,7.546061422085301,0.4320987654320988,0.28140154361040914,0.1657745486705642,0.3333333333333333,0.18181818181818182,0.09523809523809523,5.748971193415639,7.21078416153889,8.380841707881366,4.193415637860083,5.452980732811343,6.497490635025921,34.0,33.259116677325814,32.739046855109606,110.64119560999126,107.67300124112073,106.82849899966658,0.4252090888651422,0.4259347722067962,0.43211387138287266,0.35276460093192863,0.34055155059418385,0.3386553523451345,39.076814442238586,40.165316190640006,41.01722614970522,24.283421163243474,24.09309687026935,24.15795190634456,11.923999600154428,12.188331883234996,12.813133571451369
22023,1628389,0022300175,2023-11-11,MIA @ ATL,W,39,9,12,0.75,0,0,0.0,8,8,1.0,4,13,17,4,2,2,3,2,26,-5,1,1628389,Bam Adebayo,ATL,23.997256515775035,22.956994424690986,22.47677047210751,11.07133058984911,9.818416639336718,8.968099233495707,3.7791495198902614,3.529545412209909,3.29113899181706,1.01920438957476,0.7451688087511522,0.4663873279287051,1.9053497942386834,1.7754375943024256,1.811678016777744,3.780521262002744,3.333367578085089,2.845185501627152,15.924554183813445,15.296911029312563,14.52026297190239,8.156378600823047,7.900624929087961,7.589293667600987,0.28806584362139925,0.23023762659033473,0.14998649641622477,0.22222222222222224,0.1487603305785124,0.08616780045351473,9.165980795610427,8.808823404895454,9.106475830940283,7.462277091906722,7.006984235936553,7.212015336452024,34.66666666666667,33.75745909963021,33.04961382128965,125.1220324862603,125.20037727620111,123.77306295482067,0.5080738547989124,0.4913082986357613,0.4783269480769261,0.3860945011859017,0.388455792689869,0.3823162744549217,39.68847880481665,41.516027494975155,42.88374444575098,26.5271757042759,25.67254645313152,25.49848408690076,13.783264146866172,13.119137204035544,12.63237306461681
22023,1628389,0022300184,2023-11-12,MIA @ SAS,W,34,10,20,0.5,0,0,0.0,4,5,0.8,4,7,11,6,3,0,0,0,24,-10,1,1628389,Bam Adebayo,SAS,24.664837677183357,23.51026816565626,22.812316141430603,13.047553726566074,11.124159068548224,9.733042163638974,3.8527663465935076,3.6150826099899254,3.3586495640249594,1.3461362597165067,0.9733199344327609,0.6124456776497808,1.936899862825789,1.8162671226110754,1.829613443751292,3.5203475080018296,3.2727552911605273,2.8599297395674235,14.616369455875631,14.69747266034664,14.280237926959305,8.437585733882031,8.100511305617422,7.723646651638988,0.19204389574759953,0.18837623993754657,0.13570206818610814,0.14814814814814817,0.1217129977460556,0.0779613432674657,8.777320530406952,8.661764604005372,9.001097180374542,7.641518061271148,7.187532556675361,7.287061494885164,36.111111111111114,34.7106483542429,33.61631726688111,103.2897016921594,106.5648776743259,109.11077129240557,0.42559380965274973,0.4343535074342567,0.443526750313733,0.3371214678416641,0.336539209442937,0.3386337551152419,43.015387955261076,43.39428908220002,43.60028001603036,27.129235450628872,27.729402192711607,28.350745001913843,18.25669929137184,16.93251011374895,15.68176315606335
22023,1628389,0022300017,2023-11-14,MIA @ CHA,W,36,8,16,0.5,0,0,0.0,5,6,0.833,0,11,11,4,3,1,1,3,21,1,1,1628389,Bam Adebayo,CHA,24.44322511812224,23.59931031735512,22.925428889865785,12.365035817710716,11.101584692448546,9.853704814720976,4.568510897729006,4.04870395362812,3.6102067484035345,1.897424173144338,1.3418072190813497,0.8398318035878969,1.2912665752171928,1.4860367366817888,1.6553645443464071,2.3468983386678866,2.677708874585886,2.5875554786562405,16.410912970583755,15.661568540283614,14.8249771720108,8.958390489254688,8.445872886414254,7.9404422086257505,0.12802926383173305,0.15412601449435628,0.12277806169219307,0.09876543209876545,0.09958336179222729,0.07053645343246898,7.518213686937968,7.99598922145894,8.620040306053157,6.427678707514099,6.6079811827343855,6.974008019181816,35.40740740740741,34.581439562562366,33.6528584795591,108.40055958552986,109.51048319023175,108.57586181953167,0.45223981335142815,0.46117538548196024,0.4611733205568803,0.3643098891618344,0.3841394017339238,0.3807400886798094,43.09851633049947,41.843357452959744,40.58603910754148,24.569560118378725,25.38126637339441,25.311966599892756,12.909747223084988,13.073032725988156,13.003499556000675
22023,1628389,0022300200,2023-11-16,MIA vs. BKN,W,34,8,15,0.533,0,0,0.0,4,4,1.0,2,5,7,4,2,0,2,2,20,-6,1,1628389,Bam Adebayo,BKN,23.295483412081495,23.12670844147237,22.742054709878566,11.910023878473812,11.083114748366992,9.962875784747549,4.379007265152671,4.039848689332098,3.6473299152222456,2.2649494487628923,1.6432968156120134,1.0455621080080972,1.194177716811462,1.3976664209214635,1.5929488734562731,1.897932225778591,2.372670897388452,2.4363597187842174,16.27394198038917,15.72310153295932,14.936884108009773,8.63892699283646,8.364805088884388,7.946114379232822,0.0853528425544887,0.12610310276810968,0.11108491295960325,0.06584362139917697,0.08147729601182233,0.06381869596271003,7.012142457958646,7.633082090284587,8.370512657857619,5.9517858050094,6.315620967691769,6.786007255450214,35.604938271604944,34.83935964209648,33.87639576722014,117.23174579245578,118.03931297368196,116.51954302816169,0.4805369134094425,0.47700967855546345,0.46879318280436383,0.4043605491180135,0.39632668601686966,0.38182633778455866,48.70748404713866,48.40929801277609,47.1496638031129,26.11840929784115,26.312442249195804,26.449168556309996,13.455876517433683,12.598138764183021,12.041076871237001
