POSITION_GROUP,PTS,GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_ABBREVIATION,ROLLING_AVG_PTS,GAMES_PLAYED,PTS_DIFF
C,36,0022300207,2023-11-18,1610612760,OKC,1610612744,GSW,17.72146587332111,1,18.27853412667889
C,36,0022300207,2023-11-18,1610612760,OKC,1610612744,GSW,21.137042061017873,2,14.862957938982127
C,16,0022300215,2023-11-19,1610612760,OKC,1610612757,POR,20.181938560184953,1,-4.181938560184953
C,16,0022300215,2023-11-19,1610612760,OKC,1610612757,POR,19.40759242493416,2,-3.4075924249341583
F,27,0022300121,2023-11-01,1610612760,OKC,1610612740,NOP,27.0,1,0.0
F,27,0022300121,2023-11-01,1610612760,OKC,1610612740,NOP,27.0,2,0.0
F,47,0022300005,2023-11-03,1610612760,OKC,1610612744,GSW,35.03986710963456,1,11.960132890365443
F,47,0022300005,2023-11-03,1610612760,OKC,1610612744,GSW,38.98019801980198,2,8.019801980198018
F,40,0022300155,2023-11-06,1610612760,OKC,1610612737,ATL,39.27295543224643,1,0.7270445677535733
F,40,0022300155,2023-11-06,1610612760,OKC,1610612737,ATL,39.461794019933556,2,0.5382059800664436
F,29,0022300167,2023-11-08,1610612760,OKC,1610612739,CLE,36.940921921502444,1,-7.940921921502444
F,29,0022300167,2023-11-08,1610612760,OKC,1610612739,CLE,35.134323914893145,2,-6.1343239148931445
F,22,0022300016,2023-11-10,1610612760,OKC,1610612758,SAC,32.27675465705142,1,-10.27675465705142
F,22,0022300016,2023-11-10,1610612760,OKC,1610612758,SAC,30.11805898523998,2,-8.11805898523998
F,40,0022300185,2023-11-12,1610612760,OKC,1610612756,PHX,32.13681599110446,1,7.863184008895537
F,40,0022300185,2023-11-12,1610612760,OKC,1610612756,PHX,33.707865764857985,2,6.292134235142015
F,17,0022300021,2023-11-14,1610612760,OKC,1610612759,SAS,30.42862546499799,1,-13.428625464997989
F,17,0022300021,2023-11-14,1610612760,OKC,1610612759,SAS,27.830544254093933,2,-10.830544254093933
F,21,0022300201,2023-11-16,1610612760,OKC,1610612744,GSW,26.52424113432965,1,-5.52424113432965
F,21,0022300201,2023-11-16,1610612760,OKC,1610612744,GSW,25.477626711801967,2,-4.4776267118019675
F,25,0022300207,2023-11-18,1610612760,OKC,1610612744,GSW,25.387822406046897,1,-0.38782240604689733
F,25,0022300207,2023-11-18,1610612760,OKC,1610612744,GSW,25.315352865220007,2,-0.3153528652200066
F,14,0022300215,2023-11-19,1610612760,OKC,1610612757,POR,23.21154818416781,1,-9.21154818416781
F,14,0022300215,2023-11-19,1610612760,OKC,1610612757,POR,21.505897411581763,2,-7.505897411581763
G,58,0022300121,2023-11-01,1610612760,OKC,1610612740,NOP,58.0,1,0.0
G,58,0022300121,2023-11-01,1610612760,OKC,1610612740,NOP,58.0,2,0.0
G,65,0022300005,2023-11-03,1610612760,OKC,1610612744,GSW,60.81395348837209,1,4.186046511627907
G,65,0022300005,2023-11-03,1610612760,OKC,1610612744,GSW,62.193069306930695,2,2.8069306930693045
G,62,0022300155,2023-11-06,1610612760,OKC,1610612737,ATL,62.13764435991451,1,-0.13764435991451052
G,62,0022300155,2023-11-06,1610612760,OKC,1610612737,ATL,62.10189336515821,2,-0.10189336515821168
G,71,0022300167,2023-11-08,1610612760,OKC,1610612739,CLE,64.24597961861514,1,6.754020381384862
G,71,0022300167,2023-11-08,1610612760,OKC,1610612739,CLE,65.7825518048456,2,5.217448195154404
G,64,0022300016,2023-11-10,1610612760,OKC,1610612758,SAC,65.39473091120514,1,-1.3947309112051443
G,64,0022300016,2023-11-10,1610612760,OKC,1610612758,SAC,65.10175908480328,2,-1.1017590848032768
G,53,0022300185,2023-11-12,1610612760,OKC,1610612756,PHX,62.629520999265175,1,-9.629520999265175
G,53,0022300185,2023-11-12,1610612760,OKC,1610612756,PHX,60.70556032759125,2,-7.70556032759125
G,83,0022300021,2023-11-14,1610612760,OKC,1610612759,SAS,65.08127330407036,1,17.918726695929635
G,83,0022300021,2023-11-14,1610612760,OKC,1610612759,SAS,68.54806946078533,2,14.451930539214672
G,87,0022300201,2023-11-16,1610612760,OKC,1610612744,GSW,72.0768972572824,1,14.923102742717603
G,87,0022300201,2023-11-16,1610612760,OKC,1610612744,GSW,74.9042058739049,2,12.0957941260951
G,65,0022300207,2023-11-18,1610612760,OKC,1610612744,GSW,73.04199777167021,1,-8.04199777167021
G,65,0022300207,2023-11-18,1610612760,OKC,1610612744,GSW,71.53924837721327,2,-6.539248377213269
G,87,0022300215,2023-11-19,1610612760,OKC,1610612757,POR,74.41378547950553,1,12.586214520494465
G,87,0022300215,2023-11-19,1610612760,OKC,1610612757,POR,76.74430431212829,2,10.255695687871707
C,14,0022300105,2023-10-30,1610612761,TOR,1610612757,POR,14.0,1,0.0
C,14,0022300116,2023-11-01,1610612761,TOR,1610612749,MIL,14.0,1,0.0
C,14,0022300116,2023-11-01,1610612761,TOR,1610612749,MIL,14.0,2,0.0
C,9,0022300128,2023-11-02,1610612761,TOR,1610612755,PHI,12.352722772277227,1,-3.352722772277227
C,9,0022300128,2023-11-02,1610612761,TOR,1610612755,PHI,11.390247250053921,2,-2.390247250053921
C,16,0022300141,2023-11-05,1610612761,TOR,1610612759,SAS,12.587559268457891,1,3.412440731542109
C,16,0022300141,2023-11-05,1610612761,TOR,1610612759,SAS,13.409820403718612,2,2.590179596281388
C,4,0022300168,2023-11-08,1610612761,TOR,1610612742,DAL,11.269040913382915,1,-7.269040913382915
C,4,0022300168,2023-11-08,1610612761,TOR,1610612742,DAL,9.687551985389948,2,-5.687551985389948
C,12,0022300174,2023-11-11,1610612761,TOR,1610612738,BOS,10.173295947079493,1,1.8267040529205065
C,12,0022300174,2023-11-11,1610612761,TOR,1610612738,BOS,10.54646874774348,2,1.4535312522565196
C,13,0022300189,2023-11-13,1610612761,TOR,1610612764,WAS,11.036679801483812,1,1.9633201985161879
C,13,0022300189,2023-11-13,1610612761,TOR,1610612764,WAS,11.422019186364736,2,1.5779808136352642
C,13,0022300195,2023-11-15,1610612761,TOR,1610612749,MIL,11.727316427229699,1,1.2726835727703012
C,13,0022300195,2023-11-15,1610612761,TOR,1610612749,MIL,11.970709992916088,2,1.0292900070839117
C,11,0022300031,2023-11-17,1610612761,TOR,1610612738,BOS,11.786800736608614,1,-0.7868007366086136
C,11,0022300031,2023-11-17,1610612761,TOR,1610612738,BOS,11.638864927800642,2,-0.6388649278006415
C,16,0022300211,2023-11-19,1610612761,TOR,1610612765,DET,12.45379839022703,1,3.54620160977297
C,16,0022300211,2023-11-19,1610612761,TOR,1610612765,DET,13.11312520358047,2,2.88687479641953
F,30,0022300105,2023-10-30,1610612761,TOR,1610612757,POR,30.0,1,0.0
F,42,0022300116,2023-11-01,1610612761,TOR,1610612749,MIL,36.6,1,5.399999999999999
F,42,0022300116,2023-11-01,1610612761,TOR,1610612749,MIL,38.77076411960133,2,3.2292358803986687
F,26,0022300128,2023-11-02,1610612761,TOR,1610612755,PHI,34.56336633663366,1,-8.563366336633663
F,26,0022300128,2023-11-02,1610612761,TOR,1610612755,PHI,32.10505676359287,2,-6.10505676359287
F,32,0022300141,2023-11-05,1610612761,TOR,1610612759,SAS,32.07776989323614,1,-0.07776989323613748
F,32,0022300141,2023-11-05,1610612761,TOR,1610612759,SAS,32.05903047305797,2,-0.059030473057973154
F,57,0022300168,2023-11-08,1610612761,TOR,1610612742,DAL,37.733221237768525,1,19.266778762231475
F,57,0022300168,2023-11-08,1610612761,TOR,1610612742,DAL,41.92499806962827,2,15.075001930371727
F,25,0022300174,2023-11-11,1610612761,TOR,1610612738,BOS,38.36979788264568,1,-13.369797882645678
F,25,0022300174,2023-11-11,1610612761,TOR,1610612738,BOS,35.638515323655575,2,-10.638515323655575
F,44,0022300189,2023-11-13,1610612761,TOR,1610612764,WAS,37.30912465877395,1,6.690875341226047
F,44,0022300189,2023-11-13,1610612761,TOR,1610612764,WAS,38.622337750684046,2,5.377662249315954
F,22,0022300195,2023-11-15,1610612761,TOR,1610612749,MIL,35.40635831154344,1,-13.406358311543443
F,22,0022300195,2023-11-15,1610612761,TOR,1610612749,MIL,32.84246778751227,2,-10.84246778751227
F,37,0022300031,2023-11-17,1610612761,TOR,1610612738,BOS,33.63014759183368,1,3.3698524081663166
F,37,0022300031,2023-11-17,1610612761,TOR,1610612738,BOS,34.263753813040815,2,2.7362461869591854
F,32,0022300211,2023-11-19,1610612761,TOR,1610612765,DET,33.84074266974872,1,-1.840742669748721
F,32,0022300211,2023-11-19,1610612761,TOR,1610612765,DET,33.4985029630991,2,-1.4985029630990994
G,47,0022300105,2023-10-30,1610612761,TOR,1610612757,POR,47.0,1,0.0
G,72,0022300116,2023-11-01,1610612761,TOR,1610612749,MIL,60.75,1,11.25
G,72,0022300116,2023-11-01,1610612761,TOR,1610612749,MIL,65.27242524916943,2,6.72757475083057
G,57,0022300128,2023-11-02,1610612761,TOR,1610612755,PHI,62.54702970297029,1,-5.547029702970292
G,57,0022300128,2023-11-02,1610612761,TOR,1610612755,PHI,60.954628340620765,2,-3.954628340620765
G,75,0022300141,2023-11-05,1610612761,TOR,1610612759,SAS,64.60269651324064,1,10.397303486759355
G,75,0022300141,2023-11-05,1610612761,TOR,1610612759,SAS,67.1080289838238,2,7.8919710161762
G,66,0022300168,2023-11-08,1610612761,TOR,1610612742,DAL,66.85594705011016,1,-0.85594705011016
G,66,0022300168,2023-11-08,1610612761,TOR,1610612742,DAL,66.66972292524588,2,-0.6697229252458783
G,51,0022300174,2023-11-11,1610612761,TOR,1610612738,BOS,63.3782010211005,1,-12.378201021100502
G,51,0022300174,2023-11-11,1610612761,TOR,1610612738,BOS,60.84948930403787,2,-9.849489304037867
G,54,0022300189,2023-11-13,1610612761,TOR,1610612764,WAS,59.48097387704772,1,-5.480973877047717
G,54,0022300189,2023-11-13,1610612761,TOR,1610612764,WAS,58.40522723932342,2,-4.405227239323423
G,72,0022300195,2023-11-15,1610612761,TOR,1610612749,MIL,61.035453524812375,1,10.964546475187625
G,72,0022300195,2023-11-15,1610612761,TOR,1610612749,MIL,63.1323612871409,2,8.867638712859097
G,53,0022300031,2023-11-17,1610612761,TOR,1610612738,BOS,61.212699346339384,1,-8.212699346339384
G,53,0022300031,2023-11-17,1610612761,TOR,1610612738,BOS,59.66853159996147,2,-6.668531599961469
G,90,0022300211,2023-11-19,1610612761,TOR,1610612765,DET,65.33635159510196,1,24.66364840489804
G,90,0022300211,2023-11-19,1610612761,TOR,1610612765,DET,69.92193541065724,2,20.07806458934276
C,4,0022300125,2023-11-01,1610612762,UTA,1610612763,MEM,4.0,1,0.0
C,4,0022300125,2023-11-01,1610612762,UTA,1610612763,MEM,4.0,2,0.0
C,4,0022300130,2023-11-02,1610612762,UTA,1610612753,ORL,4.0,1,0.0
C,4,0022300130,2023-11-02,1610612762,UTA,1610612753,ORL,4.0,2,0.0
C,4,0022300138,2023-11-04,1610612762,UTA,1610612750,MIN,4.0,1,0.0
C,4,0022300138,2023-11-04,1610612762,UTA,1610612750,MIN,4.0,2,0.0
C,15,0022300152,2023-11-06,1610612762,UTA,1610612741,CHI,6.650558119372953,1,8.349441880627047
C,15,0022300152,2023-11-06,1610612762,UTA,1610612741,CHI,8.550096385452148,2,6.449903614547852
C,24,0022300158,2023-11-08,1610612762,UTA,1610612754,IND,11.911454753924277,1,12.088545246075723
C,24,0022300158,2023-11-08,1610612762,UTA,1610612754,IND,14.450728208632553,2,9.549271791367447
C,26,0022300012,2023-11-10,1610612762,UTA,1610612763,MEM,16.810100047285673,1,9.189899952714327
C,26,0022300012,2023-11-10,1610612762,UTA,1610612763,MEM,18.646225238454548,2,7.353774761545452
C,21,0022300023,2023-11-14,1610612762,UTA,1610612757,POR,19.1081988479797,1,1.8918011520202995
C,21,0022300023,2023-11-14,1610612762,UTA,1610612757,POR,19.47421196232575,2,1.5257880376742499
C,15,0022300035,2023-11-17,1610612762,UTA,1610612756,PHX,18.61854412277259,1,-3.6185441227725903
C,15,0022300035,2023-11-17,1610612762,UTA,1610612756,PHX,17.93298019184434,2,-2.93298019184434
C,15,0022300214,2023-11-19,1610612762,UTA,1610612756,PHX,17.381515536678307,1,-2.3815155366783074
C,15,0022300214,2023-11-19,1610612762,UTA,1610612756,PHX,16.93649912008089,2,-1.9364991200808888
F,35,0022300125,2023-11-01,1610612762,UTA,1610612763,MEM,35.0,1,0.0
F,35,0022300125,2023-11-01,1610612762,UTA,1610612763,MEM,35.0,2,0.0
F,42,0022300130,2023-11-02,1610612762,UTA,1610612753,ORL,37.81395348837209,1,4.186046511627907
F,42,0022300130,2023-11-02,1610612762,UTA,1610612753,ORL,39.193069306930695,2,2.8069306930693045
F,36,0022300138,2023-11-04,1610612762,UTA,1610612750,MIN,38.276425952432305,1,-2.276425952432305
F,36,0022300138,2023-11-04,1610612762,UTA,1610612750,MIN,37.68515950069349,2,-1.6851595006934872
F,43,0022300152,2023-11-06,1610612762,UTA,1610612741,CHI,38.96582255874886,1,4.034177441251138
F,43,0022300152,2023-11-06,1610612762,UTA,1610612741,CHI,39.88361736843433,2,3.1163826315656706
F,17,0022300158,2023-11-08,1610612762,UTA,1610612754,IND,34.90494302448102,1,-17.90494302448102
F,17,0022300158,2023-11-08,1610612762,UTA,1610612754,IND,31.143899358379986,2,-14.143899358379986
F,33,0022300012,2023-11-10,1610612762,UTA,1610612763,MEM,31.523077514600843,1,1.4769224853991574
F,33,0022300012,2023-11-10,1610612762,UTA,1610612763,MEM,31.81816392411547,2,1.1818360758845294
F,20,0022300023,2023-11-14,1610612762,UTA,1610612757,POR,29.49862174226335,1,-9.49862174226335
F,20,0022300023,2023-11-14,1610612762,UTA,1610612757,POR,27.66089153358463,2,-7.660891533584628
F,29,0022300035,2023-11-17,1610612762,UTA,1610612756,PHX,27.91698848608336,1,1.0830115139166416
F,29,0022300035,2023-11-17,1610612762,UTA,1610612756,PHX,28.122174219773502,2,0.8778257802264982
F,41,0022300214,2023-11-19,1610612762,UTA,1610612756,PHX,30.543488135540226,1,10.456511864459774
F,41,0022300214,2023-11-19,1610612762,UTA,1610612756,PHX,32.49742014579311,2,8.502579854206893
G,86,0022300125,2023-11-01,1610612762,UTA,1610612763,MEM,86.0,1,0.0
G,86,0022300125,2023-11-01,1610612762,UTA,1610612763,MEM,86.0,2,0.0
G,56,0022300130,2023-11-02,1610612762,UTA,1610612753,ORL,73.94019933554817,1,-17.940199335548172
G,56,0022300130,2023-11-02,1610612762,UTA,1610612753,ORL,68.02970297029702,2,-12.029702970297024
G,47,0022300138,2023-11-04,1610612762,UTA,1610612750,MIN,61.99264720299601,1,-14.992647202996011
G,47,0022300138,2023-11-04,1610612762,UTA,1610612750,MIN,58.09853885107892,2,-11.09853885107892
G,44,0022300152,2023-11-06,1610612762,UTA,1610612741,CHI,54.70135733989508,1,-10.701357339895083
G,44,0022300152,2023-11-06,1610612762,UTA,1610612741,CHI,52.26674697231066,2,-8.266746972310663
G,70,0022300158,2023-11-08,1610612762,UTA,1610612754,IND,56.124882268943175,1,13.875117731056825
G,70,0022300158,2023-11-08,1610612762,UTA,1610612754,IND,59.039436288324644,2,10.960563711675356
G,68,0022300012,2023-11-10,1610612762,UTA,1610612763,MEM,60.869967430174306,1,7.130032569825694
G,68,0022300012,2023-11-10,1610612762,UTA,1610612763,MEM,62.29453488821771,2,5.7054651117822885
G,74,0022300023,2023-11-14,1610612762,UTA,1610612757,POR,64.59195775858203,1,9.408042241417974
G,74,0022300023,2023-11-14,1610612762,UTA,1610612757,POR,66.41216324741113,2,7.587836752588871
G,84,0022300035,2023-11-17,1610612762,UTA,1610612756,PHX,69.77573797369176,1,14.224262026308239
G,84,0022300035,2023-11-17,1610612762,UTA,1610612756,PHX,72.47064527852172,2,11.529354721478285
G,81,0022300214,2023-11-19,1610612762,UTA,1610612756,PHX,74.07435118603111,1,6.925648813968891
G,81,0022300214,2023-11-19,1610612762,UTA,1610612756,PHX,75.36849660324025,2,5.631503396759754
C,0,0022300125,2023-11-01,1610612763,MEM,1610612762,UTA,0.0,1,0.0
C,0,0022300125,2023-11-01,1610612763,MEM,1610612762,UTA,0.0,2,0.0
C,30,0022300007,2023-11-03,1610612763,MEM,1610612757,POR,12.059800664451828,1,17.940199335548172
C,30,0022300007,2023-11-03,1610612763,MEM,1610612757,POR,17.97029702970297,2,12.02970297029703
C,8,0022300144,2023-11-05,1610612763,MEM,1610612757,POR,15.108095919687848,1,-7.108095919687848
C,8,0022300144,2023-11-05,1610612763,MEM,1610612757,POR,13.261877882785535,2,-5.2618778827855355
C,9,0022300164,2023-11-08,1610612763,MEM,1610612748,MIA,12.234936516786155,1,-3.2349365167861546
C,9,0022300164,2023-11-08,1610612763,MEM,1610612748,MIA,11.498972869176361,2,-2.4989728691763613
C,15,0022300012,2023-11-10,1610612763,MEM,1610612762,UTA,12.260673856965106,1,2.7393261430348943
C,15,0022300012,2023-11-10,1610612763,MEM,1610612762,UTA,12.83608620123002,2,2.163913798769981
C,13,0022300179,2023-11-12,1610612763,MEM,1610612746,LAC,12.86957174107796,1,0.13042825892203957
C,13,0022300179,2023-11-12,1610612763,MEM,1610612746,LAC,12.89563106850038,2,0.10436893149961968
C,0,0022300026,2023-11-14,1610612763,MEM,1610612747,LAL,10.36461521721804,1,-10.36461521721804
C,0,0022300026,2023-11-14,1610612763,MEM,1610612747,LAL,8.359338346231269,2,-8.359338346231269
C,14,0022300206,2023-11-18,1610612763,MEM,1610612759,SAS,9.438083119963839,1,4.561916880036161
C,14,0022300206,2023-11-18,1610612763,MEM,1610612759,SAS,10.302377035619951,2,3.6976229643800487
C,2,0022300213,2023-11-19,1610612763,MEM,1610612738,BOS,8.741347915226378,1,-6.7413479152263776
C,2,0022300213,2023-11-19,1610612763,MEM,1610612738,BOS,7.481641461051868,2,-5.481641461051868
F,27,0022300125,2023-11-01,1610612763,MEM,1610612762,UTA,27.0,1,0.0
F,27,0022300125,2023-11-01,1610612763,MEM,1610612762,UTA,27.0,2,0.0
F,29,0022300007,2023-11-03,1610612763,MEM,1610612757,POR,27.803986710963457,1,1.196013289036543
F,29,0022300007,2023-11-03,1610612763,MEM,1610612757,POR,28.198019801980198,2,0.8019801980198018
F,33,0022300144,2023-11-05,1610612763,MEM,1610612757,POR,29.576537714946767,1,3.4234622850532332
F,33,0022300144,2023-11-05,1610612763,MEM,1610612757,POR,30.4657291229881,2,2.534270877011899
F,30,0022300164,2023-11-08,1610612763,MEM,1610612748,MIA,30.353507113136782,1,-0.3535071131367822
F,30,0022300164,2023-11-08,1610612763,MEM,1610612748,MIA,30.273082541251018,2,-0.27308254125101783
F,51,0022300012,2023-11-10,1610612763,MEM,1610612762,UTA,34.782534456989445,1,16.217465543010555
F,51,0022300012,2023-11-10,1610612763,MEM,1610612762,UTA,38.189113074824476,2,12.810886925175524
F,39,0022300179,2023-11-12,1610612763,MEM,1610612746,LAC,38.35476713597673,1,0.6452328640232707
F,39,0022300179,2023-11-12,1610612763,MEM,1610612746,LAC,38.483683481301384,2,0.5163165186986163
F,23,0022300026,2023-11-14,1610612763,MEM,1610612747,LAL,35.44471252135055,1,-12.444712521350553
F,23,0022300026,2023-11-14,1610612763,MEM,1610612747,LAL,33.03699224788709,2,-10.036992247887092
F,53,0022300206,2023-11-18,1610612763,MEM,1610612759,SAS,36.85480505113975,1,16.14519494886025
F,53,0022300206,2023-11-18,1610612763,MEM,1610612759,SAS,39.91364942036708,2,13.08635057963292
F,45,0022300213,2023-11-19,1610612763,MEM,1610612738,BOS,40.869994975052535,1,4.130005024947465
F,45,0022300213,2023-11-19,1610612763,MEM,1610612738,BOS,41.64173885344644,2,3.3582611465535592
G,78,0022300125,2023-11-01,1610612763,MEM,1610612762,UTA,78.0,1,0.0
G,78,0022300125,2023-11-01,1610612763,MEM,1610612762,UTA,78.0,2,0.0
G,52,0022300007,2023-11-03,1610612763,MEM,1610612757,POR,67.54817275747509,1,-15.548172757475086
G,52,0022300007,2023-11-03,1610612763,MEM,1610612757,POR,62.42574257425743,2,-10.425742574257427
G,66,0022300144,2023-11-05,1610612763,MEM,1610612757,POR,63.45181467030058,1,2.5481853296994217
G,66,0022300144,2023-11-05,1610612763,MEM,1610612757,POR,64.11366641937876,2,1.8863335806212405
G,61,0022300164,2023-11-08,1610612763,MEM,1610612748,MIA,63.36339789129665,1,-2.36339789129665
G,61,0022300164,2023-11-08,1610612763,MEM,1610612748,MIA,62.825713481167945,2,-1.825713481167945
G,55,0022300012,2023-11-10,1610612763,MEM,1610612762,UTA,61.123112082773474,1,-6.123112082773474
G,55,0022300012,2023-11-10,1610612763,MEM,1610612762,UTA,59.836914640857316,2,-4.836914640857316
G,53,0022300179,2023-11-12,1610612763,MEM,1610612746,LAC,58.44021845443879,1,-5.440218454438792
G,53,0022300179,2023-11-12,1610612763,MEM,1610612746,LAC,57.353272763946634,2,-4.353272763946634
G,81,0022300026,2023-11-14,1610612763,MEM,1610612747,LAL,61.99439820770988,1,19.005601792290122
G,81,0022300026,2023-11-14,1610612763,MEM,1610612747,LAL,65.67147573490567,2,15.32852426509433
G,51,0022300206,2023-11-18,1610612763,MEM,1610612759,SAS,62.86563862865072,1,-11.865638628650721
G,51,0022300206,2023-11-18,1610612763,MEM,1610612759,SAS,60.6175925677949,2,-9.617592567794901
G,53,0022300213,2023-11-19,1610612763,MEM,1610612738,BOS,59.18531795841449,1,-6.185317958414487
G,53,0022300213,2023-11-19,1610612763,MEM,1610612738,BOS,58.029512761691514,2,-5.029512761691514
C,7,0022300117,2023-11-01,1610612764,WAS,1610612737,ATL,7.0,1,0.0
C,7,0022300117,2023-11-01,1610612764,WAS,1610612737,ATL,7.0,2,0.0
C,4,0022300003,2023-11-03,1610612764,WAS,1610612748,MIA,5.794019933554817,1,-1.794019933554817
C,4,0022300003,2023-11-03,1610612764,WAS,1610612748,MIA,5.202970297029703,2,-1.2029702970297027
C,12,0022300148,2023-11-06,1610612764,WAS,1610612755,PHI,7.154212662496814,1,4.845787337503186
C,12,0022300148,2023-11-06,1610612764,WAS,1610612755,PHI,8.412831016353257,2,3.587168983646743
C,5,0022300157,2023-11-08,1610612764,WAS,1610612766,CHA,7.590475838131169,1,-2.5904758381311694
C,5,0022300157,2023-11-08,1610612764,WAS,1610612766,CHA,7.001130100747082,2,-2.0011301007470816
C,10,0022300009,2023-11-10,1610612764,WAS,1610612766,CHA,7.653579247570317,1,2.346420752429683
C,10,0022300009,2023-11-10,1610612764,WAS,1610612766,CHA,8.146459392280493,2,1.8535406077195073
C,5,0022300178,2023-11-12,1610612764,WAS,1610612751,BKN,7.503677075289645,1,-2.5036770752896453
C,5,0022300178,2023-11-12,1610612764,WAS,1610612751,BKN,7.0034469778843365,2,-2.0034469778843365
C,14,0022300189,2023-11-13,1610612764,WAS,1610612761,TOR,8.376655199277057,1,5.623344800722943
C,14,0022300189,2023-11-13,1610612764,WAS,1610612761,TOR,9.464622579652236,2,4.535377420347764
C,10,0022300192,2023-11-15,1610612764,WAS,1610612742,DAL,9.567010496110353,1,0.4329895038896474
C,10,0022300192,2023-11-15,1610612764,WAS,1610612742,DAL,9.649044036745977,2,0.3509559632540231
C,10,0022300028,2023-11-17,1610612764,WAS,1610612752,NYK,9.715031461343154,1,0.28496853865684635
C,10,0022300028,2023-11-17,1610612764,WAS,1610612752,NYK,9.768281451092518,2,0.231718548907482
C,14,0022300219,2023-11-20,1610612764,WAS,1610612749,MIL,10.55506286198879,1,3.444937138011211
C,14,0022300219,2023-11-20,1610612764,WAS,1610612749,MIL,11.192942572704325,2,2.8070574272956748
F,47,0022300117,2023-11-01,1610612764,WAS,1610612737,ATL,47.0,1,0.0
F,47,0022300117,2023-11-01,1610612764,WAS,1610612737,ATL,47.0,2,0.0
F,36,0022300003,2023-11-03,1610612764,WAS,1610612748,MIA,42.578073089701,1,-6.578073089701
F,36,0022300003,2023-11-03,1610612764,WAS,1610612748,MIA,40.410891089108915,2,-4.410891089108915
F,44,0022300148,2023-11-06,1610612764,WAS,1610612755,PHI,41.44122664261485,1,2.5587733573851494
F,44,0022300148,2023-11-06,1610612764,WAS,1610612755,PHI,42.10582846821275,2,1.8941715317872507
F,42,0022300157,2023-11-08,1610612764,WAS,1610612766,CHA,42.08032805860529,1,-0.08032805860528924
F,42,0022300157,2023-11-08,1610612764,WAS,1610612766,CHA,42.06205303814978,2,-0.06205303814977725
F,28,0022300009,2023-11-10,1610612764,WAS,1610612766,CHA,39.00264238828813,1,-11.00264238828813
F,28,0022300009,2023-11-10,1610612764,WAS,1610612766,CHA,36.691469523439245,2,-8.691469523439245
F,29,0022300178,2023-11-12,1610612764,WAS,1610612751,BKN,35.1201984581046,1,-6.120198458104603
F,29,0022300178,2023-11-12,1610612764,WAS,1610612751,BKN,33.897394007381536,2,-4.897394007381536
F,43,0022300189,2023-11-13,1610612764,WAS,1610612761,TOR,35.683955667909416,1,7.316044332090584
F,43,0022300189,2023-11-13,1610612764,WAS,1610612761,TOR,37.099415304257874,2,5.9005846957421255
F,37,0022300192,2023-11-15,1610612764,WAS,1610612742,DAL,37.080402687214,1,-0.08040268721399713
F,37,0022300192,2023-11-15,1610612764,WAS,1610612742,DAL,37.06516971493746,2,-0.06516971493746126
F,37,0022300028,2023-11-17,1610612764,WAS,1610612752,NYK,37.052916378049886,1,-0.05291637804988625
F,37,0022300028,2023-11-17,1610612764,WAS,1610612752,NYK,37.043028280921654,2,-0.04302828092165356
F,29,0022300219,2023-11-20,1610612764,WAS,1610612749,MIL,35.54762988294079,1,-6.5476298829407895
F,29,0022300219,2023-11-20,1610612764,WAS,1610612749,MIL,34.335241938464726,2,-5.335241938464726
G,45,0022300117,2023-11-01,1610612764,WAS,1610612737,ATL,45.0,1,0.0
G,45,0022300117,2023-11-01,1610612764,WAS,1610612737,ATL,45.0,2,0.0
G,51,0022300003,2023-11-03,1610612764,WAS,1610612748,MIA,47.41196013289037,1,3.5880398671096287
G,51,0022300003,2023-11-03,1610612764,WAS,1610612748,MIA,48.5940594059406,2,2.405940594059402
G,52,0022300148,2023-11-06,1610612764,WAS,1610612755,PHI,49.571812317405545,1,2.428187682594455
G,52,0022300148,2023-11-06,1610612764,WAS,1610612755,PHI,50.20249653259362,2,1.7975034674063792
G,82,0022300157,2023-11-08,1610612764,WAS,1610612766,CHA,57.86441753180486,1,24.13558246819514
G,82,0022300157,2023-11-08,1610612764,WAS,1610612766,CHA,63.35537885927071,2,18.644621140729292
G,79,0022300009,2023-11-10,1610612764,WAS,1610612766,CHA,66.7591009474428,1,12.240899052557197
G,79,0022300009,2023-11-10,1610612764,WAS,1610612766,CHA,69.33037725846232,2,9.66962274153768
G,60,0022300178,2023-11-12,1610612764,WAS,1610612751,BKN,67.4242978323915,1,-7.4242978323915025
G,60,0022300178,2023-11-12,1610612764,WAS,1610612751,BKN,65.94093671345264,2,-5.940936713452643
G,46,0022300189,2023-11-13,1610612764,WAS,1610612761,TOR,62.027144000008036,1,-16.027144000008036
G,46,0022300189,2023-11-13,1610612764,WAS,1610612761,TOR,58.92631869220496,2,-12.926318692204958
G,64,0022300192,2023-11-15,1610612764,WAS,1610612742,DAL,59.896631667937456,1,4.103368332062544
G,64,0022300192,2023-11-15,1610612764,WAS,1610612742,DAL,60.674049664880336,2,3.325950335119664
G,40,0022300028,2023-11-17,1610612764,WAS,1610612752,NYK,56.7868745311951,1,-16.786874531195103
G,40,0022300028,2023-11-17,1610612764,WAS,1610612752,NYK,53.65003387880844,2,-13.650033878808443
G,84,0022300219,2023-11-20,1610612764,WAS,1610612749,MIL,59.292845159735904,1,24.707154840264096
G,84,0022300219,2023-11-20,1610612764,WAS,1610612749,MIL,63.86773060777926,2,20.132269392220742
