POSITION_GROUP,PTS,GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_ABBREVIATION,C_PTS,F_PTS,G_PTS,ROLLING_C_AVG,C_DIFF,ROLLING_F_AVG,F_DIFF,ROLLING_G_AVG,G_DIFF,GAMES_PLAYED,ROLLING_AVG_PTS,PTS_DIFF
C,13,0022301010,2024-03-21,1610612737,ATL,1610612756,PHX,13.0,31.0,65.0,13.0,0.0,31.0,0.0,65.0,0.0,1,13.0,0.0
F,31,0022301010,2024-03-21,1610612737,ATL,1610612756,PHX,13.0,31.0,65.0,13.0,0.0,31.0,0.0,65.0,0.0,1,31.0,0.0
G,65,0022301010,2024-03-21,1610612737,ATL,1610612756,PHX,13.0,31.0,65.0,13.0,0.0,31.0,0.0,65.0,0.0,1,65.0,0.0
C,12,0022301021,2024-03-23,1610612737,ATL,1610612766,CHA,12.0,20.0,100.0,12.450000000000001,-0.45000000000000107,24.95,-4.949999999999999,84.25,15.75,2,12.450000000000001,-0.45000000000000107
F,20,0022301021,2024-03-23,1610612737,ATL,1610612766,CHA,12.0,20.0,100.0,12.450000000000001,-0.45000000000000107,24.95,-4.949999999999999,84.25,15.75,2,24.95,-4.949999999999999
G,100,0022301021,2024-03-23,1610612737,ATL,1610612766,CHA,12.0,20.0,100.0,12.450000000000001,-0.45000000000000107,24.95,-4.949999999999999,84.25,15.75,2,84.25,15.75
C,12,0022301021,2024-03-23,1610612737,ATL,1610612766,CHA,12.0,20.0,100.0,12.450000000000001,-0.45000000000000107,24.95,-4.949999999999999,84.25,15.75,3,12.450000000000001,-0.45000000000000107
F,20,0022301021,2024-03-23,1610612737,ATL,1610612766,CHA,12.0,20.0,100.0,12.450000000000001,-0.45000000000000107,24.95,-4.949999999999999,84.25,15.75,3,24.95,-4.949999999999999
G,100,0022301021,2024-03-23,1610612737,ATL,1610612766,CHA,12.0,20.0,100.0,12.450000000000001,-0.45000000000000107,24.95,-4.949999999999999,84.25,15.75,3,84.25,15.75
C,14,0022301034,2024-03-25,1610612737,ATL,1610612738,BOS,14.0,40.0,66.0,13.073089700996679,0.9269102990033211,30.999999999999996,9.000000000000004,76.91362126245848,-10.913621262458477,4,13.073089700996679,0.9269102990033211
F,40,0022301034,2024-03-25,1610612737,ATL,1610612738,BOS,14.0,40.0,66.0,13.073089700996679,0.9269102990033211,30.999999999999996,9.000000000000004,76.91362126245848,-10.913621262458477,4,30.999999999999996,9.000000000000004
G,66,0022301034,2024-03-25,1610612737,ATL,1610612738,BOS,14.0,40.0,66.0,13.073089700996679,0.9269102990033211,30.999999999999996,9.000000000000004,76.91362126245848,-10.913621262458477,4,76.91362126245848,-10.913621262458477
C,14,0022301034,2024-03-25,1610612737,ATL,1610612738,BOS,14.0,40.0,66.0,13.073089700996679,0.9269102990033211,30.999999999999996,9.000000000000004,76.91362126245848,-10.913621262458477,5,13.073089700996679,0.9269102990033211
F,40,0022301034,2024-03-25,1610612737,ATL,1610612738,BOS,14.0,40.0,66.0,13.073089700996679,0.9269102990033211,30.999999999999996,9.000000000000004,76.91362126245848,-10.913621262458477,5,30.999999999999996,9.000000000000004
G,66,0022301034,2024-03-25,1610612737,ATL,1610612738,BOS,14.0,40.0,66.0,13.073089700996679,0.9269102990033211,30.999999999999996,9.000000000000004,76.91362126245848,-10.913621262458477,5,76.91362126245848,-10.913621262458477
C,13,0022301051,2024-03-27,1610612737,ATL,1610612757,POR,13.0,20.0,87.0,13.0490099009901,-0.049009900990100164,27.375990099009897,-7.375990099009897,80.23663366336635,6.763366336633652,6,13.0490099009901,-0.049009900990100164
F,20,0022301051,2024-03-27,1610612737,ATL,1610612757,POR,13.0,20.0,87.0,13.0490099009901,-0.049009900990100164,27.375990099009897,-7.375990099009897,80.23663366336635,6.763366336633652,6,27.375990099009897,-7.375990099009897
G,87,0022301051,2024-03-27,1610612737,ATL,1610612757,POR,13.0,20.0,87.0,13.0490099009901,-0.049009900990100164,27.375990099009897,-7.375990099009897,80.23663366336635,6.763366336633652,6,80.23663366336635,6.763366336633652
C,13,0022301051,2024-03-27,1610612737,ATL,1610612757,POR,13.0,20.0,87.0,13.0490099009901,-0.049009900990100164,27.375990099009897,-7.375990099009897,80.23663366336635,6.763366336633652,7,13.0490099009901,-0.049009900990100164
F,20,0022301051,2024-03-27,1610612737,ATL,1610612757,POR,13.0,20.0,87.0,13.0490099009901,-0.049009900990100164,27.375990099009897,-7.375990099009897,80.23663366336635,6.763366336633652,7,27.375990099009897,-7.375990099009897
G,87,0022301051,2024-03-27,1610612737,ATL,1610612757,POR,13.0,20.0,87.0,13.0490099009901,-0.049009900990100164,27.375990099009897,-7.375990099009897,80.23663366336635,6.763366336633652,7,80.23663366336635,6.763366336633652
C,12,0022301060,2024-03-28,1610612737,ATL,1610612738,BOS,12.0,23.0,84.0,12.747867688868846,-0.7478676888688458,26.11976235760083,-3.1197623576008304,81.3169937844356,2.6830062155644043,8,12.747867688868846,-0.7478676888688458
F,23,0022301060,2024-03-28,1610612737,ATL,1610612738,BOS,12.0,23.0,84.0,12.747867688868846,-0.7478676888688458,26.11976235760083,-3.1197623576008304,81.3169937844356,2.6830062155644043,8,26.11976235760083,-3.1197623576008304
G,84,0022301060,2024-03-28,1610612737,ATL,1610612738,BOS,12.0,23.0,84.0,12.747867688868846,-0.7478676888688458,26.11976235760083,-3.1197623576008304,81.3169937844356,2.6830062155644043,8,81.3169937844356,2.6830062155644043
C,12,0022301060,2024-03-28,1610612737,ATL,1610612738,BOS,12.0,23.0,84.0,12.747867688868846,-0.7478676888688458,26.11976235760083,-3.1197623576008304,81.3169937844356,2.6830062155644043,9,12.747867688868846,-0.7478676888688458
F,23,0022301060,2024-03-28,1610612737,ATL,1610612738,BOS,12.0,23.0,84.0,12.747867688868846,-0.7478676888688458,26.11976235760083,-3.1197623576008304,81.3169937844356,2.6830062155644043,9,26.11976235760083,-3.1197623576008304
G,84,0022301060,2024-03-28,1610612737,ATL,1610612738,BOS,12.0,23.0,84.0,12.747867688868846,-0.7478676888688458,26.11976235760083,-3.1197623576008304,81.3169937844356,2.6830062155644043,9,81.3169937844356,2.6830062155644043
C,10,0022301076,2024-03-30,1610612737,ATL,1610612749,MIL,10.0,21.0,80.0,12.034151533722543,-2.034151533722543,24.7899832274296,-3.7899832274296017,80.97492500725735,-0.9749250072573545,10,12.034151533722543,-2.034151533722543
F,21,0022301076,2024-03-30,1610612737,ATL,1610612749,MIL,10.0,21.0,80.0,12.034151533722543,-2.034151533722543,24.7899832274296,-3.7899832274296017,80.97492500725735,-0.9749250072573545,10,24.7899832274296,-3.7899832274296017
G,80,0022301076,2024-03-30,1610612737,ATL,1610612749,MIL,10.0,21.0,80.0,12.034151533722543,-2.034151533722543,24.7899832274296,-3.7899832274296017,80.97492500725735,-0.9749250072573545,10,80.97492500725735,-0.9749250072573545
C,10,0022301076,2024-03-30,1610612737,ATL,1610612749,MIL,10.0,21.0,80.0,12.034151533722543,-2.034151533722543,24.7899832274296,-3.7899832274296017,80.97492500725735,-0.9749250072573545,11,12.034151533722543,-2.034151533722543
F,21,0022301076,2024-03-30,1610612737,ATL,1610612749,MIL,10.0,21.0,80.0,12.034151533722543,-2.034151533722543,24.7899832274296,-3.7899832274296017,80.97492500725735,-0.9749250072573545,11,24.7899832274296,-3.7899832274296017
G,80,0022301076,2024-03-30,1610612737,ATL,1610612749,MIL,10.0,21.0,80.0,12.034151533722543,-2.034151533722543,24.7899832274296,-3.7899832274296017,80.97492500725735,-0.9749250072573545,11,80.97492500725735,-0.9749250072573545
C,15,0022301091,2024-04-01,1610612737,ATL,1610612741,CHI,15.0,26.0,70.0,12.74880187309723,2.2511981269027697,25.081548662076326,0.9184513379236741,78.3304089538487,-8.330408953848703,12,12.74880187309723,2.2511981269027697
F,26,0022301091,2024-04-01,1610612737,ATL,1610612741,CHI,15.0,26.0,70.0,12.74880187309723,2.2511981269027697,25.081548662076326,0.9184513379236741,78.3304089538487,-8.330408953848703,12,25.081548662076326,0.9184513379236741
G,70,0022301091,2024-04-01,1610612737,ATL,1610612741,CHI,15.0,26.0,70.0,12.74880187309723,2.2511981269027697,25.081548662076326,0.9184513379236741,78.3304089538487,-8.330408953848703,12,78.3304089538487,-8.330408953848703
C,15,0022301091,2024-04-01,1610612737,ATL,1610612741,CHI,15.0,26.0,70.0,12.74880187309723,2.2511981269027697,25.081548662076326,0.9184513379236741,78.3304089538487,-8.330408953848703,13,12.74880187309723,2.2511981269027697
F,26,0022301091,2024-04-01,1610612737,ATL,1610612741,CHI,15.0,26.0,70.0,12.74880187309723,2.2511981269027697,25.081548662076326,0.9184513379236741,78.3304089538487,-8.330408953848703,13,25.081548662076326,0.9184513379236741
G,70,0022301091,2024-04-01,1610612737,ATL,1610612741,CHI,15.0,26.0,70.0,12.74880187309723,2.2511981269027697,25.081548662076326,0.9184513379236741,78.3304089538487,-8.330408953848703,13,78.3304089538487,-8.330408953848703
C,19,0022301011,2024-03-22,1610612738,BOS,1610612765,DET,19.0,35.0,65.0,19.0,0.0,35.0,0.0,65.0,0.0,1,19.0,0.0
F,35,0022301011,2024-03-22,1610612738,BOS,1610612765,DET,19.0,35.0,65.0,19.0,0.0,35.0,0.0,65.0,0.0,1,35.0,0.0
G,65,0022301011,2024-03-22,1610612738,BOS,1610612765,DET,19.0,35.0,65.0,19.0,0.0,35.0,0.0,65.0,0.0,1,65.0,0.0
