POSITION_GROUP,PTS,GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_ABBREVIATION,C_PTS,F_PTS,G_PTS,ROLLING_C_AVG,C_DIFF,ROLLING_F_AVG,F_DIFF,ROLLING_G_AVG,G_DIFF,GAMES_PLAYED,ROLLING_AVG_PTS,PTS_DIFF
F,29,0022300699,2024-02-03,1610612737,ATL,1610612744,GSW,17.0,29.0,95.0,13.950166112956811,3.0498338870431887,27.53488372093023,1.4651162790697683,93.29568106312293,1.7043189368770726,5,27.53488372093023,1.4651162790697683
G,95,0022300699,2024-02-03,1610612737,ATL,1610612744,GSW,17.0,29.0,95.0,13.950166112956811,3.0498338870431887,27.53488372093023,1.4651162790697683,93.29568106312293,1.7043189368770726,5,93.29568106312293,1.7043189368770726
C,17,0022300699,2024-02-03,1610612737,ATL,1610612744,GSW,17.0,29.0,95.0,13.950166112956811,3.0498338870431887,27.53488372093023,1.4651162790697683,93.29568106312293,1.7043189368770726,6,13.950166112956811,3.0498338870431887
F,29,0022300699,2024-02-03,1610612737,ATL,1610612744,GSW,17.0,29.0,95.0,13.950166112956811,3.0498338870431887,27.53488372093023,1.4651162790697683,93.29568106312293,1.7043189368770726,6,27.53488372093023,1.4651162790697683
G,95,0022300699,2024-02-03,1610612737,ATL,1610612744,GSW,17.0,29.0,95.0,13.950166112956811,3.0498338870431887,27.53488372093023,1.4651162790697683,93.29568106312293,1.7043189368770726,6,93.29568106312293,1.7043189368770726
C,18,0022300716,2024-02-05,1610612737,ATL,1610612746,LAC,18.0,27.0,96.0,15.28440594059406,2.715594059405939,27.358663366336632,-0.3586633663366321,94.18663366336634,1.8133663366336634,7,15.28440594059406,2.715594059405939
F,27,0022300716,2024-02-05,1610612737,ATL,1610612746,LAC,18.0,27.0,96.0,15.28440594059406,2.715594059405939,27.358663366336632,-0.3586633663366321,94.18663366336634,1.8133663366336634,7,27.358663366336632,-0.3586633663366321
G,96,0022300716,2024-02-05,1610612737,ATL,1610612746,LAC,18.0,27.0,96.0,15.28440594059406,2.715594059405939,27.358663366336632,-0.3586633663366321,94.18663366336634,1.8133663366336634,7,94.18663366336634,1.8133663366336634
C,18,0022300716,2024-02-05,1610612737,ATL,1610612746,LAC,18.0,27.0,96.0,15.28440594059406,2.715594059405939,27.358663366336632,-0.3586633663366321,94.18663366336634,1.8133663366336634,8,15.28440594059406,2.715594059405939
F,27,0022300716,2024-02-05,1610612737,ATL,1610612746,LAC,18.0,27.0,96.0,15.28440594059406,2.715594059405939,27.358663366336632,-0.3586633663366321,94.18663366336634,1.8133663366336634,8,27.358663366336632,-0.3586633663366321
G,96,0022300716,2024-02-05,1610612737,ATL,1610612746,LAC,18.0,27.0,96.0,15.28440594059406,2.715594059405939,27.358663366336632,-0.3586633663366321,94.18663366336634,1.8133663366336634,8,94.18663366336634,1.8133663366336634
C,19,0022300729,2024-02-07,1610612737,ATL,1610612738,BOS,19.0,44.0,54.0,16.351051940158037,2.6489480598419632,32.13593851100959,11.864061488990409,82.65014411482129,-28.650144114821288,9,16.351051940158037,2.6489480598419632
F,44,0022300729,2024-02-07,1610612737,ATL,1610612738,BOS,19.0,44.0,54.0,16.351051940158037,2.6489480598419632,32.13593851100959,11.864061488990409,82.65014411482129,-28.650144114821288,9,32.13593851100959,11.864061488990409
G,54,0022300729,2024-02-07,1610612737,ATL,1610612738,BOS,19.0,44.0,54.0,16.351051940158037,2.6489480598419632,32.13593851100959,11.864061488990409,82.65014411482129,-28.650144114821288,9,82.65014411482129,-28.650144114821288
C,19,0022300729,2024-02-07,1610612737,ATL,1610612738,BOS,19.0,44.0,54.0,16.351051940158037,2.6489480598419632,32.13593851100959,11.864061488990409,82.65014411482129,-28.650144114821288,10,16.351051940158037,2.6489480598419632
F,44,0022300729,2024-02-07,1610612737,ATL,1610612738,BOS,19.0,44.0,54.0,16.351051940158037,2.6489480598419632,32.13593851100959,11.864061488990409,82.65014411482129,-28.650144114821288,10,32.13593851100959,11.864061488990409
G,54,0022300729,2024-02-07,1610612737,ATL,1610612738,BOS,19.0,44.0,54.0,16.351051940158037,2.6489480598419632,32.13593851100959,11.864061488990409,82.65014411482129,-28.650144114821288,10,82.65014411482129,-28.650144114821288
C,21,0022300742,2024-02-09,1610612737,ATL,1610612755,PHI,21.0,29.0,77.0,17.55854433441925,3.441455665580751,31.32142695868142,-2.321426958681421,81.1826065219495,-4.182606521949495,11,17.55854433441925,3.441455665580751
F,29,0022300742,2024-02-09,1610612737,ATL,1610612755,PHI,21.0,29.0,77.0,17.55854433441925,3.441455665580751,31.32142695868142,-2.321426958681421,81.1826065219495,-4.182606521949495,11,31.32142695868142,-2.321426958681421
G,77,0022300742,2024-02-09,1610612737,ATL,1610612755,PHI,21.0,29.0,77.0,17.55854433441925,3.441455665580751,31.32142695868142,-2.321426958681421,81.1826065219495,-4.182606521949495,11,81.1826065219495,-4.182606521949495
C,21,0022300742,2024-02-09,1610612737,ATL,1610612755,PHI,21.0,29.0,77.0,17.55854433441925,3.441455665580751,31.32142695868142,-2.321426958681421,81.1826065219495,-4.182606521949495,12,17.55854433441925,3.441455665580751
F,29,0022300742,2024-02-09,1610612737,ATL,1610612755,PHI,21.0,29.0,77.0,17.55854433441925,3.441455665580751,31.32142695868142,-2.321426958681421,81.1826065219495,-4.182606521949495,12,31.32142695868142,-2.321426958681421
G,77,0022300742,2024-02-09,1610612737,ATL,1610612755,PHI,21.0,29.0,77.0,17.55854433441925,3.441455665580751,31.32142695868142,-2.321426958681421,81.1826065219495,-4.182606521949495,12,81.1826065219495,-4.182606521949495
C,11,0022300754,2024-02-10,1610612737,ATL,1610612745,HOU,11.0,45.0,63.0,15.978198612886302,-4.9781986128863025,34.617413580145325,10.382586419854675,76.80132876302979,-13.801328763029787,13,15.978198612886302,-4.9781986128863025
F,45,0022300754,2024-02-10,1610612737,ATL,1610612745,HOU,11.0,45.0,63.0,15.978198612886302,-4.9781986128863025,34.617413580145325,10.382586419854675,76.80132876302979,-13.801328763029787,13,34.617413580145325,10.382586419854675
G,63,0022300754,2024-02-10,1610612737,ATL,1610612745,HOU,11.0,45.0,63.0,15.978198612886302,-4.9781986128863025,34.617413580145325,10.382586419854675,76.80132876302979,-13.801328763029787,13,76.80132876302979,-13.801328763029787
C,17,0022300670,2024-01-30,1610612738,BOS,1610612754,IND,17.0,55.0,57.0,17.0,0.0,55.0,0.0,57.0,0.0,1,17.0,0.0
F,55,0022300670,2024-01-30,1610612738,BOS,1610612754,IND,17.0,55.0,57.0,17.0,0.0,55.0,0.0,57.0,0.0,1,55.0,0.0
G,57,0022300670,2024-01-30,1610612738,BOS,1610612754,IND,17.0,55.0,57.0,17.0,0.0,55.0,0.0,57.0,0.0,1,57.0,0.0
C,17,0022300684,2024-02-01,1610612738,BOS,1610612747,LAL,17.0,31.0,55.0,17.0,0.0,41.800000000000004,-10.800000000000004,55.9,-0.8999999999999986,2,17.0,0.0
F,31,0022300684,2024-02-01,1610612738,BOS,1610612747,LAL,17.0,31.0,55.0,17.0,0.0,41.800000000000004,-10.800000000000004,55.9,-0.8999999999999986,2,41.800000000000004,-10.800000000000004
G,55,0022300684,2024-02-01,1610612738,BOS,1610612747,LAL,17.0,31.0,55.0,17.0,0.0,41.800000000000004,-10.800000000000004,55.9,-0.8999999999999986,2,55.9,-0.8999999999999986
C,17,0022300684,2024-02-01,1610612738,BOS,1610612747,LAL,17.0,31.0,55.0,17.0,0.0,41.800000000000004,-10.800000000000004,55.9,-0.8999999999999986,3,17.0,0.0
F,31,0022300684,2024-02-01,1610612738,BOS,1610612747,LAL,17.0,31.0,55.0,17.0,0.0,41.800000000000004,-10.800000000000004,55.9,-0.8999999999999986,3,41.800000000000004,-10.800000000000004
G,55,0022300684,2024-02-01,1610612738,BOS,1610612747,LAL,17.0,31.0,55.0,17.0,0.0,41.800000000000004,-10.800000000000004,55.9,-0.8999999999999986,3,55.9,-0.8999999999999986
C,26,0022300706,2024-02-04,1610612738,BOS,1610612763,MEM,26.0,45.0,33.0,20.617940199335546,5.382059800664454,43.08637873754153,1.91362126245847,46.69435215946844,-13.694352159468437,4,20.617940199335546,5.382059800664454
F,45,0022300706,2024-02-04,1610612738,BOS,1610612763,MEM,26.0,45.0,33.0,20.617940199335546,5.382059800664454,43.08637873754153,1.91362126245847,46.69435215946844,-13.694352159468437,4,43.08637873754153,1.91362126245847
G,33,0022300706,2024-02-04,1610612738,BOS,1610612763,MEM,26.0,45.0,33.0,20.617940199335546,5.382059800664454,43.08637873754153,1.91362126245847,46.69435215946844,-13.694352159468437,4,46.69435215946844,-13.694352159468437
C,26,0022300706,2024-02-04,1610612738,BOS,1610612763,MEM,26.0,45.0,33.0,20.617940199335546,5.382059800664454,43.08637873754153,1.91362126245847,46.69435215946844,-13.694352159468437,5,20.617940199335546,5.382059800664454
F,45,0022300706,2024-02-04,1610612738,BOS,1610612763,MEM,26.0,45.0,33.0,20.617940199335546,5.382059800664454,43.08637873754153,1.91362126245847,46.69435215946844,-13.694352159468437,5,43.08637873754153,1.91362126245847
G,33,0022300706,2024-02-04,1610612738,BOS,1610612763,MEM,26.0,45.0,33.0,20.617940199335546,5.382059800664454,43.08637873754153,1.91362126245847,46.69435215946844,-13.694352159468437,5,46.69435215946844,-13.694352159468437
C,31,0022300729,2024-02-07,1610612738,BOS,1610612737,ATL,31.0,34.0,58.0,24.038366336633665,6.961633663366335,40.09282178217822,-6.09282178217822,50.419059405940594,7.580940594059406,6,24.038366336633665,6.961633663366335
F,34,0022300729,2024-02-07,1610612738,BOS,1610612737,ATL,31.0,34.0,58.0,24.038366336633665,6.961633663366335,40.09282178217822,-6.09282178217822,50.419059405940594,7.580940594059406,6,40.09282178217822,-6.09282178217822
G,58,0022300729,2024-02-07,1610612738,BOS,1610612737,ATL,31.0,34.0,58.0,24.038366336633665,6.961633663366335,40.09282178217822,-6.09282178217822,50.419059405940594,7.580940594059406,6,50.419059405940594,7.580940594059406
C,31,0022300729,2024-02-07,1610612738,BOS,1610612737,ATL,31.0,34.0,58.0,24.038366336633665,6.961633663366335,40.09282178217822,-6.09282178217822,50.419059405940594,7.580940594059406,7,24.038366336633665,6.961633663366335
F,34,0022300729,2024-02-07,1610612738,BOS,1610612737,ATL,31.0,34.0,58.0,24.038366336633665,6.961633663366335,40.09282178217822,-6.09282178217822,50.419059405940594,7.580940594059406,7,40.09282178217822,-6.09282178217822
G,58,0022300729,2024-02-07,1610612738,BOS,1610612737,ATL,31.0,34.0,58.0,24.038366336633665,6.961633663366335,40.09282178217822,-6.09282178217822,50.419059405940594,7.580940594059406,7,50.419059405940594,7.580940594059406
C,34,0022300743,2024-02-09,1610612738,BOS,1610612764,WAS,34.0,53.0,46.0,26.898080429795495,7.101919570204505,43.79812160545872,9.201878394541282,49.150467637889456,-3.150467637889456,8,26.898080429795495,7.101919570204505
F,53,0022300743,2024-02-09,1610612738,BOS,1610612764,WAS,34.0,53.0,46.0,26.898080429795495,7.101919570204505,43.79812160545872,9.201878394541282,49.150467637889456,-3.150467637889456,8,43.79812160545872,9.201878394541282
G,46,0022300743,2024-02-09,1610612738,BOS,1610612764,WAS,34.0,53.0,46.0,26.898080429795495,7.101919570204505,43.79812160545872,9.201878394541282,49.150467637889456,-3.150467637889456,8,49.150467637889456,-3.150467637889456
C,34,0022300743,2024-02-09,1610612738,BOS,1610612764,WAS,34.0,53.0,46.0,26.898080429795495,7.101919570204505,43.79812160545872,9.201878394541282,49.150467637889456,-3.150467637889456,9,26.898080429795495,7.101919570204505
F,53,0022300743,2024-02-09,1610612738,BOS,1610612764,WAS,34.0,53.0,46.0,26.898080429795495,7.101919570204505,43.79812160545872,9.201878394541282,49.150467637889456,-3.150467637889456,9,43.79812160545872,9.201878394541282
G,46,0022300743,2024-02-09,1610612738,BOS,1610612764,WAS,34.0,53.0,46.0,26.898080429795495,7.101919570204505,43.79812160545872,9.201878394541282,49.150467637889456,-3.150467637889456,9,49.150467637889456,-3.150467637889456
C,14,0022300675,2024-01-31,1610612739,CLE,1610612765,DET,14.0,10.0,104.0,14.0,0.0,10.0,0.0,104.0,0.0,1,14.0,0.0
F,10,0022300675,2024-01-31,1610612739,CLE,1610612765,DET,14.0,10.0,104.0,14.0,0.0,10.0,0.0,104.0,0.0,1,10.0,0.0
G,104,0022300675,2024-01-31,1610612739,CLE,1610612765,DET,14.0,10.0,104.0,14.0,0.0,10.0,0.0,104.0,0.0,1,104.0,0.0
C,14,0022300675,2024-01-31,1610612739,CLE,1610612765,DET,14.0,10.0,104.0,14.0,0.0,10.0,0.0,104.0,0.0,2,14.0,0.0
F,10,0022300675,2024-01-31,1610612739,CLE,1610612765,DET,14.0,10.0,104.0,14.0,0.0,10.0,0.0,104.0,0.0,2,10.0,0.0
G,104,0022300675,2024-01-31,1610612739,CLE,1610612765,DET,14.0,10.0,104.0,14.0,0.0,10.0,0.0,104.0,0.0,2,104.0,0.0
C,14,0022300687,2024-02-01,1610612739,CLE,1610612763,MEM,14.0,17.0,77.0,14.0,0.0,13.85,3.1500000000000004,89.15,-12.150000000000006,3,14.0,0.0
F,17,0022300687,2024-02-01,1610612739,CLE,1610612763,MEM,14.0,17.0,77.0,14.0,0.0,13.85,3.1500000000000004,89.15,-12.150000000000006,3,13.85,3.1500000000000004
G,77,0022300687,2024-02-01,1610612739,CLE,1610612763,MEM,14.0,17.0,77.0,14.0,0.0,13.85,3.1500000000000004,89.15,-12.150000000000006,3,89.15,-12.150000000000006
C,14,0022300687,2024-02-01,1610612739,CLE,1610612763,MEM,14.0,17.0,77.0,14.0,0.0,13.85,3.1500000000000004,89.15,-12.150000000000006,4,14.0,0.0
F,17,0022300687,2024-02-01,1610612739,CLE,1610612763,MEM,14.0,17.0,77.0,14.0,0.0,13.85,3.1500000000000004,89.15,-12.150000000000006,4,13.85,3.1500000000000004
G,77,0022300687,2024-02-01,1610612739,CLE,1610612763,MEM,14.0,17.0,77.0,14.0,0.0,13.85,3.1500000000000004,89.15,-12.150000000000006,4,89.15,-12.150000000000006
C,26,0022300703,2024-02-03,1610612739,CLE,1610612759,SAS,26.0,34.0,57.0,18.82392026578073,7.176079734219272,21.95016611295681,12.049833887043189,76.22591362126246,-19.225913621262464,5,18.82392026578073,7.176079734219272
F,34,0022300703,2024-02-03,1610612739,CLE,1610612759,SAS,26.0,34.0,57.0,18.82392026578073,7.176079734219272,21.95016611295681,12.049833887043189,76.22591362126246,-19.225913621262464,5,21.95016611295681,12.049833887043189
G,57,0022300703,2024-02-03,1610612739,CLE,1610612759,SAS,26.0,34.0,57.0,18.82392026578073,7.176079734219272,21.95016611295681,12.049833887043189,76.22591362126246,-19.225913621262464,5,76.22591362126246,-19.225913621262464
C,26,0022300703,2024-02-03,1610612739,CLE,1610612759,SAS,26.0,34.0,57.0,18.82392026578073,7.176079734219272,21.95016611295681,12.049833887043189,76.22591362126246,-19.225913621262464,6,18.82392026578073,7.176079734219272
F,34,0022300703,2024-02-03,1610612739,CLE,1610612759,SAS,26.0,34.0,57.0,18.82392026578073,7.176079734219272,21.95016611295681,12.049833887043189,76.22591362126246,-19.225913621262464,6,21.95016611295681,12.049833887043189
G,57,0022300703,2024-02-03,1610612739,CLE,1610612759,SAS,26.0,34.0,57.0,18.82392026578073,7.176079734219272,21.95016611295681,12.049833887043189,76.22591362126246,-19.225913621262464,6,76.22591362126246,-19.225913621262464
C,19,0022300714,2024-02-05,1610612739,CLE,1610612758,SAC,19.0,33.0,75.0,18.881930693069304,0.11806930693069617,25.59059405940594,7.409405940594059,75.8220297029703,-0.8220297029702976,7,18.881930693069304,0.11806930693069617
F,33,0022300714,2024-02-05,1610612739,CLE,1610612758,SAC,19.0,33.0,75.0,18.881930693069304,0.11806930693069617,25.59059405940594,7.409405940594059,75.8220297029703,-0.8220297029702976,7,25.59059405940594,7.409405940594059
G,75,0022300714,2024-02-05,1610612739,CLE,1610612758,SAC,19.0,33.0,75.0,18.881930693069304,0.11806930693069617,25.59059405940594,7.409405940594059,75.8220297029703,-0.8220297029702976,7,75.8220297029703,-0.8220297029702976
C,19,0022300714,2024-02-05,1610612739,CLE,1610612758,SAC,19.0,33.0,75.0,18.881930693069304,0.11806930693069617,25.59059405940594,7.409405940594059,75.8220297029703,-0.8220297029702976,8,18.881930693069304,0.11806930693069617
F,33,0022300714,2024-02-05,1610612739,CLE,1610612758,SAC,19.0,33.0,75.0,18.881930693069304,0.11806930693069617,25.59059405940594,7.409405940594059,75.8220297029703,-0.8220297029702976,8,25.59059405940594,7.409405940594059
G,75,0022300714,2024-02-05,1610612739,CLE,1610612758,SAC,19.0,33.0,75.0,18.881930693069304,0.11806930693069617,25.59059405940594,7.409405940594059,75.8220297029703,-0.8220297029702976,8,75.8220297029703,-0.8220297029702976
C,12,0022300728,2024-02-07,1610612739,CLE,1610612764,WAS,12.0,24.0,72.0,16.90631556243995,-4.90631556243995,25.13397776514186,-1.1339777651418608,74.72482892492303,-2.724828924923031,9,16.90631556243995,-4.90631556243995
F,24,0022300728,2024-02-07,1610612739,CLE,1610612764,WAS,12.0,24.0,72.0,16.90631556243995,-4.90631556243995,25.13397776514186,-1.1339777651418608,74.72482892492303,-2.724828924923031,9,25.13397776514186,-1.1339777651418608
G,72,0022300728,2024-02-07,1610612739,CLE,1610612764,WAS,12.0,24.0,72.0,16.90631556243995,-4.90631556243995,25.13397776514186,-1.1339777651418608,74.72482892492303,-2.724828924923031,9,74.72482892492303,-2.724828924923031
C,12,0022300728,2024-02-07,1610612739,CLE,1610612764,WAS,12.0,24.0,72.0,16.90631556243995,-4.90631556243995,25.13397776514186,-1.1339777651418608,74.72482892492303,-2.724828924923031,10,16.90631556243995,-4.90631556243995
F,24,0022300728,2024-02-07,1610612739,CLE,1610612764,WAS,12.0,24.0,72.0,16.90631556243995,-4.90631556243995,25.13397776514186,-1.1339777651418608,74.72482892492303,-2.724828924923031,10,25.13397776514186,-1.1339777651418608
G,72,0022300728,2024-02-07,1610612739,CLE,1610612764,WAS,12.0,24.0,72.0,16.90631556243995,-4.90631556243995,25.13397776514186,-1.1339777651418608,74.72482892492303,-2.724828924923031,10,74.72482892492303,-2.724828924923031
C,14,0022300735,2024-02-08,1610612739,CLE,1610612751,BKN,14.0,20.0,75.0,16.151445021449536,-2.151445021449536,23.8005064026062,-3.8005064026061994,74.79630035802987,0.20369964197013246,11,16.151445021449536,-2.151445021449536
F,20,0022300735,2024-02-08,1610612739,CLE,1610612751,BKN,14.0,20.0,75.0,16.151445021449536,-2.151445021449536,23.8005064026062,-3.8005064026061994,74.79630035802987,0.20369964197013246,11,23.8005064026062,-3.8005064026061994
G,75,0022300735,2024-02-08,1610612739,CLE,1610612751,BKN,14.0,20.0,75.0,16.151445021449536,-2.151445021449536,23.8005064026062,-3.8005064026061994,74.79630035802987,0.20369964197013246,11,74.79630035802987,0.20369964197013246
C,14,0022300735,2024-02-08,1610612739,CLE,1610612751,BKN,14.0,20.0,75.0,16.151445021449536,-2.151445021449536,23.8005064026062,-3.8005064026061994,74.79630035802987,0.20369964197013246,12,16.151445021449536,-2.151445021449536
F,20,0022300735,2024-02-08,1610612739,CLE,1610612751,BKN,14.0,20.0,75.0,16.151445021449536,-2.151445021449536,23.8005064026062,-3.8005064026061994,74.79630035802987,0.20369964197013246,12,23.8005064026062,-3.8005064026061994
G,75,0022300735,2024-02-08,1610612739,CLE,1610612751,BKN,14.0,20.0,75.0,16.151445021449536,-2.151445021449536,23.8005064026062,-3.8005064026061994,74.79630035802987,0.20369964197013246,12,74.79630035802987,0.20369964197013246
C,18,0022300756,2024-02-10,1610612739,CLE,1610612761,TOR,18.0,31.0,64.0,16.59687251304083,1.4031274869591712,25.535295148964902,5.464704851035098,72.19482566956032,-8.194825669560316,13,16.59687251304083,1.4031274869591712
F,31,0022300756,2024-02-10,1610612739,CLE,1610612761,TOR,18.0,31.0,64.0,16.59687251304083,1.4031274869591712,25.535295148964902,5.464704851035098,72.19482566956032,-8.194825669560316,13,25.535295148964902,5.464704851035098
G,64,0022300756,2024-02-10,1610612739,CLE,1610612761,TOR,18.0,31.0,64.0,16.59687251304083,1.4031274869591712,25.535295148964902,5.464704851035098,72.19482566956032,-8.194825669560316,13,72.19482566956032,-8.194825669560316
C,18,0022300756,2024-02-10,1610612739,CLE,1610612761,TOR,18.0,31.0,64.0,16.59687251304083,1.4031274869591712,25.535295148964902,5.464704851035098,72.19482566956032,-8.194825669560316,14,16.59687251304083,1.4031274869591712
F,31,0022300756,2024-02-10,1610612739,CLE,1610612761,TOR,18.0,31.0,64.0,16.59687251304083,1.4031274869591712,25.535295148964902,5.464704851035098,72.19482566956032,-8.194825669560316,14,25.535295148964902,5.464704851035098
G,64,0022300756,2024-02-10,1610612739,CLE,1610612761,TOR,18.0,31.0,64.0,16.59687251304083,1.4031274869591712,25.535295148964902,5.464704851035098,72.19482566956032,-8.194825669560316,14,72.19482566956032,-8.194825669560316
C,25,0022300679,2024-01-31,1610612740,NOP,1610612745,HOU,25.0,37.0,48.0,25.0,0.0,37.0,0.0,48.0,0.0,1,25.0,0.0
F,37,0022300679,2024-01-31,1610612740,NOP,1610612745,HOU,25.0,37.0,48.0,25.0,0.0,37.0,0.0,48.0,0.0,1,37.0,0.0
G,48,0022300679,2024-01-31,1610612740,NOP,1610612745,HOU,25.0,37.0,48.0,25.0,0.0,37.0,0.0,48.0,0.0,1,48.0,0.0
C,25,0022300679,2024-01-31,1610612740,NOP,1610612745,HOU,25.0,37.0,48.0,25.0,0.0,37.0,0.0,48.0,0.0,2,25.0,0.0
F,37,0022300679,2024-01-31,1610612740,NOP,1610612745,HOU,25.0,37.0,48.0,25.0,0.0,37.0,0.0,48.0,0.0,2,37.0,0.0
G,48,0022300679,2024-01-31,1610612740,NOP,1610612745,HOU,25.0,37.0,48.0,25.0,0.0,37.0,0.0,48.0,0.0,2,48.0,0.0
C,18,0022300696,2024-02-02,1610612740,NOP,1610612759,SAS,18.0,52.0,42.0,21.15,-3.1499999999999986,45.25,6.75,44.699999999999996,-2.6999999999999957,3,21.15,-3.1499999999999986
F,52,0022300696,2024-02-02,1610612740,NOP,1610612759,SAS,18.0,52.0,42.0,21.15,-3.1499999999999986,45.25,6.75,44.699999999999996,-2.6999999999999957,3,45.25,6.75
G,42,0022300696,2024-02-02,1610612740,NOP,1610612759,SAS,18.0,52.0,42.0,21.15,-3.1499999999999986,45.25,6.75,44.699999999999996,-2.6999999999999957,3,44.699999999999996,-2.6999999999999957
C,18,0022300696,2024-02-02,1610612740,NOP,1610612759,SAS,18.0,52.0,42.0,21.15,-3.1499999999999986,45.25,6.75,44.699999999999996,-2.6999999999999957,4,21.15,-3.1499999999999986
F,52,0022300696,2024-02-02,1610612740,NOP,1610612759,SAS,18.0,52.0,42.0,21.15,-3.1499999999999986,45.25,6.75,44.699999999999996,-2.6999999999999957,4,45.25,6.75
G,42,0022300696,2024-02-02,1610612740,NOP,1610612759,SAS,18.0,52.0,42.0,21.15,-3.1499999999999986,45.25,6.75,44.699999999999996,-2.6999999999999957,4,44.699999999999996,-2.6999999999999957
C,10,0022300718,2024-02-05,1610612740,NOP,1610612761,TOR,10.0,57.0,65.0,16.667774086378735,-6.667774086378735,49.9734219269103,7.026578073089702,52.86046511627906,12.139534883720941,5,16.667774086378735,-6.667774086378735
F,57,0022300718,2024-02-05,1610612740,NOP,1610612761,TOR,10.0,57.0,65.0,16.667774086378735,-6.667774086378735,49.9734219269103,7.026578073089702,52.86046511627906,12.139534883720941,5,49.9734219269103,7.026578073089702
G,65,0022300718,2024-02-05,1610612740,NOP,1610612761,TOR,10.0,57.0,65.0,16.667774086378735,-6.667774086378735,49.9734219269103,7.026578073089702,52.86046511627906,12.139534883720941,5,52.86046511627906,12.139534883720941
C,10,0022300718,2024-02-05,1610612740,NOP,1610612761,TOR,10.0,57.0,65.0,16.667774086378735,-6.667774086378735,49.9734219269103,7.026578073089702,52.86046511627906,12.139534883720941,6,16.667774086378735,-6.667774086378735
F,57,0022300718,2024-02-05,1610612740,NOP,1610612761,TOR,10.0,57.0,65.0,16.667774086378735,-6.667774086378735,49.9734219269103,7.026578073089702,52.86046511627906,12.139534883720941,6,49.9734219269103,7.026578073089702
G,65,0022300718,2024-02-05,1610612740,NOP,1610612761,TOR,10.0,57.0,65.0,16.667774086378735,-6.667774086378735,49.9734219269103,7.026578073089702,52.86046511627906,12.139534883720941,6,52.86046511627906,12.139534883720941
F,36,0022300731,2024-02-07,1610612740,NOP,1610612746,LAC,,36.0,70.0,16.667774086378735,,45.36980198019802,-9.36980198019802,58.507178217821775,11.492821782178225,7,45.36980198019802,-9.36980198019802
G,70,0022300731,2024-02-07,1610612740,NOP,1610612746,LAC,,36.0,70.0,16.667774086378735,,45.36980198019802,-9.36980198019802,58.507178217821775,11.492821782178225,7,58.507178217821775,11.492821782178225
