POSITION_GROUP,PTS,GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_ABBREVIATION,C_PTS,F_PTS,G_PTS,ROLLING_C_AVG,C_DIFF,ROLLING_F_AVG,F_DIFF,ROLLING_G_AVG,G_DIFF,GAMES_PLAYED,ROLLING_AVG_PTS,PTS_DIFF
F,24,0022300039,2023-11-21,1610612737,ATL,1610612754,IND,14,24,111,13.372093023255815,0.6279069767441854,27.13953488372093,-3.1395348837209305,88.63455149501661,22.36544850498339,7,27.13953488372093,-3.1395348837209305
G,111,0022300039,2023-11-21,1610612737,ATL,1610612754,IND,14,24,111,13.372093023255815,0.6279069767441854,27.13953488372093,-3.1395348837209305,88.63455149501661,22.36544850498339,7,88.63455149501661,22.36544850498339
C,14,0022300227,2023-11-22,1610612737,ATL,1610612751,BKN,14,32,101,12.502733606425183,1.497266393574817,28.367370899590362,3.6326291004096376,84.51099732283971,16.489002677160286,8,12.502733606425183,1.497266393574817
F,32,0022300227,2023-11-22,1610612737,ATL,1610612751,BKN,14,32,101,12.502733606425183,1.497266393574817,28.367370899590362,3.6326291004096376,84.51099732283971,16.489002677160286,8,28.367370899590362,3.6326291004096376
G,101,0022300227,2023-11-22,1610612737,ATL,1610612751,BKN,14,32,101,12.502733606425183,1.497266393574817,28.367370899590362,3.6326291004096376,84.51099732283971,16.489002677160286,8,84.51099732283971,16.489002677160286
C,14,0022300227,2023-11-22,1610612737,ATL,1610612751,BKN,14,32,101,12.502733606425183,1.497266393574817,28.367370899590362,3.6326291004096376,84.51099732283971,16.489002677160286,9,12.502733606425183,1.497266393574817
F,32,0022300227,2023-11-22,1610612737,ATL,1610612751,BKN,14,32,101,12.502733606425183,1.497266393574817,28.367370899590362,3.6326291004096376,84.51099732283971,16.489002677160286,9,28.367370899590362,3.6326291004096376
G,101,0022300227,2023-11-22,1610612737,ATL,1610612751,BKN,14,32,101,12.502733606425183,1.497266393574817,28.367370899590362,3.6326291004096376,84.51099732283971,16.489002677160286,9,84.51099732283971,16.489002677160286
C,12,0022300241,2023-11-25,1610612737,ATL,1610612764,WAS,12,20,80,12.381595002571373,-0.38159500257137324,26.3511706381618,-6.3511706381618005,83.42402817915587,-3.4240281791558687,10,12.381595002571373,-0.38159500257137324
F,20,0022300241,2023-11-25,1610612737,ATL,1610612764,WAS,12,20,80,12.381595002571373,-0.38159500257137324,26.3511706381618,-6.3511706381618005,83.42402817915587,-3.4240281791558687,10,26.3511706381618,-6.3511706381618005
G,80,0022300241,2023-11-25,1610612737,ATL,1610612764,WAS,12,20,80,12.381595002571373,-0.38159500257137324,26.3511706381618,-6.3511706381618005,83.42402817915587,-3.4240281791558687,10,83.42402817915587,-3.4240281791558687
C,12,0022300241,2023-11-25,1610612737,ATL,1610612764,WAS,12,20,80,12.381595002571373,-0.38159500257137324,26.3511706381618,-6.3511706381618005,83.42402817915587,-3.4240281791558687,11,12.381595002571373,-0.38159500257137324
F,20,0022300241,2023-11-25,1610612737,ATL,1610612764,WAS,12,20,80,12.381595002571373,-0.38159500257137324,26.3511706381618,-6.3511706381618005,83.42402817915587,-3.4240281791558687,11,26.3511706381618,-6.3511706381618005
G,80,0022300241,2023-11-25,1610612737,ATL,1610612764,WAS,12,20,80,12.381595002571373,-0.38159500257137324,26.3511706381618,-6.3511706381618005,83.42402817915587,-3.4240281791558687,11,83.42402817915587,-3.4240281791558687
C,4,0022300246,2023-11-26,1610612737,ATL,1610612738,BOS,4,31,66,10.474741746295184,-6.474741746295184,27.408801721955992,3.5911982780440077,79.4599777972562,-13.459977797256201,12,10.474741746295184,-6.474741746295184
F,31,0022300246,2023-11-26,1610612737,ATL,1610612738,BOS,4,31,66,10.474741746295184,-6.474741746295184,27.408801721955992,3.5911982780440077,79.4599777972562,-13.459977797256201,12,27.408801721955992,3.5911982780440077
G,66,0022300246,2023-11-26,1610612737,ATL,1610612738,BOS,4,31,66,10.474741746295184,-6.474741746295184,27.408801721955992,3.5911982780440077,79.4599777972562,-13.459977797256201,12,79.4599777972562,-13.459977797256201
C,4,0022300246,2023-11-26,1610612737,ATL,1610612738,BOS,4,31,66,10.474741746295184,-6.474741746295184,27.408801721955992,3.5911982780440077,79.4599777972562,-13.459977797256201,13,10.474741746295184,-6.474741746295184
F,31,0022300246,2023-11-26,1610612737,ATL,1610612738,BOS,4,31,66,10.474741746295184,-6.474741746295184,27.408801721955992,3.5911982780440077,79.4599777972562,-13.459977797256201,13,27.408801721955992,3.5911982780440077
G,66,0022300246,2023-11-26,1610612737,ATL,1610612738,BOS,4,31,66,10.474741746295184,-6.474741746295184,27.408801721955992,3.5911982780440077,79.4599777972562,-13.459977797256201,13,79.4599777972562,-13.459977797256201
C,14,0022300055,2023-11-28,1610612737,ATL,1610612739,CLE,14,32,57,13.578960396039603,0.42103960396039675,28.740841584158417,3.2591584158415827,78.21237623762376,-21.212376237623758,14,13.578960396039603,0.42103960396039675
F,32,0022300055,2023-11-28,1610612737,ATL,1610612739,CLE,14,32,57,13.578960396039603,0.42103960396039675,28.740841584158417,3.2591584158415827,78.21237623762376,-21.212376237623758,14,28.740841584158417,3.2591584158415827
G,57,0022300055,2023-11-28,1610612737,ATL,1610612739,CLE,14,32,57,13.578960396039603,0.42103960396039675,28.740841584158417,3.2591584158415827,78.21237623762376,-21.212376237623758,14,78.21237623762376,-21.212376237623758
C,14,0022300055,2023-11-28,1610612737,ATL,1610612739,CLE,14,32,57,13.578960396039603,0.42103960396039675,28.740841584158417,3.2591584158415827,78.21237623762376,-21.212376237623758,15,13.578960396039603,0.42103960396039675
F,32,0022300055,2023-11-28,1610612737,ATL,1610612739,CLE,14,32,57,13.578960396039603,0.42103960396039675,28.740841584158417,3.2591584158415827,78.21237623762376,-21.212376237623758,15,28.740841584158417,3.2591584158415827
G,57,0022300055,2023-11-28,1610612737,ATL,1610612739,CLE,14,32,57,13.578960396039603,0.42103960396039675,28.740841584158417,3.2591584158415827,78.21237623762376,-21.212376237623758,15,78.21237623762376,-21.212376237623758
C,12,0022300272,2023-11-30,1610612737,ATL,1610612759,SAS,12,25,100,10.806584567006652,1.1934154329933477,26.884730761509175,-1.884730761509175,83.92876784555041,16.07123215444959,16,10.806584567006652,1.1934154329933477
F,25,0022300272,2023-11-30,1610612737,ATL,1610612759,SAS,12,25,100,10.806584567006652,1.1934154329933477,26.884730761509175,-1.884730761509175,83.92876784555041,16.07123215444959,16,26.884730761509175,-1.884730761509175
G,100,0022300272,2023-11-30,1610612737,ATL,1610612759,SAS,12,25,100,10.806584567006652,1.1934154329933477,26.884730761509175,-1.884730761509175,83.92876784555041,16.07123215444959,16,83.92876784555041,16.07123215444959
C,12,0022300272,2023-11-30,1610612737,ATL,1610612759,SAS,12,25,100,10.806584567006652,1.1934154329933477,26.884730761509175,-1.884730761509175,83.92876784555041,16.07123215444959,17,10.806584567006652,1.1934154329933477
F,25,0022300272,2023-11-30,1610612737,ATL,1610612759,SAS,12,25,100,10.806584567006652,1.1934154329933477,26.884730761509175,-1.884730761509175,83.92876784555041,16.07123215444959,17,26.884730761509175,-1.884730761509175
G,100,0022300272,2023-11-30,1610612737,ATL,1610612759,SAS,12,25,100,10.806584567006652,1.1934154329933477,26.884730761509175,-1.884730761509175,83.92876784555041,16.07123215444959,17,83.92876784555041,16.07123215444959
C,10,0022300286,2023-12-02,1610612737,ATL,1610612749,MIL,10,29,82,10.63715650612048,-0.6371565061204798,27.329056105669537,1.6709438943304633,83.52361826875654,-1.523618268756536,18,10.63715650612048,-0.6371565061204798
F,29,0022300286,2023-12-02,1610612737,ATL,1610612749,MIL,10,29,82,10.63715650612048,-0.6371565061204798,27.329056105669537,1.6709438943304633,83.52361826875654,-1.523618268756536,18,27.329056105669537,1.6709438943304633
G,82,0022300286,2023-12-02,1610612737,ATL,1610612749,MIL,10,29,82,10.63715650612048,-0.6371565061204798,27.329056105669537,1.6709438943304633,83.52361826875654,-1.523618268756536,18,83.52361826875654,-1.523618268756536
C,10,0022300286,2023-12-02,1610612737,ATL,1610612749,MIL,10,29,82,10.63715650612048,-0.6371565061204798,27.329056105669537,1.6709438943304633,83.52361826875654,-1.523618268756536,19,10.63715650612048,-0.6371565061204798
F,29,0022300286,2023-12-02,1610612737,ATL,1610612749,MIL,10,29,82,10.63715650612048,-0.6371565061204798,27.329056105669537,1.6709438943304633,83.52361826875654,-1.523618268756536,19,27.329056105669537,1.6709438943304633
G,82,0022300286,2023-12-02,1610612737,ATL,1610612749,MIL,10,29,82,10.63715650612048,-0.6371565061204798,27.329056105669537,1.6709438943304633,83.52361826875654,-1.523618268756536,19,83.52361826875654,-1.523618268756536
C,14,0022300194,2023-11-15,1610612738,BOS,1610612755,PHI,14,37,64,13.436386138613862,0.5636138613861377,39.55074257425743,-2.550742574257427,58.985396039603955,5.014603960396045,1,13.436386138613862,0.5636138613861377
F,37,0022300194,2023-11-15,1610612738,BOS,1610612755,PHI,14,37,64,13.436386138613862,0.5636138613861377,39.55074257425743,-2.550742574257427,58.985396039603955,5.014603960396045,1,39.55074257425743,-2.550742574257427
G,64,0022300194,2023-11-15,1610612738,BOS,1610612755,PHI,14,37,64,13.436386138613862,0.5636138613861377,39.55074257425743,-2.550742574257427,58.985396039603955,5.014603960396045,1,58.985396039603955,5.014603960396045
C,14,0022300194,2023-11-15,1610612738,BOS,1610612755,PHI,14,37,64,13.436386138613862,0.5636138613861377,39.55074257425743,-2.550742574257427,58.985396039603955,5.014603960396045,2,13.436386138613862,0.5636138613861377
F,37,0022300194,2023-11-15,1610612738,BOS,1610612755,PHI,14,37,64,13.436386138613862,0.5636138613861377,39.55074257425743,-2.550742574257427,58.985396039603955,5.014603960396045,2,39.55074257425743,-2.550742574257427
G,64,0022300194,2023-11-15,1610612738,BOS,1610612755,PHI,14,37,64,13.436386138613862,0.5636138613861377,39.55074257425743,-2.550742574257427,58.985396039603955,5.014603960396045,2,58.985396039603955,5.014603960396045
C,14,0022300031,2023-11-17,1610612738,BOS,1610612761,TOR,14,40,54,14.0,0.0,40.0,0.0,54.0,0.0,3,14.0,0.0
F,40,0022300031,2023-11-17,1610612738,BOS,1610612761,TOR,14,40,54,14.0,0.0,40.0,0.0,54.0,0.0,3,40.0,0.0
G,54,0022300031,2023-11-17,1610612738,BOS,1610612761,TOR,14,40,54,14.0,0.0,40.0,0.0,54.0,0.0,3,54.0,0.0
C,14,0022300031,2023-11-17,1610612738,BOS,1610612761,TOR,14,40,54,14.0,0.0,40.0,0.0,54.0,0.0,4,14.0,0.0
F,40,0022300031,2023-11-17,1610612738,BOS,1610612761,TOR,14,40,54,14.0,0.0,40.0,0.0,54.0,0.0,4,40.0,0.0
G,54,0022300031,2023-11-17,1610612738,BOS,1610612761,TOR,14,40,54,14.0,0.0,40.0,0.0,54.0,0.0,4,54.0,0.0
C,26,0022300213,2023-11-19,1610612738,BOS,1610612763,MEM,26,32,44,17.04305797925531,8.956942020744691,37.38312974255407,-5.383129742554068,54.683496402031324,-10.683496402031324,5,17.04305797925531,8.956942020744691
F,32,0022300213,2023-11-19,1610612738,BOS,1610612763,MEM,26,32,44,17.04305797925531,8.956942020744691,37.38312974255407,-5.383129742554068,54.683496402031324,-10.683496402031324,5,37.38312974255407,-5.383129742554068
G,44,0022300213,2023-11-19,1610612738,BOS,1610612763,MEM,26,32,44,17.04305797925531,8.956942020744691,37.38312974255407,-5.383129742554068,54.683496402031324,-10.683496402031324,5,54.683496402031324,-10.683496402031324
C,26,0022300213,2023-11-19,1610612738,BOS,1610612763,MEM,26,32,44,17.04305797925531,8.956942020744691,37.38312974255407,-5.383129742554068,54.683496402031324,-10.683496402031324,6,17.04305797925531,8.956942020744691
F,32,0022300213,2023-11-19,1610612738,BOS,1610612763,MEM,26,32,44,17.04305797925531,8.956942020744691,37.38312974255407,-5.383129742554068,54.683496402031324,-10.683496402031324,6,37.38312974255407,-5.383129742554068
G,44,0022300213,2023-11-19,1610612738,BOS,1610612763,MEM,26,32,44,17.04305797925531,8.956942020744691,37.38312974255407,-5.383129742554068,54.683496402031324,-10.683496402031324,6,54.683496402031324,-10.683496402031324
C,17,0022300217,2023-11-20,1610612738,BOS,1610612766,CHA,17,48,50,17.0318743347418,-0.03187433474180068,40.140697674418604,7.859302325581396,53.46703060994097,-3.46703060994097,7,17.0318743347418,-0.03187433474180068
F,48,0022300217,2023-11-20,1610612738,BOS,1610612766,CHA,17,48,50,17.0318743347418,-0.03187433474180068,40.140697674418604,7.859302325581396,53.46703060994097,-3.46703060994097,7,40.140697674418604,7.859302325581396
G,50,0022300217,2023-11-20,1610612738,BOS,1610612766,CHA,17,48,50,17.0318743347418,-0.03187433474180068,40.140697674418604,7.859302325581396,53.46703060994097,-3.46703060994097,7,53.46703060994097,-3.46703060994097
C,17,0022300217,2023-11-20,1610612738,BOS,1610612766,CHA,17,48,50,17.0318743347418,-0.03187433474180068,40.140697674418604,7.859302325581396,53.46703060994097,-3.46703060994097,8,17.0318743347418,-0.03187433474180068
F,48,0022300217,2023-11-20,1610612738,BOS,1610612766,CHA,17,48,50,17.0318743347418,-0.03187433474180068,40.140697674418604,7.859302325581396,53.46703060994097,-3.46703060994097,8,40.140697674418604,7.859302325581396
G,50,0022300217,2023-11-20,1610612738,BOS,1610612766,CHA,17,48,50,17.0318743347418,-0.03187433474180068,40.140697674418604,7.859302325581396,53.46703060994097,-3.46703060994097,8,53.46703060994097,-3.46703060994097
C,21,0022300228,2023-11-22,1610612738,BOS,1610612749,MIL,21,49,49,17.988033216627468,3.0119667833725323,42.275433648150376,6.724566351849624,52.39065567788038,-3.390655677880382,9,17.988033216627468,3.0119667833725323
F,49,0022300228,2023-11-22,1610612738,BOS,1610612749,MIL,21,49,49,17.988033216627468,3.0119667833725323,42.275433648150376,6.724566351849624,52.39065567788038,-3.390655677880382,9,42.275433648150376,6.724566351849624
G,49,0022300228,2023-11-22,1610612738,BOS,1610612749,MIL,21,49,49,17.988033216627468,3.0119667833725323,42.275433648150376,6.724566351849624,52.39065567788038,-3.390655677880382,9,52.39065567788038,-3.390655677880382
C,21,0022300228,2023-11-22,1610612738,BOS,1610612749,MIL,21,49,49,17.988033216627468,3.0119667833725323,42.275433648150376,6.724566351849624,52.39065567788038,-3.390655677880382,10,17.988033216627468,3.0119667833725323
F,49,0022300228,2023-11-22,1610612738,BOS,1610612749,MIL,21,49,49,17.988033216627468,3.0119667833725323,42.275433648150376,6.724566351849624,52.39065567788038,-3.390655677880382,10,42.275433648150376,6.724566351849624
G,49,0022300228,2023-11-22,1610612738,BOS,1610612749,MIL,21,49,49,17.988033216627468,3.0119667833725323,42.275433648150376,6.724566351849624,52.39065567788038,-3.390655677880382,10,52.39065567788038,-3.390655677880382
C,9,0022300043,2023-11-24,1610612738,BOS,1610612753,ORL,9,29,58,11.25,-2.25,33.95,-4.950000000000003,56.199999999999996,1.8000000000000043,11,11.25,-2.25
F,29,0022300043,2023-11-24,1610612738,BOS,1610612753,ORL,9,29,58,11.25,-2.25,33.95,-4.950000000000003,56.199999999999996,1.8000000000000043,11,33.95,-4.950000000000003
G,58,0022300043,2023-11-24,1610612738,BOS,1610612753,ORL,9,29,58,11.25,-2.25,33.95,-4.950000000000003,56.199999999999996,1.8000000000000043,11,56.199999999999996,1.8000000000000043
C,9,0022300043,2023-11-24,1610612738,BOS,1610612753,ORL,9,29,58,11.25,-2.25,33.95,-4.950000000000003,56.199999999999996,1.8000000000000043,12,11.25,-2.25
F,29,0022300043,2023-11-24,1610612738,BOS,1610612753,ORL,9,29,58,11.25,-2.25,33.95,-4.950000000000003,56.199999999999996,1.8000000000000043,12,33.95,-4.950000000000003
G,58,0022300043,2023-11-24,1610612738,BOS,1610612753,ORL,9,29,58,11.25,-2.25,33.95,-4.950000000000003,56.199999999999996,1.8000000000000043,12,56.199999999999996,1.8000000000000043
C,6,0022300246,2023-11-26,1610612738,BOS,1610612737,ATL,6,55,48,15.260697886244623,-9.260697886244623,45.17033381635022,9.829666183649778,51.39176035139596,-3.391760351395959,13,15.260697886244623,-9.260697886244623
F,55,0022300246,2023-11-26,1610612738,BOS,1610612737,ATL,6,55,48,15.260697886244623,-9.260697886244623,45.17033381635022,9.829666183649778,51.39176035139596,-3.391760351395959,13,45.17033381635022,9.829666183649778
G,48,0022300246,2023-11-26,1610612738,BOS,1610612737,ATL,6,55,48,15.260697886244623,-9.260697886244623,45.17033381635022,9.829666183649778,51.39176035139596,-3.391760351395959,13,51.39176035139596,-3.391760351395959
C,6,0022300246,2023-11-26,1610612738,BOS,1610612737,ATL,6,55,48,15.260697886244623,-9.260697886244623,45.17033381635022,9.829666183649778,51.39176035139596,-3.391760351395959,14,15.260697886244623,-9.260697886244623
F,55,0022300246,2023-11-26,1610612738,BOS,1610612737,ATL,6,55,48,15.260697886244623,-9.260697886244623,45.17033381635022,9.829666183649778,51.39176035139596,-3.391760351395959,14,45.17033381635022,9.829666183649778
G,48,0022300246,2023-11-26,1610612738,BOS,1610612737,ATL,6,55,48,15.260697886244623,-9.260697886244623,45.17033381635022,9.829666183649778,51.39176035139596,-3.391760351395959,14,51.39176035139596,-3.391760351395959
C,16,0022300053,2023-11-28,1610612738,BOS,1610612741,CHI,16,51,57,13.159468438538207,2.840531561461793,40.80398671096346,10.196013289036543,56.52159468438538,0.47840531561462285,15,13.159468438538207,2.840531561461793
F,51,0022300053,2023-11-28,1610612738,BOS,1610612741,CHI,16,51,57,13.159468438538207,2.840531561461793,40.80398671096346,10.196013289036543,56.52159468438538,0.47840531561462285,15,40.80398671096346,10.196013289036543
G,57,0022300053,2023-11-28,1610612738,BOS,1610612741,CHI,16,51,57,13.159468438538207,2.840531561461793,40.80398671096346,10.196013289036543,56.52159468438538,0.47840531561462285,15,56.52159468438538,0.47840531561462285
C,16,0022300053,2023-11-28,1610612738,BOS,1610612741,CHI,16,51,57,13.159468438538207,2.840531561461793,40.80398671096346,10.196013289036543,56.52159468438538,0.47840531561462285,16,13.159468438538207,2.840531561461793
F,51,0022300053,2023-11-28,1610612738,BOS,1610612741,CHI,16,51,57,13.159468438538207,2.840531561461793,40.80398671096346,10.196013289036543,56.52159468438538,0.47840531561462285,16,40.80398671096346,10.196013289036543
G,57,0022300053,2023-11-28,1610612738,BOS,1610612741,CHI,16,51,57,13.159468438538207,2.840531561461793,40.80398671096346,10.196013289036543,56.52159468438538,0.47840531561462285,16,56.52159468438538,0.47840531561462285
C,20,0022300275,2023-12-01,1610612738,BOS,1610612755,PHI,20,41,55,16.29180417779384,3.708195822206161,44.26301511568781,-3.263015115687807,52.17678703123024,2.8232129687697594,17,16.29180417779384,3.708195822206161
F,41,0022300275,2023-12-01,1610612738,BOS,1610612755,PHI,20,41,55,16.29180417779384,3.708195822206161,44.26301511568781,-3.263015115687807,52.17678703123024,2.8232129687697594,17,44.26301511568781,-3.263015115687807
G,55,0022300275,2023-12-01,1610612738,BOS,1610612755,PHI,20,41,55,16.29180417779384,3.708195822206161,44.26301511568781,-3.263015115687807,52.17678703123024,2.8232129687697594,17,52.17678703123024,2.8232129687697594
C,20,0022300275,2023-12-01,1610612738,BOS,1610612755,PHI,20,41,55,16.29180417779384,3.708195822206161,44.26301511568781,-3.263015115687807,52.17678703123024,2.8232129687697594,18,16.29180417779384,3.708195822206161
F,41,0022300275,2023-12-01,1610612738,BOS,1610612755,PHI,20,41,55,16.29180417779384,3.708195822206161,44.26301511568781,-3.263015115687807,52.17678703123024,2.8232129687697594,18,44.26301511568781,-3.263015115687807
G,55,0022300275,2023-12-01,1610612738,BOS,1610612755,PHI,20,41,55,16.29180417779384,3.708195822206161,44.26301511568781,-3.263015115687807,52.17678703123024,2.8232129687697594,18,52.17678703123024,2.8232129687697594
C,2,0022301202,2023-12-04,1610612738,BOS,1610612754,IND,2,62,48,13.289722601407153,-11.289722601407153,47.988778138985985,14.011221861014015,51.29942716546675,-3.299427165466753,19,13.289722601407153,-11.289722601407153
F,62,0022301202,2023-12-04,1610612738,BOS,1610612754,IND,2,62,48,13.289722601407153,-11.289722601407153,47.988778138985985,14.011221861014015,51.29942716546675,-3.299427165466753,19,47.988778138985985,14.011221861014015
G,48,0022301202,2023-12-04,1610612738,BOS,1610612754,IND,2,62,48,13.289722601407153,-11.289722601407153,47.988778138985985,14.011221861014015,51.29942716546675,-3.299427165466753,19,51.29942716546675,-3.299427165466753
C,2,0022301202,2023-12-04,1610612738,BOS,1610612754,IND,2,62,48,13.289722601407153,-11.289722601407153,47.988778138985985,14.011221861014015,51.29942716546675,-3.299427165466753,20,13.289722601407153,-11.289722601407153
F,62,0022301202,2023-12-04,1610612738,BOS,1610612754,IND,2,62,48,13.289722601407153,-11.289722601407153,47.988778138985985,14.011221861014015,51.29942716546675,-3.299427165466753,20,47.988778138985985,14.011221861014015
G,48,0022301202,2023-12-04,1610612738,BOS,1610612754,IND,2,62,48,13.289722601407153,-11.289722601407153,47.988778138985985,14.011221861014015,51.29942716546675,-3.299427165466753,20,51.29942716546675,-3.299427165466753
C,11,0022300199,2023-11-15,1610612739,CLE,1610612757,POR,11,21,73,14.12772277227723,-3.127722772277229,22.225247524752476,-1.2252475247524757,78.59826732673267,-5.5982673267326675,1,14.12772277227723,-3.127722772277229
F,21,0022300199,2023-11-15,1610612739,CLE,1610612757,POR,11,21,73,14.12772277227723,-3.127722772277229,22.225247524752476,-1.2252475247524757,78.59826732673267,-5.5982673267326675,1,22.225247524752476,-1.2252475247524757
G,73,0022300199,2023-11-15,1610612739,CLE,1610612757,POR,11,21,73,14.12772277227723,-3.127722772277229,22.225247524752476,-1.2252475247524757,78.59826732673267,-5.5982673267326675,1,78.59826732673267,-5.5982673267326675
C,11,0022300199,2023-11-15,1610612739,CLE,1610612757,POR,11,21,73,14.12772277227723,-3.127722772277229,22.225247524752476,-1.2252475247524757,78.59826732673267,-5.5982673267326675,2,14.12772277227723,-3.127722772277229
F,21,0022300199,2023-11-15,1610612739,CLE,1610612757,POR,11,21,73,14.12772277227723,-3.127722772277229,22.225247524752476,-1.2252475247524757,78.59826732673267,-5.5982673267326675,2,22.225247524752476,-1.2252475247524757
G,73,0022300199,2023-11-15,1610612739,CLE,1610612757,POR,11,21,73,14.12772277227723,-3.127722772277229,22.225247524752476,-1.2252475247524757,78.59826732673267,-5.5982673267326675,2,78.59826732673267,-5.5982673267326675
C,10,0022300030,2023-11-17,1610612739,CLE,1610612765,DET,10,21,77,10.0,0.0,21.0,0.0,77.0,0.0,3,10.0,0.0
F,21,0022300030,2023-11-17,1610612739,CLE,1610612765,DET,10,21,77,10.0,0.0,21.0,0.0,77.0,0.0,3,21.0,0.0
G,77,0022300030,2023-11-17,1610612739,CLE,1610612765,DET,10,21,77,10.0,0.0,21.0,0.0,77.0,0.0,3,77.0,0.0
C,10,0022300030,2023-11-17,1610612739,CLE,1610612765,DET,10,21,77,10.0,0.0,21.0,0.0,77.0,0.0,4,10.0,0.0
F,21,0022300030,2023-11-17,1610612739,CLE,1610612765,DET,10,21,77,10.0,0.0,21.0,0.0,77.0,0.0,4,21.0,0.0
G,77,0022300030,2023-11-17,1610612739,CLE,1610612765,DET,10,21,77,10.0,0.0,21.0,0.0,77.0,0.0,4,77.0,0.0
C,15,0022300210,2023-11-19,1610612739,CLE,1610612743,DEN,15,22,79,14.378129840591361,0.6218701594086387,22.16058508656693,-0.16058508656692894,78.71359385110095,0.28640614889904725,5,14.378129840591361,0.6218701594086387
